"Register","Page","Nº","Campo","Descrição","Tipo","Tam","Dec","Obrig","Entr","Saídas"
"C370","75","07","VL_DESC","Valor total do desconto no item","N","-","2","","","OC"
"C390","75","01","REG","Texto fixo contendo ""C390""","C","004","-","","Não apresentar","O"
"C390","75","02","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003*","-","","","O"
"C390","75","03","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"C390","75","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C390","75","05","VL_OPR","Valor total acumulado das operações correspondentes à combinação de CST_ICMS, CFOP e alíquota do ICMS, incluídas as despesas acessórias e acréscimos.","N","-","02","","","O"
"C390","75","06","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","02","","","OC"
"C390","75","07","VL_ICMS","Valor acumulado do ICMS, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","","OC"
"C390","75","08","VL_RED_BC","Valor não tributado em função da redução da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","02","","","OC"
"C390","75","09","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","","OC"
"C400","76","01","REG","Texto fixo contendo ""C400""","C","004","-","","Não apresentar","O"
"C400","76","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","","O"
"C400","76","03","ECF_MOD","Modelo do equipamento","C","020","-","","","O"
"C400","76","04","ECF_FAB","Número de série de fabricação do ECF","C","021","-","","","O"
"C400","76","05","ECF_CX","Número do caixa atribuído ao ECF","N","003","-","","","O"
"C405","76","01","REG","Texto fixo contendo ""C405""","C","004","-","","Não apresentar","O"
"C405","76","02","DT_DOC","Data do movimento a que se refere a Redução Z","N","008*","-","","","O"
"C405","76","03","CRO","Posição do Contador de Reinício de Operação","N","003","-","","","O"
"C405","76","04","CRZ","Posição do Contador de Redução Z","N","006","-","","","O"
"C405","76","05","NUM_COO_FIN","Número do Contador de Ordem de Operação do último documento emitido no dia. (Número do COO na Redução Z)","N","009","-","","","O"
"C405","76","06","GT_FIN","Valor do Grande Total final","N","-","02","","","O"
"C405","76","07","VL_BRT","Valor da venda bruta","N","-","02","","","O"
"C410","77","01","REG","Texto fixo contendo ""C410""","C","004","-","","Não apresentar","O"
"C410","77","02","VL_PIS","Valor total do PIS","N","-","02","","","OC"
"C410","77","03","VL_COFINS","Valor total da COFINS","N","-","02","","","OC"
"C420","77","01","REG","Texto fixo contendo ""C420""","C","004","-","","Não apresentar","O"
"C420","77","02","COD_TOT_PAR","Código do totalizador, conforme Tabela 4.4.6","C","007","-","","","O"
"C420","77","03","VLR_ACUM_TOT","Valor acumulado no totalizador, relativo à respectiva Redução Z.","N","-","02","","","O"
"C420","77","04","NR_TOT","Número do totalizador quando ocorrer mais de uma situação com a mesma carga tributária efetiva.","N","002","-","","","OC"
"C420","77","05","DESCR_NR_TOT","Descrição da situação tributária relativa ao totalizador parcial, quando houver mais de um com a mesma carga tributária efetiva.","C","-","-","","","OC"
"C425","78","01","REG","Texto fixo contendo ""C425""","C","004","-","","Não apresentar","O"
"C425","78","02","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C425","78","03","QTD","Quantidade acumulada do item","N","-","03","","","O"
"C425","78","04","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","O"
"C425","78","05","VL_ITEM","Valor acumulado do item","N","-","02","","","O"
"C425","78","06","VL_PIS","Valor do PIS","N","-","02","","","OC"
"C425","78","07","VL_COFINS","Valor da COFINS","N","-","02","","","OC"
"C460","79","01","REG","Texto fixo contendo ""C460""","C","004","-","","Não apresentar","O"
"C460","79","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","","O"
"C460","79","03","COD_SIT","Código da situação do documento fiscal, conforme a Tabela 4.1.2","N","002*","-","","","O"
"C460","79","04","NUM_DOC","Número do documento fiscal (COO)","N","009","-","","","O"
"C460","79","05","DT_DOC","Data da emissão do documento fiscal","N","008*","-","","","O"
"C460","79","06","VL_DOC","Valor total do documento fiscal","N","-","02","","","O"
"C460","79","07","VL_PIS","Valor do PIS","N","-","02","","","OC"
"C460","79","08","VL_COFINS","Valor da COFINS","N","-","02","","","OC"
"C460","79","09","CPF_CNPJ","CPF ou CNPJ do adquirente","N","014","-","","","OC"
"C460","79","10","NOM_ADQ","Nome do adquirente","C","060","-","","","OC"
"C465","80","01","REG","Texto fixo contendo ""C465""","C","004","-","","Não apresentar","O"
"C465","80","02","CHV_CFE","Chave do Cupom Fiscal Eletrônico","N","044","-","","","O"
"C465","80","03","NUM_CCF","Número do Contador de Cupom Fiscal","N","009","-","","","O"
"C470","80","01","REG","Texto fixo contendo ""C470""","C","004","-","","Não apresentar","O"
"C470","80","02","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C470","80","03","QTD","Quantidade do item","N","-","03","","","O"
"C470","80","04","QTD_CANC","Quantidade cancelada, no caso de cancelamento parcial de item","N","-","03","","","OC"
"C470","80","05","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","O"
"C470","80","06","VL_ITEM","Valor total do item","N","-","02","","","O"
"C470","80","07","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1.","N","003*","-","","","O"
"C470","80","08","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"C470","80","09","ALIQ_ICMS","Alíquota do ICMS – Carga tributária efetiva em percentual","N","006","02","","","OC"
"C470","80","10","VL_PIS","Valor do PIS","N","-","02","","","OC"
"C470","80","11","VL_COFINS","Valor da COFINS","N","-","02","","","OC"
"C490","81","01","REG","Texto fixo contendo ""C490""","C","004","-","","Não apresentar","O"
"C490","81","02","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003*","-","","","O"
"C490","81","03","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"C490","81","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C490","81","05","VL_OPR","Valor da operação correspondente à combinação de CST_ICMS, CFOP, e alíquota do ICMS, incluídas as despesas acessórias e acréscimos","N","-","02","","","O"
"C490","81","06","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","02","","","O"
"C490","81","07","VL_ICMS","Valor acumulado do ICMS, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","","O"
"C490","81","08","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","","OC"
"C495","82","01","REG","Texto fixo contendo ""C495""","C","004","-","","Não apresentar","O"
"C495","82","02","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C495","82","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C495","82","04","QTD","Quantidade acumulada do item","N","-","03","","","O"
"C495","82","05","QTD_CANC","Quantidade cancelada acumulada, no caso de cancelamento parcial de item","N","-","03","","","OC"
"C495","82","06","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","O"
"C495","82","07","VL_ITEM","Valor acumulado do item","N","-","02","","","O"
"C495","82","08","VL_DESC","Valor acumulado dos descontos","N","-","02","","","OC"
"C495","82","09","VL_CANC","Valor acumulado dos cancelamentos","N","-","02","","","OC"
"C495","82","10","VL_ACMO","Valor acumulado dos acréscimos","N","-","02","","","OC"
"C495","82","11","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS","N","-","02","","","OC"
"C495","82","12","VL_ICMS","Valor acumulado do ICMS","N","-","02","","","OC"
"C495","82","13","VL_ISEN","Valor das saídas isentas do ICMS","N","-","02","","","OC"
"C495","82","14","VL_NT","Valor das saídas sob não-incidência ou não- tributadas pelo ICMS","N","-","02","","","OC"
"C495","82","15","VL_ICMS_ST","Valor das saídas de mercadorias adquiridas com substituição tributária do ICMS","N","-","02","","","OC"
"C500","83","01","REG","Texto fixo contendo ""C500""","C","004","-","","O","O"
"C500","83","02","IND_OPER","Indicador do tipo de operação: 0- Entrada; 1- Saída","C","001*","-","","O","O"
"C500","83","03","IND_EMIT","Indicador do emitente do documento fiscal: 0- Emissão própria; 1- Terceiros","C","001*","-","","O","O"
"C500","83","04","COD_PART","Código do participante (campo 02 do Registro 0150): - do adquirente, no caso das saídas; - do fornecedor no caso de entradas","C","060","-","","O","O"
"C500","83","05","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","O","O"
"C500","83","06","COD_SIT","Código da situação do documento fiscal, conforme a Tabela 4.1.2","N","002*","-","","O","O"
"C500","83","07","SER","Série do documento fiscal","C","004","-","","OC","OC"
"C500","83","08","SUB","Subsérie do documento fiscal","N","003","-","","OC","OC"
"C500","83","09","COD_CONS","- Código de classe de consumo de energia elétrica ou gás: 01 - Comercial 02 - Consumo Próprio","C","002*","-","","OC","O"
"C500","84","10","NUM_DOC","Número do documento fiscal","N","009","-","","O","O"
"C500","84","11","DT_DOC","Data da emissão do documento fiscal","N","008*","-","","O","O"
"C500","84","12","DT_E_S","Data da entrada ou da saída","N","008*","-","","O","O"
"C500","84","13","VL_DOC","Valor total do documento fiscal","N","-","02","","O","O"
"C500","84","14","VL_DESC","Valor total do desconto","N","-","02","","OC","OC"
"C500","84","15","VL_FORN","Valor total fornecido/consumido","N","-","02","","O","O"
"C500","84","16","VL_SERV_NT","Valor total dos serviços não-tributados pelo ICMS","N","-","02","","OC","OC"
"C500","84","17","VL_TERC","Valor total cobrado em nome de terceiros","N","-","02","","OC","OC"
"C500","84","18","VL_DA","Valor total de despesas acessórias indicadas no documento fiscal","N","-","02","","OC","OC"
"C500","84","19","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS","N","-","02","","OC","OC"
"C500","84","20","VL_ICMS","Valor acumulado do ICMS","N","-","02","","OC","OC"
"C500","84","21","VL_BC_ICMS_ST","Valor acumulado da base de cálculo do ICMS substituição tributária","N","-","02","","OC","OC"
"C500","84","22","VL_ICMS_ST","Valor acumulado do ICMS retido por substituição tributária","N","-","02","","OC","OC"
"C500","84","23","COD_INF","Código da informação complementar do documento fiscal (campo 02 do Registro 0450)","C","006","-","","OC","OC"
"C500","84","24","VL_PIS","Valor do PIS","N","-","02","","OC","OC"
"C500","84","25","VL_COFINS","Valor da COFINS","N","-","02","","OC","OC"
"C500","84","26","TP LIGACAO","Código de tipo de Ligação 1 - Monofásico 2 - Bifásico 3 - Trifásico","N","001*","-","","OC","OC"
"C500","84","27","COD_GRUPO_TENSAO","Código de grupo de tensão: 01 - A1 - Alta Tensão (230kV ou mais) 02 - A2 - Alta Tensão (88 a 138kV) 03 - A3 - Alta Tensão (69kV) 04 - A3a - Alta Tensão (30kV a 44kV) 05 - A4 - Alta Tensão (2,3kV a 25kV) 06 - AS - Alta Tensão Subterrâneo 06 07 - B1 - Residencial 07 08 - B1 - Residencial Baixa Renda 08 09 - B2 - Rural 09 10 - B2 - Cooperativa de Eletrificação Rural 11 - B2 - Serviço Público de Irrigação 12 - B3 - Demais Classes 13 - B4a - Iluminação Pública - rede de distribuição 14 - B4b - Iluminação Pública - bulbo de lâmpada","C","002*","-","","OC","OC"
"C510","85","01","REG","Texto fixo contendo ""C510""","C","004","-","","Não apresentar","O"
"C510","85","02","NUM_ITEM","Número sequencial do item no documento fiscal","N","003","-","","","O"
"C510","85","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C510","85","04","COD_CLASS","Código de classificação do item de energia elétrica, conforme a Tabela 4.4.1","N","004*","-","","","OC"
"C510","85","05","QTD","Quantidade do item","N","-","03","","","OC"
"C510","85","06","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","OC"
"C510","85","07","VL_ITEM","Valor do item","N","-","02","","","O"
"C510","85","08","VL_DESC","Valor total do desconto","N","-","02","","","OC"
"C510","86","09","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003*","-","","","O"
"C510","86","10","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"C510","86","11","VL_BC_ICMS","Valor da base de cálculo do ICMS","N","-","02","","","OC"
"C510","86","12","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C510","86","13","VL_ICMS","Valor do ICMS creditado/debitado","N","-","02","","","OC"
"C510","86","14","VL_BC_ICMS_ST","Valor da base de cálculo referente à substituição tributária","N","-","02","","","OC"
"C510","86","15","ALIQ_ST","Alíquota do ICMS da substituição tributária na unidade da federação de destino","N","006","02","","","OC"
"C510","86","16","VL_ICMS_ST","Valor do ICMS referente à substituição tributária","N","-","02","","","OC"
"C510","86","17","IND_REC","Indicador do tipo de receita: 0- Receita própria; 1- Receita de terceiros","C","001*","-","","","O"
"C510","86","18","COD_PART","Código do participante receptor da receita, terceiro da operação (campo 02 do Registro 0150)","C","060","","","","OC"
"C510","86","19","VL_PIS","Valor do PIS","N","-","02","","","OC"
"C510","86","20","VL_COFINS","Valor da COFINS","N","-","02","","","OC"
"C510","86","21","COD_CTA","Código da conta analítica contábil debitada/creditada","C","-","-","","","OC"
"C590","87","01","REG","Texto fixo contendo ""C590""","C","004","-","","O","O"
"C590","87","02","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1.","N","003*","-","","O","O"
"C590","87","03","CFOP","Código Fiscal de Operação e Prestação do agrupamento de itens","N","004*","-","","O","O"
"C590","87","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","OC","OC"
"C590","87","05","VL_OPR","Valor da operação correspondente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","02","","O","O"
"C590","87","06","VL_BC_ICMS","Parcela correspondente ao ""Valor da base de cálculo do ICMS"" referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","OC","O"
"C590","87","07","VL_ICMS","Parcela correspondente ao ""Valor do ICMS"" referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","OC","O"
"C590","87","08","VL_BC_ICMS_ST","Parcela correspondente ao ""Valor da base de cálculo do ICMS"" da substituição tributária referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","OC","O"
"C590","87","09","VL_ICMS_ST","Parcela correspondente ao valor creditado/debitado do ICMS da substituição tributária, referente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","02","","OC","O"
"C590","87","10","VL_RED_BC","Valor não tributado em função da redução da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","OC","O"
"C590","87","11","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","OC","OC"
"C600","89","01","REG","Texto fixo contendo ""C600""","C","004","-","","Não apresentar","O"
"C600","89","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","","O"
"C600","89","03","COD_MUN","Código do município dos pontos de consumo, conforme a tabela IBGE","N","007*","-","","","O"
"C600","89","04","SER","Série do documento fiscal","C","004","-","","","OC"
"C600","89","05","SUB","Subsérie do documento fiscal","N","003","-","","","OC"
"C600","89","06","COD_CONS","- Código de classe de consumo de energia elétrica ou gás: 01 - Comercial 02 - Consumo Próprio 03 - Iluminação Pública 04 - Industrial 05 - Poder Público 06 - Residencial 07 - Rural 08 -Serviço Público. - Código de classe de consumo de Fornecimento D´água – Tabela 4.4.2.","C","002*","-","","","O"
"C600","89","07","QTD_CONS","Quantidade de documentos consolidados neste registro","N","-","-","","","O"
"C600","89","08","QTD_CANC","Quantidade de documentos cancelados","N","-","-","","","OC"
"C600","89","09","DT_DOC","Data dos documentos consolidados","N","008*","-","","","O"
"C600","89","10","VL_DOC","Valor total dos documentos","N","-","02","","","O"
"C600","89","11","VL_DESC","Valor acumulado dos descontos","N","-","02","","","OC"
"C600","89","12","CONS","Consumo total acumulado, em kWh (Código 06)","N","-","-","","","OC"
"C600","89","13","VL_FORN","Valor acumulado do fornecimento","N","-","02","","","OC"
"C600","89","14","VL_SERV_NT","Valor acumulado dos serviços não-tributados pelo ICMS","N","-","02","","","OC"
"C600","89","15","VL_TERC","Valores cobrados em nome de terceiros","N","-","02","","","OC"
"C600","89","16","VL_DA","Valor acumulado das despesas acessórias","N","-","02","","","OC"
"C600","89","17","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS","N","-","02","","","OC"
"C600","89","18","VL_ICMS","Valor acumulado do ICMS","N","-","02","","","OC"
"C600","89","19","VL_BC_ICMS_ST","Valor acumulado da base de cálculo do ICMS substituição tributária","N","-","02","","","OC"
"C600","89","20","VL_ICMS_ST","Valor acumulado do ICMS retido por substituição tributária","N","-","02","","","OC"
"C600","89","21","VL_PIS","Valor acumulado do PIS","N","-","02","","","OC"
"C600","89","22","VL_COFINS","Valor acumulado COFINS","N","-","02","","","OC"
"C601","90","01","REG","Texto fixo contendo ""C601""","C","004","-","","Não apresentar","O"
"C601","90","02","NUM_DOC_CANC","Número do documento fiscal cancelado","N","009","-","","","O"
"C610","91","01","REG","Texto fixo contendo ""C610""","C","004","-","","Não apresentar","O"
"C610","91","02","COD_CLASS","Código de classificação do item de energia elétrica, conforme Tabela 4.4.1","N","004*","-","","","OC"
"C610","91","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C610","91","04","QTD","Quantidade acumulada do item","N","-","03","","","O"
"C610","91","05","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","O"
"C610","91","06","VL_ITEM","Valor acumulado do item","N","-","02","","","O"
"C610","91","07","VL_DESC","Valor acumulado dos descontos","N","-","02","","","OC"
"C610","91","08","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003*","-","","","O"
"C610","91","09","CFOP","Código Fiscal de Operação e Prestação conforme tabela indicada no item 4.2.2.","N","004*","-","","","O"
"C610","91","10","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C610","91","11","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS","N","-","02","","","OC"
"C610","91","12","VL_ICMS","Valor acumulado do ICMS debitado","N","-","02","","","OC"
"C610","91","13","VL_BC_ICMS_ST","Valor da base de cálculo do ICMS substituição tributária","N","-","02","","","OC"
"C610","91","14","VL_ICMS_ST","Valor do ICMS retido por substituição tributária","N","-","02","","","OC"
"C610","91","15","VL_PIS","Valor do PIS","N","-","02","","","OC"
"C610","91","16","VL_COFINS","Valor da COFINS","N","-","02","","","OC"
"C610","91","17","COD_CTA","Código da conta analítica contábil debitada/creditada","C","-","-","","","OC"
"C690","92","01","REG","Texto fixo contendo ""C690""","C","004","-","","Não apresentar","O"
"C690","92","02","CST_ICMS","Código da Situação Tributária, conforme a tabela indicada no item 4.3.1","N","003*","-","","","O"
"C690","92","03","CFOP","Código Fiscal de Operação e Prestação, conforme a tabela indicada no item 4.2.2","N","004*","-","","","O"
"C690","92","04","ALIQ_ICMS","Alíquota do ICMS","N","006","2","","","OC"
"C690","92","05","VL_OPR","Valor da operação correspondente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","2","","","O"
"C690","92","06","VL_BC_ICMS","Parcela correspondente ao ""Valor da base de cálculo do ICMS"" referente à combinação CST_ICMS, CFOP e alíquota do ICMS","N","-","2","","","O"
"C690","92","07","VL_ICMS","Parcela correspondente ao ""Valor do ICMS"" referente à combinação CST_ICMS, CFOP e alíquota do ICMS","N","-","2","","","O"
"C690","92","08","VL_RED_BC","Valor não tributado em função da redução da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","","O"
"C690","92","09","VL_BC_ICMS_ST","Valor da base de cálculo do ICMS substituição tributária","N","-","02","","","O"
"C690","92","10","VL_ICMS_ST","Valor do ICMS retido por substituição tributária","N","-","02","","","O"
"C690","92","11","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","","OC"
"C700","93","01","REG","Texto fixo contendo ""C700""","C","004","-","","Não apresentar","O"
"C700","93","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","","O"
"C700","93","03","SER","Série do documento fiscal","C","004","-","","","OC"
"C700","93","04","NRO_ORD_INI","Número de ordem inicial","N","009","-","","","O"
"C700","93","05","NRO_ORD_FIN","Número de ordem final","N","009","-","","","O"
"C700","93","06","DT_DOC_INI","Data de emissão inicial dos documentos / Data inicial de vencimento da fatura","N","008*","-","","","O"
"C700","93","07","DT_DOC_FIN","Data de emissão final dos documentos / Data final do vencimento da fatura","N","008*","-","","","O"
"C700","93","08","NOM_MEST","Nome do arquivo Mestre de Documento Fiscal","C","033","-","","","O"
"C700","93","09","CHV_COD_DIG","Chave de codificação digital do arquivo Mestre de Documento Fiscal","C","032","-","","","O"
"C790","94","01","REG","Texto fixo contendo ""C790""","C","004","-","","Não apresentar","O"
"C790","94","02","CST_ICMS","Código da Situação Tributária, conforme a tabela indicada no item 4.3.1","N","003*","-","","","O"
"C790","94","03","CFOP","Código Fiscal de Operação e Prestação, conforme a tabela indicada no item 4.2.2","N","004*","-","","","O"
"C790","94","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C790","94","05","VL_OPR","Valor da operação correspondente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","02","","","O"
"C790","94","06","VL_BC_ICMS","Parcela correspondente ao ""Valor da base de cálculo do ICMS"" referente à combinação CST_ICMS, CFOP, e alíquota do ICMS","N","-","02","","","O"
"C790","94","07","VL_ICMS","Parcela correspondente ao ""Valor do ICMS"" referente à combinação CST_ICMS, CFOP e alíquota do ICMS","N","-","02","","","O"
"C790","94","08","VL_BC_ICMS_ST","Valor da base de cálculo do ICMS substituição tributária","N","-","02","","","O"
"C790","94","09","VL_ICMS_ST","Valor do ICMS retido por substituição tributária","N","-","02","","","O"
"C790","94","10","VL_RED_BC","Valor não tributado em função da redução da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS..","N","-","02","","","O"
"C790","94","11","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","","OC"
"C791","95","01","REG","Texto fixo contendo ""C791""","C","004","-","","Não apresentar","O"
"C800","95","01","REG","Texto fixo contendo ""C800""","C","004","-","","Não apre sen tar","O"
"C800","95","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002","-","","","O"
"C800","95","03","COD_SIT","Código da situação do documento fiscal, conforme a Tabela 4.1.2","N","002","-","","","O"
"C800","95","04","NUM_CFE","Número do Cupom Fiscal Eletrônico","N","006","-","","","O"
"C800","95","05","DT_DOC","Data da emissão do Cupom Fiscal Eletrônico","N","008","-","","","O"
"C800","95","06","VL_CFE","Valor total do Cupom Fiscal Eletrônico","N","-","02","","","O"
"C800","95","07","VL_PIS","Valor total do PIS","N","-","02","","","OC"
"C800","95","08","VL_COFINS","Valor total da COFINS","N","-","02","","","OC"
"C800","95","09","CNPJ_CPF","CNPJ ou CPF do destinatário","N","14","-","","","OC"
"C800","95","10","NR_SAT","Número de Série do equipamento SAT","N","009","-","","","O"
"C800","95","11","CHV_CFE","Chave do Cupom Fiscal Eletrônico","N","044","-","","","O"
"C800","95","12","VL_DESC","Valor total de descontos","N","-","02","","","O"
"C800","95","13","VL_MERC","Valor total das mercadorias e serviços","N","-","02","","","O"
"C800","95","14","VL_OUT_DA","Valor total de outras despesas acessórias e acréscimos","N","-","02","","","O"
"C800","96","15","VL_ICMS","Valor do ICMS","N","-","02","","","O"
"C800","96","16","VL_PIS_ST","Valor total do PIS retido por subst. trib.","N","-","02","","","O"
"C800","96","17","VL_COFINS_ST","Valor total da COFINS retido por subst. trib.","N","-","02","","","O"
"C850","97","01","REG","Texto fixo contendo ""C850""","C","004","-","","Não apre sen tar","O"
"C850","97","02","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003","-","","","O"
"C850","97","03","CFOP","Código Fiscal de Operação e Prestação do agrupamento de itens","N","004","-","","","O"
"C850","97","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C850","97","05","VL_OPR","“Valor total do CF-e” na combinação de CST_ICMS, CFOP e alíquota do ICMS, correspondente ao somatório do valor líquido dos itens.","N","-","02","","","O"
"C850","97","06","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","2","","","O"
"C850","97","07","VL_ICMS","Parcela correspondente ao ""Valor do ICMS"" referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","","O"
"C850","97","08","COD_OBS","Código da observação do lançamento fiscal (campo 02 do registro 0460)","C","006","-","","","OC"
"C860","98","01","REG","Texto fixo contendo ""C860""","C","004","-","","Entr","Saída"
"C860","98","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002","-","","Não apre sen tar","O"
"C860","98","03","NR_SAT","Número de Série do equipamento SAT","N","009","-","","","O"
"C860","98","04","DT_DOC","Data de emissão dos documentos fiscais","N","008","-","","","O"
"C860","98","05","DOC_INI","Número do documento inicial","N","006","-","","","O"
"C860","98","06","DOC_FIM","Número do documento final","N","006","-","","","O"
"C890","99","01","REG","Texto fixo contendo ""C890""","C","004","-","","Não apre sen tar","O"
"C890","99","02","CST_ICMS","Código da Situação Tributária, conforme a Tabela indicada no item 4.3.1","N","003","-","","","O"
"C890","99","03","CFOP","Código Fiscal de Operação e Prestação do agrupamento de itens","N","004","-","","","O"
"C890","99","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","","OC"
"C890","99","05","VL_OPR","“Valor total do CF-e” na combinação de CST_ICMS, CFOP e ALÍQUOTA DO ICMS, correspondente ao somatório do valor líquido dos itens.","N","-","02","","","O"
"C890","99","06","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP e ALÍQUOTA DO ICMS.","N","-","2","","","O"
"C890","99","07","VL_ICMS","Parcela correspondente ao ""Valor do ICMS"" referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","","O"
"C890","99","08","COD_OBS","Código da observação do lançamento fiscal (campo 02 do registro 0460)","C","006","-","","","OC"
"C990","100","01","REG","Texto fixo contendo ""C990""","C","004","-","","O","O"
"C990","100","02","QTD_LIN_C","Quantidade total de linhas do Bloco C","N","-","-","","O","O"
"D001","100","01","REG","Texto fixo contendo ""D001""","C","004","-","O","",""
"D001","100","02","IND_MOV","Indicador de movimento: 0- Bloco com dados informados; 1- Bloco sem dados informados","C","001","-","O","",""
"D100","101","01","REG","Texto fixo contendo ""D100""","C","004","-","","O","O"
"D100","101","02","IND_OPER","Indicador do tipo de operação: 0- Aquisição; 1- Prestação","C","001*","-","","O","O"
"D100","101","03","IND_EMIT","Indicador do emitente do documento fiscal: 0- Emissão própria; 1- Terceiros","C","001*","-","","O","O"
"D100","102","04","COD_PART","Código do participante (campo 02 do Registro 0150): - do prestador de serviço, no caso de aquisição de serviço; - do tomador do serviço, no caso de prestação de serviços.","C","060","-","","O","O"
"D100","102","05","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","O","O"
"D100","102","06","COD_SIT","Código da situação do documento fiscal, conforme a Tabela 4.1.2","N","002*","-","","O","O"
"D100","102","07","SER","Série do documento fiscal","C","004","-","","OC","OC"
"D100","102","08","SUB","Subsérie do documento fiscal","C","003","-","","OC","OC"
"D100","102","09","NUM_DOC","Número do documento fiscal","N","009","-","","O","O"
