"Register","Page","Nº","Campo","Descrição","Tipo","Tamanho","Decimal","Valores Válidos","Obrigatório"
"L100","216","1","REG","Texto Fixo Contendo a Identificação do Registro (L100).","C","4","-","[L100]","Sim"
"L100","216","2","CODIGO","Código da Conta Referencial (Analíticas e Sintéticas), conforme tabela dinâmica do Sped (Disponibilizada no item II deste registro e no programa da ECF, no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","50","-","-","Sim"
"L100","216","3","DESCRICAO","Descrição da Conta Referencial.","C","-","-","-","Não"
"L100","216","4","TIPO","Indicador do Tipo de Conta: S – Sintética A – Analítica","C","1","-","[S; A]","Sim"
"L100","216","5","NIVEL","Nível da Conta.","N","3","-","-","Não"
"L100","216","6","COD_NAT","Natureza da Conta, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","2","-","-","Não"
"L100","216","7","COD_CTA_SUP","Código da Conta Sintética de Nível Imediatamente Superior.","C","-","-","-","Não"
"L100","216","8","VAL_CTA_REF_INI","Saldo Inicial da Conta Referencial.","N","19","2","-","Sim"
"L100","217","9","IND_VAL_CTA_REF_INI","Indicador da Situação do Saldo Inicial: D – Devedor C – Credor","C","1","-","[D; C]","Sim"
"L100","217","10","VAL_CTA_REF_FIN","Saldo Final da Conta Referencial","C","19","2","-","Sim"
"L100","217","11","IND_ VAL_CTA_REF_FIN","Indicador da Situação do Saldo Final: D – Devedor C – Credor","C","1","-","[D; C]","Sim"
"L200","219","1","REG","Texto Fixo Contendo a Identificação do Registro (L200).","C","4","-","[L200]","Sim"
"L200","219","2","IND_AVAL_ESTOQ","Método de Avaliação do Estoque Final: 1 – Custo Médio Ponderado 2 – PEPS (Primeiro que entra, primeiro que sai) 3 – Arbitramento - art. 296, Inc. I e II, do RIR/99 4 – Custo Específico 5 – Valor Realizável Líquido 6 – Inventário Periódico 7 – Outros 8 – Não há (Exemplo: Empresas Prestadoras de Serviços)","C","1","-","[1; 2; 3; 4; 5; 6; 7; 8]","Sim"
"L210","220","1","REG","Texto Fixo Contendo a Identificação do Registro (L210).","C","4","-","[L210]","Sim"
"L210","220","2","CODIGO","Código da Conta de Custos (Analítica), conforme tabela dinâmica do Sped.","C","-","-","","Sim"
"L210","220","3","DESCRICAO","Descrição da Conta de Custos.","C","-","-","","Não"
"L210","220","4","VALOR","Saldo Final da Conta de Custos Antes do Encerramento.","NS","19","2","","Não"
"L300","222","1","REG","Texto Fixo Contendo a Identificação do Registro (L300).","C","4","-","[L300]","Sim"
"L300","222","2","CODIGO","Código da Conta Referencial (Analíticas e Sintéticas), conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF, no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","50","-","-","Sim"
"L300","222","3","DESCRICAO","Descrição da Conta Referencial.","C","-","-","-","Não"
"L300","222","4","TIPO","Indicador do Tipo de Conta: S – Sintética A – Analítica","C","1","-","[S; A]","Sim"
"L300","222","5","NIVEL","Nível da Conta.","N","3","-","-","Não"
"L300","222","6","COD_NAT","Natureza da Conta: 04 – Contas de Resultado","C","2","-","[04]","Não"
"L300","222","7","COD_CTA_SUP","Código da Conta Sintética de Nível Imediatamente Superior.","C","-","-","-","Não"
"L300","222","8","VALOR","Saldo Final da Conta Referencial.","N","19","2","-","Sim"
"L300","222","9","IND_ VALOR","Indicador do Sinal do Saldo Final: C – Credor D – Devedor","C","1","-","[D; C]","Sim"
"L990","225","1","REG","Texto fixo contendo a identificação do registro (L990).","C","4","-","[L990]","Sim"
"L990","225","2","QTD_LIN","Quantidade total de registros do Bloco L.","N","-","-","-","Sim"
"M001","226","1","REG","Texto fixo contendo a identificação do registro (M001).","C","4","-","[M001]","Sim"
"M001","226","2","IND_DAD","Indicador de movimento: 0 – Bloco com dados informados. 1 – Bloco sem dados informados.","N","1","-","[0;1]","Sim"
"M010","227","1","REG","Texto fixo contendo a identificação do registro (M010).","C","4","-","[M010]","Sim"
"M010","227","2","COD_CTA_B","Código Unívoco Atribuído pela Pessoa Jurídica à Conta no e-Lalur","C","-","-","-","Sim"
"M010","227","3","DESC_CTA_LAL","Descrição da Conta.","C","-","-","-","Sim"
"M010","227","4","DT_AP_LAL","Data Final: Data final do período de apuração em que a conta foi criada.","C","8","-","-","Sim"
"M010","227","5","COD_LAN_ORIG","Código do Lançamento: Código do lançamento na parte A do e-Lalur e/ou do e-Lacs que deu origem à conta.","C","6","-","-","Não"
"M010","227","6","DESC_LAN_ORIG","Descrição: Descrição do tipo de lançamento na parte A do e-Lalur e/ou do e-Lacs que deu origem à conta.","C","-","-","-","Não"
"M010","227","7","DT_LIM_LAL","Data Limite: Data limite para a exclusão, adição ou compensação do valor controlado, se houver.","C","8","-","-","Não"
"M010","227","8","COD_TRIBUTO","Indicador do Tributo da Adição/Exclusão: I – Imposto de Renda Pessoa Jurídica C – Contribuição Social sobre o Lucro Líquido;","C","1","-","[I; C]","Sim"
"M010","227","9","VL_SALDO_INI","Saldo Inicial: Saldo no período inicial desta escrituração. Se M010.DT_AP_LAL for no período da escrituração, então o valor deve ser zero","N","19","2","-","Sim"
"M010","228","10","IND_Vl_SALDO_INI","Indicador do Saldo Inicial: D – Para prejuízos ou valores que reduzam o lucro real ou a base de cálculo da contribuição social em períodos subsequentes. C – Para valores que aumentem o lucro real ou a base de cálculo da contribuição social em períodos subsequentes.","C","1","-","[D; C]","Sim"
"M010","228","11","CNPJ_SIT_ESP","CNPJ da outra pessoa jurídica relacionada com evento originário da conta. Exemplos: 1- Identificar a investida no caso de valores (ganhos/perdas no novo AVJ) da participação societária anterior, nos caso de aquisições em estágios. 2- Identificar a investida no caso de amortização de mais-valia e menos- valia. 3- Identificar a investida no caso de impairment de goodwill, mais-valia e menos-valia. 4- Identificar a investida no caso de ganho por compra vantajosa. 5- Identificar a investida no caso registro do ágio gerado na aquisição de participação societária ocorrida até 31/12/2009. 6 - Identificar a investida no caso de ágio gerado pela sistemática de transição disciplinada no art. 65, Lei Nº 12.973/14. 7 - Identificar a pessoa jurídica antecessora no caso de conta incorporada devido a evento societário.","N","14","-","-","Não"
"M030","231","1","REG","Texto Fixo Contendo a Identificação do Registro (M030).","C","4","-","[M030]","Sim"
"M030","231","2","DT_INI","Data do Início do Período","N","8","-","-","Sim"
"M030","231","3","DT_FIN","Data do Fim do período","N","8","-","-","Sim"
"M030","232","4","PER_APUR","Período de apuração [para 0010.FORMA_APUR = “A”]: A00 – Receita Bruta/ Balanço de Suspensão e Redução Anual A01 – Balanço de Suspensão e Redução até Janeiro A02 – Balanço de Suspensão e Redução até Fevereiro A03 – Balanço de Suspensão e Redução até Março A04 – Balanço de Suspensão e Redução até Abril A05 – Balanço de Suspensão e Redução até Maio A06 – Balanço de Suspensão e Redução até Junho A07 – Balanço de Suspensão e Redução até Julho A08 – Balanço de Suspensão e Redução até Agosto A09 – Balanço de Suspensão e Redução até Setembro A10 – Balanço de Suspensão e Redução até Outubro A11 – Balanço de Suspensão e Redução até Novembro A12 – Balanço de Suspensão e Redução até Dezembro Indicador do período de referência [para 0010.FORMA_APUR = “T” OU (0010.FORMA_APUR = “A” E 0010.FORMA_TRIB = “2”)]: T01 – 1º Trimestre T02 – 2º Trimestre T03 – 3º Trimestre T04 – 4º Trimestre Regra: O período deve estar compreendido entre a data início e data fim da escrituração. Regra: SE 0010.FORMA_APUR = “A” - Deve existir um registro A00. - Deve existir um registro [A01..A012] para cada mês marcado no 0010.MES_BAL_RED [1..12] como “B” SE 0010.FORMA_APUR = “T” - Deve existir um registro [T01..T04] para cada trimestre marcado no 0010.FORMA_TRIB_PER[1..4] como “R”","C","3","-","[A00; A01; A02; A03; A04; A05; A06; A07; A08; A09; A10; A11; A12; T01; T02; T03; T04]","Sim"
"M300","235","1","REG","Texto Fixo Contendo a Identificação do Registro (M300).","C","4","-","[M300]","Sim"
"M300","235","2","CODIGO","Código do Lançamento no e-Lalur, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","","Sim"
"M300","235","3","DESCRICAO","Descrição do Tipo de Lançamento no e-Lalur, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","","Não"
"M300","235","4","TIPO_LANCAMENTO","Indicador do Tipo de Lançamento: A- Adição E - Exclusão. P - Compensação de Prejuízo L - Lucro Observação: O tipo “R” (Rótulo) é para linhas de títulos, que aparecem na interface do programa. Portanto, não deve ser utilizado neste campo.","C","1","-","[A; E; P; L]","Não"
"M300","235","5","IND_RELACAO","Indicador de Relacionamento do Lançamento da Parte A: 1 - Com Conta da Parte B 2 - Com Conta Contábil 3 – Com Conta da parte B e Conta Contábil 4 - Sem Relacionamento Observação: O valor do lançamento do tipo 3 pode considerar o saldo contas da parte B ou somatório dos saldos das contas da parte B com os saldos das contas contábeis. Para isso, o valor do lançamento correto na parte A deve ser preenchido pela empresa.","N","1","-","[1; 2; 3; 4]","Não"
"M300","236","6","VALOR","Valor do Lançamento no e-Lalur","NS","19","2","-","Não"
"M300","236","7","HIST_LAN_LAL","Histórico do Lançamento no e-Lalur","C","500","-","-","Não"
"M305","241","1","REG","Texto Fixo Contendo a Identificação do Registro (M305).","C","4","-","[M305]","Sim"
"M305","241","2","COD_CTA_B","Código da Conta na Parte B: Código unívoco atribuído pelo contribuinte à conta no e-Lalur no registro M010.","C","-","-","[M010.COD_ CTA_B]","Sim"
"M305","241","3","VL_CTA","Valor Total dos Lançamentos: Valor total dos lançamentos adicionados ou excluídos da conta. Observação: Valor deve ser menor ou igual ao saldo disponível do mesmo período de apuração da conta na parte B do registro M410.","N","19","2","-","Sim"
"M305","241","4","IND_ VL_CTA","Indicador do Valor Total dos Lançamentos: D – Para prejuízos ou valores que reduzam o lucro real em períodos subsequentes. C – Para valores que aumentam o lucro real em períodos subsequentes.","C","1","-","[D; C]","Sim"
"M310","243","1","REG","Texto Fixo Contendo a Identificação do Registro (M310).","C","4","-","[M310]","Sim"
"M310","243","2","COD_CTA","Código da Conta Contábil (Plano de Contas da Pessoa Jurídica): Código da conta ou subconta contábil onde está registrado o valor a ser adicionado ou excluído, quando possível sua identificação (deve existir no J050).","C","-","-","[J050.COD _CTA]","Sim"
"M310","243","3","COD_CCUS","Código do Centro de Custos (deve existir no J100).","C","-","-","[J100_CO D_CCUS]","Não"
"M310","243","4","VL_CTA","Valor da Conta Utilizado no Lançamento da Parte A.","N","19","2","-","Sim"
"M310","243","5","IND_VL_CTA","Indicador do Valor do Lançamento: D – Devedor. C – Credor.","C","1","-","[D; C]","Sim"
"M312","245","1","REG","Texto Fixo Contendo a Identificação do Registro (M312).","C","4","-","[M312]","Sim"
"M312","245","2","NUM_LCTO","Número do Lançamento Descrito na ECD (Escrituração Contábil Digital) no campo 2 (NUM_LCTO) registro “I200 – Lançamento Contábil”.","C","50","-","-","Sim"
"M315","247","1","REG","Texto Fixo Contendo a Identificação do Registro (M315).","C","4","-","[M315]","Sim"
"M315","247","2","IND_PROC","Tipo do Processo: 1 - Judicial 2 – Administrativo","C","1","-","[1; 2]","Sim"
"M315","247","3","NUM_PROC","Número do Processo.","C","20","-","-","Sim"
"M350","249","1","REG","Texto Fixo Contendo a Identificação do Registro (M350).","C","4","-","[M350]","Sim"
"M350","249","2","CODIGO","Código do Lançamento no e-Lalur, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","","Sim"
"M350","249","3","DESCRICAO","Descrição do Tipo de Lançamento no e-Lalur, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","","Não"
"M350","249","4","TIPO_LANCAMENTO","Indicador do Tipo de Lançamento: A- Adição E - Exclusão. P - Compensação de Prejuízo L - Lucro Observação: O tipo “R” (Rótulo) é para linhas de títulos, que aparecem na interface do programa. Portanto, não deve ser utilizado neste campo.","C","1","-","[A; E; P; L]","Não"
"M350","249","5","IND_RELACAO","Indicador de Relacionamento do Lançamento da Parte A: 1 - Com Conta da Parte B 2 - Com Conta Contábil 3 – Com Conta da parte B e Conta Contábil 4 - Sem Relacionamento Observação: O valor do lançamento do tipo 3 pode considerar o saldo contas da parte B ou somatório dos saldos das contas da parte B com os saldos das contas contábeis. Para isso, o valor do lançamento correto na parte A deve ser preenchido pela empresa.","N","1","-","[1; 2; 3; 4]","Não"
"M350","250","6","VALOR","Valor do Lançamento no e-Lalur","NS","19","2","-","Não"
"M350","250","7","HIST_LAN_LAL","Histórico do Lançamento no e-Lalur","C","500","-","-","Não"
"M355","254","1","REG","Texto Fixo Contendo a Identificação do Registro (M355).","C","4","-","[M355]","Sim"
"M355","254","2","COD_CTA_B","Código da Conta na Parte B: Código unívoco atribuído pelo contribuinte à conta no e-Lacs no registro M010.","C","-","-","[M010.COD_C TA_B]","Sim"
"M355","254","3","VL_CTA","Valor Total dos Lançamentos: Valor total dos lançamentos adicionados ou excluídos da conta. Observação: Valor deve ser menor ou igual ao saldo disponível do mesmo período de apuração da conta na parte B do registro M410.","N","19","2","-","Sim"
"M355","254","4","IND_ VL_CTA","Indicador do Valor Total dos Lançamentos: D – Para prejuízos ou valores que reduzam o lucro real em períodos subsequentes. C – Para valores que aumentam o lucro real em períodos subsequentes.","C","1","-","[D; C]","Sim"
"M360","256","1","REG","Texto Fixo Contendo a Identificação do Registro (M360).","C","4","-","[M360]","Sim"
"M360","256","2","COD_CTA","Código da Conta Contábil (Plano de Contas da Pessoa Jurídica): Código da conta ou subconta contábil onde está registrado o valor a ser adicionado ou excluído, quando possível sua identificação (deve existir no J050).","C","-","-","[J050.COD _CTA]","Sim"
"M360","256","3","COD_CCUS","Código do Centro de Custos (deve existir no J100).","C","-","-","[J100_CO D_CCUS]","Não"
"M360","256","4","VL_CTA","Valor da Conta Utilizado no Lançamento da Parte A.","N","19","2","-","Sim"
"M360","256","5","IND_VL_CTA","Indicador do Valor do Lançamento: D – Devedor. C – Credor.","C","1","-","[D; C]","Sim"
"M362","258","1","REG","Texto Fixo Contendo a Identificação do Registro (M362).","C","4","-","[M362]","Sim"
"M362","258","2","NUM_LCTO","Número do Lançamento Descrito na ECD (Escrituração Contábil Digital) no campo 2 (NUM_LCTO) registro “I200 – Lançamento Contábil”.","C","50","-","-","Sim"
"M365","260","1","REG","Texto Fixo Contendo a Identificação do Registro (M365).","C","4","-","[M365]","Sim"
"M365","260","2","IND_PROC","Tipo do Processo: 1 - Judicial 2 – Administrativo","C","1","-","[1; 2]","Sim"
"M365","260","3","NUM_PROC","Número do Processo.","C","20","-","-","Sim"
"M410","261","1","REG","Texto Fixo Contendo a Identificação do Registro (M410).","C","4","-","[M410]","Sim"
"M410","261","2","COD_CTA_B","Código da Conta do Lançamento (conta da Parte B)","C","-","-","-","Não"
"M410","261","3","COD_TRIBUTO","Código do Tributo: I – Imposto de Renda C – Contribuição Social sobre o Lucro Líquido","C","1","-","[I; C]","Sim"
"M410","261","4","VAL_LAN_LALB_PB","Valor do Lançamento.","N","19","2","-","Sim"
"M410","261","5","IND_VAL_LAN_LALB_PB","Indicador do Lançamento: CR – Crédito DB – Débito PF - Prejuízo do exercício. BC - Base de cálculo negativa da CSLL. Observação: O indicador PF refere-se ao prejuízo apurado no exercício em curso.","C","-","-","[CR; DB; PF; BC]","Sim"
"M410","261","6","COD_CTA_B_CTP","seja caso Parte B), da (conta Contrapartida da Unívoco Código necessária a transferência de saldo de uma conta na parte B para outra conta na parte B. igual a “PF” IND_VAL_LAN_LA_LB_PB for Não preencher quando: ou “BC”.","C","-","-","-","Não"
"M410","262","7","HIST_LAN_LALB","Histórico do Lançamento.","C","-","-","-","Sim"
"M410","262","8","IND_LAN_ANT","Lançamento para Realização de Valores Cuja Tributação Tenha Sido Diferida: S – Sim N – Não Observação: Marca-se “Sim” neste campo quando o contribuinte, em período anterior, realizou valores controlados na parte B do e-Lalur/e- Lacs e deve reajustar os saldos das contas em início de período de apuração tributado pelo lucro real.","C","1","","[S; N]","Sim"
"M415","263","1","REG","Texto Fixo Contendo a Identificação do Registro (M415).","C","4","-","[M415]","Sim"
"M415","263","2","IND_PROC","Tipo do Processo: 1 - Judicial 2 – Administrativo","C","1","-","[1; 2]","Sim"
"M415","263","3","NUM_PROC","Número do Processo.","C","20","-","-","Sim"
"M500","264","1","REG","Texto Fixo Contendo a Identificação do Registro (M500).","C","4","-","[M500]","Sim"
"M500","264","2","COD_CTA_B","Código Unívoco Atribuído Pelo Contribuinte à Conta no e-Lalur e no e- Lacs (deve existir no M010.COD_CTA_B)","C","-","-","[M010.COD _CTA_B]","Sim"
"M500","264","3","COD_TRIBUTO","Código do Tributo: I – Imposto de Renda C – Contribuição Social Sobre o Lucro Líquido","C","1","-","[I; C]","Sim"
"M500","264","4","SD_INI_LAL","Saldo Inicial da Conta no Período de Apuração.","N","19","2","-","Sim"
"M500","264","5","IND_ SD_INI_LAL","Indicador de Saldo Inicial: D – Para prejuízos ou valores que serão excluídos do lucro real ou da base de cálculo da contribuição social em períodos subsequentes. C – Para valores que serão adicionados ao lucro real ou à base de cálculo da contribuição social em períodos subsequentes.","C","1","-","[C; D]","Sim"
"M500","264","6","VL_LCTO_PARTE_A","Somatório dos Lançamentos da Parte B com Reflexo na Parte A no Período.","N","19","2","-","Sim"
"M500","264","7","IND_ VL_LCTO_PARTE_A","Indicador do Somatório dos Lançamentos da Parte B com Reflexo na Parte A no período: C – Para prejuízos ou valores que serão excluídos do lucro real ou da base de cálculo da contribuição social em períodos subsequentes. D – Para valores que serão adicionados ao lucro real ou à base de cálculo da contribuição social em períodos subsequentes.","C","1","-","[C; D]","Sim"
"M500","265","8","VL_LCTO_PARTE B","Somatório dos Lançamentos da Parte B Sem Reflexo na Parte A no Período (entre contas da parte B).","N","19","2","-","Sim"
"M500","265","9","IND_ VL_LCTO_PARTE B","Indicador Somatório dos Lançamentos da Parte B Sem Reflexo na Parte A no Período (entre contas da parte B): C – Para prejuízos ou valores que serão excluídos do lucro real ou da base de cálculo da contribuição social em períodos subsequentes. D – Para valores que serão adicionados ao lucro real ou à base de cálculo da contribuição social em períodos subsequentes.","C","1","-","[C; D]","Sim"
"M500","265","10","SD_FIM_LAL","Saldo Final da Conta no Período de Apuração.","N","19","2","-","Sim"
"M500","265","11","IND_ SD_FIM_LAL","Indicador de Saldo Final: D – Para prejuízos ou valores que serão excluídos do lucro real ou da base de cálculo da contribuição social em períodos subsequentes. C – Para valores que serão adicionados ao lucro real ou à base de cálculo da contribuição social em períodos subsequentes.","C","1","-","[C; D]","Sim"
"M990","266","1","REG","Texto fixo contendo a identificação do registro (M990).","C","4","-","[M990]","Sim"
"M990","266","2","QTD_LIN","Quantidade total de registros do Bloco M.","N","-","-","-","Sim"
"N001","267","1","REG","Texto fixo contendo a identificação do registro (N001).","C","4","-","[N001]","Sim"
"N001","267","2","IND_DAD","Indicador de movimento: 0 – Bloco com dados informados. 1 – Bloco sem dados informados.","N","1","-","[0;1]","Sim"
"N030","268","1","REG","Texto Fixo Contendo a Identificação do Registro (N030).","C","4","-","[N030]","Sim"
"N030","268","2","DT_INI","Data do Início do Período","N","8","-","-","Sim"
"N030","268","3","DT_FIN","Data do Fim do período","N","8","-","-","Sim"
"N030","269","4","PER_APUR","Período de apuração [para 0010.FORMA_APUR = “A”]: A00 – Receita Bruta/ Balanço de Suspensão e Redução Anual A01 – Balanço de Suspensão e Redução até Janeiro A02 – Balanço de Suspensão e Redução até Fevereiro A03 – Balanço de Suspensão e Redução até Março A04 – Balanço de Suspensão e Redução até Abril A05 – Balanço de Suspensão e Redução até Maio A06 – Balanço de Suspensão e Redução até Junho A07 – Balanço de Suspensão e Redução até Julho A08 – Balanço de Suspensão e Redução até Agosto A09 – Balanço de Suspensão e Redução até Setembro A10 – Balanço de Suspensão e Redução até Outubro A11 – Balanço de Suspensão e Redução até Novembro A12 – Balanço de Suspensão e Redução até Dezembro Indicador do período de referência [para 0010.FORMA_APUR = “T” OU (0010.FORMA_APUR = “A” E 0010.FORMA_TRIB = “2”)]: T01 – 1º Trimestre T02 – 2º Trimestre T03 – 3º Trimestre T04 – 4º Trimestre Regra: O período deve estar compreendido entre a data início e data fim da escrituração. Regra: SE 0010.FORMA_APUR = “A” - Deve existir um registro A00. - Deve existir um registro [A01..A012] para cada mês marcado no 0010.MES_BAL_RED [1..12] como “B” SE 0010.FORMA_APUR = “T” - Deve existir um registro [T01..T04] para cada trimestre marcado no 0010.FORMA_TRIB_PER[1..4] como “R”","C","3","-","[A00; A01; A02; A03; A04; A05; A06; A07; A08; A09; A10; A11; A12; T01; T02; T03; T04]","Sim"
"N500","271","1","REG","Texto Fixo Contendo a Identificação do Registro (N500).","C","4","-","[N500]","Sim"
"N500","271","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
"N500","271","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"N500","271","4","VALOR","Valor","NS","19","2","-","Não"
"N600","274","1","REG","Texto Fixo Contendo a Identificação do Registro (N600).","C","4","-","[N600]","Sim"
"N600","274","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
"N600","274","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"N600","274","4","VALOR","Valor","NS","19","2","-","Não"
"N610","278","1","REG","Texto Fixo Contendo a Identificação do Registro (N610).","C","4","-","[N610]","Sim"
"N610","278","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
"N610","278","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"N610","278","4","VALOR","Valor","NS","19","2","-","Não"
"N615","281","1","REG","Texto Fixo Contendo a Identificação do Registro (N615).","C","4","-","[N615]","Sim"
"N615","283","2","BASE_CALC","R R REGRA_BASE_CALC_ZERO: Verifica se N615.BASE_CALC é igual a zero e N615.PER_INCEN_FINOR + N615.PER_INCEN_FINAM + N615.PER_INCEN_FUNRES é igual a zero. EGRA_BASE_CAL_IGUAL: Verifica se N615.BASE_CALC é igual: N630(3) – (N630(6) + N630(7) + N630(8) + N630(9) + N630(10) + N630(11) + N630(12) + N630(13) + N630(14) + N630(15) + N630(16) + 3,33 x N630(18) + N630(19) + N630(27)) EGRA_BASE_CAL_IGUAL_ISENCAO_REDUCAO: Verifica, quando 0020.IND_LUC_EXP igual a “S”, se N615.BASE_CALC é igual: N630(3) – (N610(7) + N610(12) + N610(17) + (N610(47) x 75%) + (N610(52) x 70%) + (N610(57) x 50%) + (N610(62) x 33,33%) + (N610(67) x 25%) + (N610(72) x 12,50%) + N630(6) + N630(7) + N630(8) + N630(9) + N630(10) + N630(11) + N630(12) + N630(13) + N630(14) + N 630(15) + N630(16) + 3,33 x N630(18) + N630(19) + N630(27)) A A Aviso viso viso","","","","",""
"N615","283","3","PER_INCEN_FINOR","R REGRA_PERCENTUAL_MAIOR_6: Verifica se N615.PER_INCEN_FINOR é menor ou igual a “6”. EGRA_PERCENTUAL: Verifica se o valor informado no campo N615.PER_INCEN_FINOR está entre “0” e “100”. E Aviso rro","","","","",""
"N615","283","4","VL_LIQ_INCEN_ FINOR","REGRA_FINOR_LIQUIDO_DIFERENTE: Verifica se o valor informado em N615.VL_LIQ_INCEN_ FINOR é igual ao resultado da multiplicação de N615.PER_INCEN_FINOR por N615.BASE_CALC. Erro","","","","",""
"N615","283","5","PER_INCEN_ FINAM","R R REGRA_PERCENTUAL_MAIOR_6: Verifica se N615.PER_INCEN_FINAM é menor ou igual a “6”. EGRA_PERCENTUAL_MAIOR_6_GERAL: Verifica se N615.PER_INCEN_FINOR somado ao N615.PER_INCEN_FINAM é menor ou igual a “6”. EGRA_PERCENTUAL: Verifica se o valor informado no campo N615.PER_INCEN_FINOR está entre “0” e “100”. A E Aviso viso rro","","","","",""
"N615","283","6","VL_LIQ_INCEN_ FINAM","REGRA_FINAM_LIQUIDO_DIFERENTE: Verifica se o valor informado em N615.VL_LIQ_INCEN_ FINAM é igual ao resultado da multiplicação de N615.PER_INCEN_FINAM por N615.BASE_CALC. Erro","","","","",""
"N615","283","7","VL_TOTAL","REGRA_TOTAL_DIFERENTE: Verifica se N615.VL_LIQ_INCEN_ FINOR somado ao N615.VL_LIQ_INCEN_ FINAM é igual ao valor informado no campo N615.VL_TOTAL. Erro","","","","",""
"N620","285","1","REG","Texto Fixo Contendo a Identificação do Registro (N620).","C","4","-","[N620]","Sim"
"N620","285","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
"N620","285","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"N620","285","4","VALOR","Valor","NS","19","2","-","Não"
"N630","287","1","REG","Texto Fixo Contendo a Identificação do Registro (N630).","C","4","-","[N630]","Sim"
"N630","287","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
"N630","287","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"N630","287","4","VALOR","Valor","NS","19","2","-","Não"
"N650","289","1","REG","Texto Fixo Contendo a Identificação do Registro (N650).","C","4","-","[N650]","Sim"
"N650","289","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
"N650","289","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"N650","289","4","VALOR","Valor","NS","19","2","-","Não"
"N660","293","1","REG","Texto Fixo Contendo a Identificação do Registro (N660).","C","4","-","[N660]","Sim"
"N660","293","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
