"Register","Page","Nº","Campo","Descrição","Tipo","Tamanho","Decimal","Valores Válidos","Obrigatório"
"M030","212","1","REG","Texto Fixo Contendo a Identificação do Registro (M030).","C","4","-","[M030]","Sim"
"M030","212","2","DT_INI","Data do Início do Período","N","8","-","-","Sim"
"M030","212","3","DT_FIN","Data do Fim do período","N","8","-","-","Sim"
"M030","213","4","PER_APUR","I S Período de apuração [para 0010.FORMA_APUR = “A”]: A00 – Receita Bruta/ Balanço de Suspensão e Redução Anual A01 – Balanço de Suspensão e Redução até Janeiro A02 – Balanço de Suspensão e Redução até Fevereiro A03 – Balanço de Suspensão e Redução até Março A04 – Balanço de Suspensão e Redução até Abril A05 – Balanço de Suspensão e Redução até Maio A06 – Balanço de Suspensão e Redução até Junho A07 – Balanço de Suspensão e Redução até Julho A08 – Balanço de Suspensão e Redução até Agosto A09 – Balanço de Suspensão e Redução até Setembro A10 – Balanço de Suspensão e Redução até Outubro A11 – Balanço de Suspensão e Redução até Novembro A12 – Balanço de Suspensão e Redução até Dezembro ndicador do período de referência [para 0010.FORMA_APUR = “T” OU (0010.FORMA_APUR = “A” E 0010.FORMA_TRIB = “2”)]: T01 – 1º Trimestre T02 – 2º Trimestre T03 – 3º Trimestre T04 – 4º Trimestre Regra: O período deve estar compreendido entre a data início e data fim da escrituração. Regra: SE 0010.FORMA_APUR = “A” - Deve existir um registro A00. - Deve existir um registro [A01..A012] para cada mês marcado no 0010.MES_BAL_RED [1..12] como “B” E 0010.FORMA_APUR = “T” - Deve existir um registro [T01..T04] para cada trimestre marcado no 0010.FORMA_TRIB_PER[1..4] como “R”","C","3","-","[A00; A01; A02; A03; A04; A05; A06; A07; A08; A09; A10; A11; A12; T01; T02; T03; T04]","Sim"
"M300","215","1","REG","Texto Fixo Contendo a Identificação do Registro (M300).","C","4","-","[M300]","Sim"
"M300","215","2","CODIGO","Código do Lançamento no e-Lalur, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","","Sim"
"M300","216","3","DESCRICAO","Descrição do Tipo de Lançamento no e-Lalur, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","","Não"
"M300","216","4","TIPO_LANCAMENTO","O Indicador do Tipo de Lançamento: A- Adição E - Exclusão. P - Compensação de Prejuízo L - Lucro bservação: O tipo “R” (Rótulo) é para linhas de títulos, que aparecem na interface do programa. Portanto, não deve ser utilizado neste campo.","C","1","-","[A; E; P; L]","Não"
"M300","216","5","IND_RELACAO","Indicador de Relacionamento do Lançamento da Parte A: 1 - Com Conta da Parte B 2 - Com Conta Contábil 3 – Com Conta da parte B e Conta Contábil 4 - Sem Relacionamento Observação: O valor do lançamento do tipo 3 pode considerar o saldo contas da parte B ou somatório dos saldos das contas da parte B com os saldos das contas contábeis. Para isso, o valor do lançamento correto na parte A deve ser preenchido pela empresa.","N","1","-","[1; 2; 3; 4]","Não"
"M300","216","6","VALOR","Valor do Lançamento no e-Lalur","NS","19","2","-","Não"
"M300","216","7","HIST_LAN_LAL","Histórico do Lançamento no e-Lalur","C","500","-","-","Não"
"M305","221","1","REG","Texto Fixo Contendo a Identificação do Registro (M305).","C","4","-","[M305]","Sim"
"M305","221","2","COD_CTA_B","Código da Conta na Parte B: Código unívoco atribuído pelo contribuinte à conta no e-Lalur no registro M010.","C","-","-","[M010.COD_CTA_B]","Sim"
"M305","221","3","VL_CTA","O Valor Total dos Lançamentos: Valor total dos lançamentos adicionados ou excluídos da conta. bservação: Valor deve ser menor ou igual ao saldo disponível do mesmo período de apuração da conta na parte B do registro M410.","N","19","2","-","Sim"
"M305","221","4","IND_ VL_CTA","Indicador do Valor Total dos Lançamentos: D – Para prejuízos ou valores que reduzam o lucro real em períodos subsequentes. C – Para valores que aumentam o lucro real em períodos subsequentes.","C","1","-","[D; C]","Sim"
"M310","223","1","REG","Texto Fixo Contendo a Identificação do Registro (M310).","C","4","-","[M310]","Sim"
"M310","223","2","COD_CTA","Código da Conta Contábil (Plano de Contas da Pessoa Jurídica): Código da conta ou subconta contábil onde está registrado o valor a ser adicionado ou excluído, quando possível sua identificação (deve existir no J050).","C","-","-","[J050.COD_CTA]","Sim"
"M310","223","3","COD_CCUS","Código do Centro de Custos (deve existir no J100).","C","-","-","[J100_COD_CCUS]","Não"
"M310","223","4","VL_CTA","Valor da Conta Utilizado no Lançamento da Parte A.","N","19","2","-","Sim"
"M310","223","5","IND_VL_CTA","Indicador do Valor do Lançamento: D – Devedor. C – Credor.","C","1","-","[D; C]","Sim"
"M312","225","1","REG","Texto Fixo Contendo a Identificação do Registro (M312).","C","4","-","[M312]","Sim"
"M312","225","2","NUM_LCTO","Número do Lançamento Descrito na ECD (Escrituração Contábil Digital) no campo 2 (NUM_LCTO) registro “I200 – Lançamento Contábil”.","C","50","-","-","Sim"
"M315","226","1","REG","Texto Fixo Contendo a Identificação do Registro (M315).","C","4","-","[M315]","Sim"
"M315","226","2","IND_PROC","Tipo do Processo: 1 - Judicial 2 – Administrativo","C","1","-","[1; 2]","Sim"
"M315","226","3","NUM_PROC","Número do Processo.","C","20","-","-","Sim"
"M350","227","1","REG","Texto Fixo Contendo a Identificação do Registro (M350).","C","4","-","[M350]","Sim"
"M350","227","2","CODIGO","Código do Lançamento no e-Lalur, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","","Sim"
"M350","228","3","DESCRICAO","Descrição do Tipo de Lançamento no e-Lalur, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","","Não"
"M350","228","4","TIPO_LANCAMENTO","O Indicador do Tipo de Lançamento: A- Adição E - Exclusão. P - Compensação de Prejuízo L - Lucro bservação: O tipo “R” (Rótulo) é para linhas de títulos, que aparecem na interface do programa. Portanto, não deve ser utilizado neste campo.","C","1","-","[A; E; P; L]","Não"
"M350","228","5","IND_RELACAO","Indicador de Relacionamento do Lançamento da Parte A: 1 - Com Conta da Parte B 2 - Com Conta Contábil 3 – Com Conta da parte B e Conta Contábil 4 - Sem Relacionamento Observação: O valor do lançamento do tipo 3 pode considerar o saldo contas da parte B ou somatório dos saldos das contas da parte B com os saldos das contas contábeis. Para isso, o valor do lançamento correto na parte A deve ser preenchido pela empresa.","N","1","-","[1; 2; 3; 4]","Não"
"M350","228","6","VALOR","Valor do Lançamento no e-Lalur","NS","19","2","-","Não"
"M350","228","7","HIST_LAN_LAL","Histórico do Lançamento no e-Lalur","C","500","-","-","Não"
"M355","233","1","REG","Texto Fixo Contendo a Identificação do Registro (M355).","C","4","-","[M355]","Sim"
"M355","233","2","COD_CTA_B","Código da Conta na Parte B: Código unívoco atribuído pelo contribuinte à conta no e-Lacs no registro M010.","C","-","-","[M010.COD_CTA_B]","Sim"
"M355","233","3","VL_CTA","O Valor Total dos Lançamentos: Valor total dos lançamentos adicionados ou excluídos da conta. bservação: Valor deve ser menor ou igual ao saldo disponível do mesmo período de apuração da conta na parte B do registro M410.","N","19","2","-","Sim"
"M355","233","4","IND_ VL_CTA","Indicador do Valor Total dos Lançamentos: D – Para prejuízos ou valores que reduzam o lucro real em períodos subsequentes. C – Para valores que aumentam o lucro real em períodos subsequentes.","C","1","-","[D; C]","Sim"
"M360","235","1","REG","Texto Fixo Contendo a Identificação do Registro (M360).","C","4","-","[M360]","Sim"
"M360","235","2","COD_CTA","Código da Conta Contábil (Plano de Contas da Pessoa Jurídica): Código da conta ou subconta contábil onde está registrado o valor a ser adicionado ou excluído, quando possível sua identificação (deve existir no J050).","C","-","-","[J050.COD_CTA]","Sim"
"M360","235","3","COD_CCUS","Código do Centro de Custos (deve existir no J100).","C","-","-","[J100_COD_CCUS]","Não"
"M360","235","4","VL_CTA","Valor da Conta Utilizado no Lançamento da Parte A.","N","19","2","-","Sim"
"M360","235","5","IND_VL_CTA","Indicador do Valor do Lançamento: D – Devedor. C – Credor.","C","1","-","[D; C]","Sim"
"M362","237","1","REG","Texto Fixo Contendo a Identificação do Registro (M362).","C","4","-","[M362]","Sim"
"M362","237","2","NUM_LCTO","Número do Lançamento Descrito na ECD (Escrituração Contábil Digital) no campo 2 (NUM_LCTO) registro “I200 – Lançamento Contábil”.","C","50","-","-","Sim"
"M365","238","1","REG","Texto Fixo Contendo a Identificação do Registro (M365).","C","4","-","[M365]","Sim"
"M365","238","2","IND_PROC","Tipo do Processo: 1 - Judicial 2 – Administrativo","C","1","-","[1; 2]","Sim"
"M365","238","3","NUM_PROC","Número do Processo.","C","20","-","-","Sim"
"M410","239","1","REG","Texto Fixo Contendo a Identificação do Registro (M410).","C","4","-","[M410]","Sim"
"M410","239","2","COD_CTA_B","Código da Conta do Lançamento (conta da Parte B)","C","-","-","-","Não"
"M410","239","3","COD_TRIBUTO","Código do Tributo: I – Imposto de Renda C – Contribuição Social sobre o Lucro Líquido","C","1","-","[I; C]","Sim"
"M410","239","4","VAL_LAN_LALB_PB","Valor do Lançamento.","N","19","2","-","Sim"
"M410","239","5","IND_VAL_LAN_LALB_PB","Indicador do Lançamento: CR – Crédito DB – Débito PF - Prejuízo do exercício. BC - Base de cálculo negativa da CSLL. Observação: O indicador PF refere-se ao prejuízo apurado no exercício em curso.","C","-","-","[CR; DB; PF; BC]","Sim"
"M410","239","6","COD_CTA_B_CTP","Código Unívoco da Contrapartida (conta da Parte B), caso seja necessária a transferência de saldo de uma conta na parte B para outra conta na parte B. Não preencher quando: IND_VAL_LAN_LA_LB_PB for igual a “PF” ou “BC”.","C","-","-","-","Não"
"M410","239","7","HIST_LAN_LALB","Histórico do Lançamento.","C","-","-","-","Sim"
"M410","239","8","IND_LAN_ANT","Lançamento para Realização de Valores Cuja Tributação Tenha Sido Diferida: S – Sim N – Não Observação: Marca-se “Sim” neste campo quando o contribuinte, em período anterior, realizou valores controlados na parte B do e-Lalur/e-Lacs e deve reajustar os saldos das contas em início de período de apuração tributado pelo lucro real.","C","1","","[S; N]","Sim"
"M415","241","1","REG","Texto Fixo Contendo a Identificação do Registro (M415).","C","4","-","[M415]","Sim"
"M415","241","2","IND_PROC","Tipo do Processo: 1 - Judicial 2 – Administrativo","C","1","-","[1; 2]","Sim"
"M415","241","3","NUM_PROC","Número do Processo.","C","20","-","-","Sim"
"M500","242","1","REG","Texto Fixo Contendo a Identificação do Registro (M500).","C","4","-","[M500]","Sim"
"M500","242","2","COD_CTA_B","Código Unívoco Atribuído Pelo Contribuinte à Conta no e-Lalur e no e-Lacs (deve existir no M010.COD_CTA_B)","C","-","-","[M010.COD_CTA_B]","Sim"
"M500","242","3","COD_TRIBUTO","Código do Tributo: I – Imposto de Renda C – Contribuição Social Sobre o Lucro Líquido","C","1","-","[I; C]","Sim"
"M500","242","4","SD_INI_LAL","Saldo Inicial da Conta no Período de Apuração.","N","19","2","-","Sim"
"M500","242","5","IND_ SD_INI_LAL","Indicador de Saldo Inicial: D – Para prejuízos ou valores que serão excluídos do lucro real ou da base de cálculo da contribuição social em períodos subsequentes. C – Para valores que serão adicionados ao lucro real ou à base de cálculo da contribuição social em períodos subsequentes.","C","1","-","[C; D]","Sim"
"M500","242","6","VL_LCTO_PARTE_A","Somatório dos Lançamentos da Parte B com Reflexo na Parte A no Período.","N","19","2","-","Sim"
"M500","242","7","IND_ VL_LCTO_PARTE_A","Indicador do Somatório dos Lançamentos da Parte B com Reflexo na Parte A no período: C – Para prejuízos ou valores que serão excluídos do lucro real ou da base de cálculo da contribuição social em períodos subsequentes. D – Para valores que serão adicionados ao lucro real ou à base de cálculo da contribuição social em períodos subsequentes.","C","1","-","[C; D]","Sim"
"M500","243","8","VL_LCTO_PARTE B","Somatório dos Lançamentos da Parte B Sem Reflexo na Parte A no Período (entre contas da parte B).","N","19","2","-","Sim"
"M500","243","9","IND_ VL_LCTO_PARTE B","Indicador Somatório dos Lançamentos da Parte B Sem Reflexo na Parte A no Período (entre contas da parte B): C – Para prejuízos ou valores que serão excluídos do lucro real ou da base de cálculo da contribuição social em períodos subsequentes. D – Para valores que serão adicionados ao lucro real ou à base de cálculo da contribuição social em períodos subsequentes.","C","1","-","[C; D]","Sim"
"M500","243","10","SD_FIM_LAL","Saldo Final da Conta no Período de Apuração.","N","19","2","-","Sim"
"M500","243","11","IND_ SD_FIM_LAL","Indicador de Saldo Final: D – Para prejuízos ou valores que serão excluídos do lucro real ou da base de cálculo da contribuição social em períodos subsequentes. C – Para valores que serão adicionados ao lucro real ou à base de cálculo da contribuição social em períodos subsequentes.","C","1","-","[C; D]","Sim"
"M990","244","1","REG","Texto fixo contendo a identificação do registro (M990).","C","4","-","[M990]","Sim"
"M990","244","2","QTD_LIN","Quantidade total de registros do Bloco M.","N","-","-","-","Sim"
"N001","245","1","REG","Texto fixo contendo a identificação do registro (N001).","C","4","-","[N001]","Sim"
"N001","245","2","IND_DAD","Indicador de movimento: 0 – Bloco com dados informados. 1 – Bloco sem dados informados.","N","1","-","[0;1]","Sim"
"N030","246","1","REG","Texto Fixo Contendo a Identificação do Registro (N030).","C","4","-","[N030]","Sim"
"N030","246","2","DT_INI","Data do Início do Período","N","8","-","-","Sim"
"N030","246","3","DT_FIN","Data do Fim do período","N","8","-","-","Sim"
"N030","247","4","PER_APUR","I S Período de apuração [para 0010.FORMA_APUR = “A”]: A00 – Receita Bruta/ Balanço de Suspensão e Redução Anual A01 – Balanço de Suspensão e Redução até Janeiro A02 – Balanço de Suspensão e Redução até Fevereiro A03 – Balanço de Suspensão e Redução até Março A04 – Balanço de Suspensão e Redução até Abril A05 – Balanço de Suspensão e Redução até Maio A06 – Balanço de Suspensão e Redução até Junho A07 – Balanço de Suspensão e Redução até Julho A08 – Balanço de Suspensão e Redução até Agosto A09 – Balanço de Suspensão e Redução até Setembro A10 – Balanço de Suspensão e Redução até Outubro A11 – Balanço de Suspensão e Redução até Novembro A12 – Balanço de Suspensão e Redução até Dezembro ndicador do período de referência [para 0010.FORMA_APUR = “T” OU (0010.FORMA_APUR = “A” E 0010.FORMA_TRIB = “2”)]: T01 – 1º Trimestre T02 – 2º Trimestre T03 – 3º Trimestre T04 – 4º Trimestre Regra: O período deve estar compreendido entre a data início e data fim da escrituração. Regra: SE 0010.FORMA_APUR = “A” - Deve existir um registro A00. - Deve existir um registro [A01..A012] para cada mês marcado no 0010.MES_BAL_RED [1..12] como “B” ou ""E"". E 0010.FORMA_APUR = “T” - Deve existir um registro [T01..T04] para cada trimestre marcado no 0010.FORMA_TRIB_PER[1..4] como “R”","C","3","-","[A00; A01; A02; A03; A04; A05; A06; A07; A08; A09; A10; A11; A12; T01; T02; T03; T04]","Sim"
"N500","249","1","REG","Texto Fixo Contendo a Identificação do Registro (N500).","C","4","-","[N500]","Sim"
"N500","249","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
"N500","249","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"N500","249","4","VALOR","Valor","NS","19","2","-","Não"
"N600","252","1","REG","Texto Fixo Contendo a Identificação do Registro (N600).","C","4","-","[N600]","Sim"
"N600","252","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
"N600","252","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"N600","252","4","VALOR","Valor","NS","19","2","-","Não"
"N610","256","1","REG","Texto Fixo Contendo a Identificação do Registro (N610).","C","4","-","[N610]","Sim"
"N610","256","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
"N610","256","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"N610","256","4","VALOR","Valor","NS","19","2","-","Não"
"N615","259","1","REG","Texto Fixo Contendo a Identificação do Registro (N615).","C","4","-","[N615]","Sim"
"N615","260","2","BASE_CALC","B Base de Cálculo: Base de cálculo dos incentivos fiscais: Para fins de determinação da base de cálculo dos incentivos, deve-se observar a forma de apuração do imposto de renda da pessoa jurídica, as deduções permitidas. a) Regra Geral: O valor desta linha, quando a apuração do imposto de renda for com base no lucro real trimestral e no lucro real apurado em 31 de dezembro do ano-calendário (ajuste anual) será calculado pela seguinte fórmula: ASE_CALC = A - (B + C + D + E + F + G + H + I + J + L + M+ N + O + P), onde: A = Imposto de Renda devido à alíquota de 15% (Linha N630/3) B = Atividades Culturais e Artísticas (Linha N630/6) (art. 18, e §§ 1º e 3º, e art. 25 e 26 da Lei nº 8.313, de 1991, com as alterações do art. 1º, da Lei nº 9.874, de 1999, do art. 53 da MP nº 2.228, de 2001) C = Operações de Aquisição de Vale-Cultura (Linha N630/7) (Lei nº 12.761/2012, art. 10) D = Programa de Alimentação ao Trabalhador (Linha N630/8) E = Desenvolvimento Tecnológico Industrial/Agropecuário (Linha N630/9) F = Atividade Audiovisual (Linha N630/10) G = Fundo dos Direitos da Criança e do Adolescente (Linha N630/11) H = Fundos Nacional, Estaduais ou Municipais do Idoso (Linha N630/12) (Lei nº 12.213, de 2010, art. 3º). I = Atividades de Caráter Desportivo (Linha N630/13) J = Programa Nacional de Apoio à Atenção Oncológica - PRONON (Linha N630/14) - (Lei nº 12.715/2012, arts. 1º e 4º) L = Programa Nacional de Apoio à Atenção da Saúde da Pessoa com Deficiência - PRONAS/PCD (Linha N630/15) (Lei nº 12.715, de 2012, arts. 3º e 4º) M= Valor da Remuneração da Prorrogação da Licença-Maternidade (Linha N630/16) (Lei nº 11.770, de 2008, art. 5º) N = 3,33 x Redução por Reinvestimento (Linha N630/18) O = Imposto devido no Brasil à alíquota de 15% incidente sobre lucros, rendimentos e ganhos de capital oriundos do exterior (Linha N630/19) P = Imposto de renda sobre a diferença entre o Custo Orçado e o Custo Efetivo (Linha N630/27)","N","19","2","-","Sim"
"N615","261","3","PER_INCEN_ FINOR","Percentual do Incentivo FINOR (até 6%).","N","8","4","-","Sim"
"N615","261","4","VL_LIQ_INCEN_ FINOR","Valor Líquido do Incentivo FINOR.","NS","19","2","-","Sim"
"N615","261","5","PER_INCEN_ FINAM","Percentual do Incentivo FINAM (até 6%).","N","8","4","-","Sim"
"N615","261","6","VL_LIQ_INCEN_ FINAM","Valor Líquido do Incentivo FINAM.","NS","19","2","-","Sim"
"N615","261","7","VL_TOTAL","Total dos Incentivos.","NS","19","2","-","Sim"
"N620","263","1","REG","Texto Fixo Contendo a Identificação do Registro (N620).","C","4","-","[N620]","Sim"
"N620","263","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
"N620","263","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"N620","263","4","VALOR","Valor","NS","19","2","-","Não"
"N630","265","1","REG","Texto Fixo Contendo a Identificação do Registro (N630).","C","4","-","[N630]","Sim"
"N630","265","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
"N630","265","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"N630","265","4","VALOR","Valor","NS","19","2","-","Não"
"N650","268","1","REG","Texto Fixo Contendo a Identificação do Registro (N650).","C","4","-","[N650]","Sim"
"N650","268","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
"N650","268","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"N650","268","4","VALOR","Valor","NS","19","2","-","Não"
"N660","272","1","REG","Texto Fixo Contendo a Identificação do Registro (N660).","C","4","-","[N660]","Sim"
"N660","272","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
"N660","272","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"N660","272","4","VALOR","Valor","NS","19","2","-","Não"
"N670","274","1","REG","Texto Fixo Contendo a Identificação do Registro (N670).","C","4","-","[N670]","Sim"
"N670","274","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
"N670","274","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"N670","274","4","VALOR","Valor","NS","19","2","-","Não"
"N990","276","1","REG","Texto fixo contendo a identificação do registro (N990).","C","4","-","[N990]","Sim"
"N990","276","2","QTD_LIN","Quantidade total de registros do Bloco N.","N","-","-","-","Sim"
"P001","290","1","REG","Texto fixo contendo a identificação do registro (P001).","C","4","-","[P001]","Sim"
"P001","290","2","IND_DAD","Indicador de movimento: 0 – Bloco com dados informados. 1 – Bloco sem dados informados.","N","1","-","[0;1]","Sim"
"P030","291","1","REG","Texto Fixo Contendo a Identificação do Registro (P030).","C","4","-","[P030]","Sim"
"P030","291","2","DT_INI","Data do Início do Período","N","8","-","-","Sim"
"P030","291","3","DT_FIN","Data do Fim do período","N","8","-","-","Sim"
"P030","291","4","PER_APUR","A00 – Anual (para registrar o Balanço Patrimonial anual e a DRE anual) T01 – 1º Trimestre T02 – 2º Trimestre T03 – 3º Trimestre T04 – 4º Trimestre Regra: O período deve estar compreendido entre a data início e data fim da escrituração. SE 0010.FORMA_APUR = “T” - Deve existir um registro [T01..T04] para cada trimestre marcado no 0010.FORMA_TRIB_PER[1..4] como “P”","C","3","-","[A00; T01; T02; T03; T04]","Sim"
"P100","293","1","REG","Texto Fixo Contendo a Identificação do Registro (P100).","C","4","-","[P100]","Sim"
"P100","293","2","CODIGO","Código da Conta Referencial (Analíticas e Sintéticas), conforme tabela dinâmica do Sped (Disponibilizada no item II deste registro e no programa da ECF, no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","50","-","-","Sim"
"P100","293","3","DESCRICAO","Descrição da Conta Referencial.","C","-","-","-","Não"
"P100","293","4","TIPO","Indicador do Tipo de Conta: S – Sintética A – Analítica","C","1","-","[S; A]","Sim"
"P100","293","5","NIVEL","Nível da Conta.","N","3","-","-","Não"
"P100","293","6","COD_NAT","Natureza da Conta, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","2","-","-","Não"
"P100","293","7","COD_CTA_SUP","Código da Conta Sintética de Nível Imediatamente Superior.","C","-","-","-","Não"
"P100","293","8","VAL_CTA_REF_INI","Saldo Inicial da Conta Referencial.","N","19","2","-","Sim"
"P100","293","9","IND_VAL_CTA_REF_INI","Indicador da Situação do Saldo Inicial: D – Devedor C – Credor","C","1","-","[D; C]","Sim"
"P100","294","10","VAL_CTA_REF_FIN","Saldo Final da Conta Referencial","C","19","2","-","Sim"
"P100","294","11","IND_ VAL_CTA_REF_FIN","Indicador da Situação do Saldo Final: D – Devedor C – Credor","C","1","-","[D; C]","Sim"
"P130","297","1","REG","Texto Fixo Contendo a Identificação do Registro (P130).","C","4","-","[P130]","Sim"
"P130","297","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
"P130","297","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"P130","297","4","VALOR","Valor","NS","19","2","-","Não"
"P150","299","1","REG","Texto Fixo Contendo a Identificação do Registro (P150).","C","4","-","[P150]","Sim"
"P150","299","2","CODIGO","Código da Conta Referencial (Analíticas e Sintéticas), conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF, no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","50","-","-","Sim"
"P150","299","3","DESCRICAO","Descrição da Conta Referencial.","C","-","-","-","Não"
"P150","299","4","TIPO","Indicador do Tipo de Conta: S – Sintética A – Analítica","C","1","-","[S; A]","Sim"
"P150","299","5","NIVEL","Nível da Conta.","N","3","-","-","Não"
"P150","299","6","COD_NAT","Natureza da Conta: 04 – Contas de Resultado","C","2","-","[04]","Não"
"P150","299","7","COD_CTA_SUP","Código da Conta Sintética de Nível Imediatamente Superior.","C","-","-","-","Não"
"P150","299","8","VALOR","Saldo Final da Conta Referencial.","N","19","2","-","Sim"
"P150","299","9","IND_ VALOR","Indicador do Sinal do Saldo Final: C – Credor D – Devedor","C","1","-","[D; C]","Sim"
"P200","302","1","REG","Texto Fixo Contendo a Identificação do Registro (P200).","C","4","-","[P200]","Sim"
"P200","302","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
"P200","302","3","DESCRICAO","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Não"
"P200","302","4","VALOR","Valor","NS","19","2","-","Não"
"P230","304","1","REG","Texto Fixo Contendo a Identificação do Registro (P230).","C","4","-","[P230]","Sim"
"P230","304","2","CODIGO","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
