"Register","Page","Nº","Campo","Descrição","Tipo","Tam","Dec","Obrig","Entr","Saídas"
"1980","316","02","IND_AP","Indicador da sub-apuração por tipo de benefício (conforme Tabela 4.7.1)","N","002*","-","O","",""
"1980","316","03","G4_01","Entradas (percentual de incentivo)","N","-","02","O","",""
"1980","316","04","G4_02","Entradas não incentivadas de PI","N","-","02","O","",""
"1980","316","05","G4_03","Entradas incentivadas de PI","N","-","02","O","",""
"1980","316","06","G4_04","Saídas (percentual de incentivo)","N","-","02","O","",""
"1980","316","07","G4_05","Saídas não incentivadas de PI","N","-","02","O","",""
"1980","316","08","G4_06","Saídas incentivadas de PI","N","-","02","O","",""
"1980","316","09","G4_07","Saldo devedor do ICMS antes das deduções do incentivo (PI e itens não incentivados)","N","-","02","O","",""
"1980","316","10","G4_08","Crédito presumido nas entradas incentivadas de PI","N","-","02","O","",""
"1980","316","11","G4_09","Crédito presumido nas saídas incentivadas de PI","N","-","02","O","",""
"1980","316","12","G4_10","Dedução de incentivo da Central de Distribuição (entradas/saídas)","N","-","02","O","",""
"1980","316","13","G4_11","Saldo devedor do ICMS após deduções do incentivo","N","-","02","O","",""
"1980","316","14","G4_12","Índice de recolhimento da central de distribuição","N","-","02","O","",""
"C180","93","01","REG","Texto fixo contendo ""C180”","C","004","-","","O","Não apresentar"
"C180","93","02","COD_RESP_RET","Código que indica o responsável pela retenção do ICMS ST: 1-Remetente Direto 2-Remetente Indireto 3-Próprio declarante","N","001*","-","","O",""
"C180","93","03","QUANT_CONV","Quantidade do item","N","-","06","","O",""
"C180","93","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","O",""
"C180","93","05","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","O",""
"C180","93","06","VL_UNIT_ICMS_OP_CONV","Valor unitário do ICMS operação própria que o informante teria direito ao crédito caso a mercadoria estivesse sob o regime comum de tributação, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","O",""
"C180","93","07","VL_UNIT_BC_ICMS_ST _CONV","Valor unitário da base de cálculo do imposto pago ou retido anteriormente por substituição, considerando a unidade utilizada para informar o campo “QUANT_CONV”, aplicando-se redução, se houver.","N","-","06","","O",""
"C180","93","08","VL_UNIT_ICMS_ST_CONV","Valor unitário do imposto pago ou retido anteriormente por substituição, inclusive FCP se devido, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","O",""
"C180","93","09","VL_UNIT_FCP_ST_CONV","Valor unitário do FCP_ST agregado ao valor informado no campo “VL_UNIT_ICMS_ST_CONV”","N","-","06","","OC",""
"C180","93","10","COD_DA","Código do modelo do documento de arrecadação: 0 – Documento estadual de arrecadação 1 – GNRE","C","001*","-","","OC",""
"C180","93","11","NUM_DA","Número do documento de arrecadação, se houver","C","-","-","","OC",""
"C185","99","01","REG","Texto fixo contendo ""C185”","C","004","-","","Não apresentar","O"
"C185","99","02","NUM_ITEM","Número sequencial do item no documento fiscal","N","003","-","","","O"
"C185","99","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C185","99","04","CST_ICMS","Código da Situação Tributária referente ao ICMS","N","003*","-","","","O"
"C185","99","05","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"C185","99","06","COD_MOT_REST_COMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","","O"
"C185","99","07","QUANT_CONV","Quantidade do item","N","-","06","","","O"
"C185","99","08","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","","O"
"C185","99","09","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","O"
"C185","99","10","VL_UNIT_ICMS_NA_OPE RACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, considerando redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","06","","","OC"
"C185","99","11","VL_UNIT_ICMS_OP_CON V","Valor unitário do ICMS OP calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”, utilizado para cálculo de ressarcimento/restituição de ST, no desfazimento da substituição tributária, quando se utiliza a fórmula descrita nas instruções de preenchimento do campo 15, no item a1).","N","-","06","","","OC"
"C185","99","12","VL_UNIT_ICMS_OP_EST OQUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","06","","","OC"
"C185","99","13","VL_UNIT_ICMS_ST_EST OQUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","06","","","OC"
"C330","112","01","REG","Texto fixo contendo ""C330”","C","004","-","","Não apresentar","O"
"C330","112","02","COD_MOT_REST_COMP L","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","","O"
"C330","112","03","QUANT_CONV","Quantidade do item","N","-","06","","","O"
"C330","112","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","","O"
"C330","112","05","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","O"
"C330","112","06","VL_UNIT_ICMS_NA_OPE RACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, aplicando-se a mesma redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","06","","","OC"
"C330","112","07","VL_UNIT_ICMS_OP_CON V","Valor unitário do ICMS OP calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”, utilizado para cálculo de ressarcimento/restituição de ST, no desfazimento da substituição tributária, quando se utiliza a fórmula descrita nas instruções de preenchimento do campo 11, no item a1).","N","-","06","","","OC"
"C330","112","08","VL_UNIT_ICMS_OP_EST OQUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","06","","","OC"
"C330","112","09","VL_UNIT_ICMS_ST_EST OQUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","OC"
"C380","116","01","REG","Texto fixo contendo ""C380”","C","004","-","","Não apresentar","O"
"C380","116","02","COD_MOT_REST_CO MPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","","O"
"C380","116","03","QUANT_CONV","Quantidade do item","N","-","06","","","O"
"C380","116","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","","O"
"C380","116","05","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","O"
"C380","116","06","VL_UNIT_ICMS_NA_O PERACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, aplicando-se a mesma redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","06","","","OC"
"C380","116","07","VL_UNIT_ICMS_OP_C ONV","Valor unitário do ICMS OP calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”, utilizado para cálculo de ressarcimento/restituição de ST, no desfazimento da substituição tributária, quando se utiliza a fórmula descrita nas instruções de preenchimento do campo 11, no item a1).","N","-","06","","","OC"
"C380","117","08","VL_UNIT_ICMS_OP_E STOQUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","06","","","OC"
"C380","117","09","VL_UNIT_ICMS_ST_ES TOQUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","OC"
"C430","123","01","REG","Texto fixo contendo ""C430”","C","004","-","","Não apresentar","O"
"C430","123","02","COD_MOT_REST_COMP L","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","","O"
"C430","124","03","QUANT_CONV","Quantidade do item","N","-","06","","",""
"C430","124","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","",""
"C430","124","05","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","",""
"C430","124","06","VL_UNIT_ICMS_NA_OPE RACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, considerando redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","06","","",""
"C430","124","07","VL_UNIT_ICMS_OP_CO NV","Valor unitário do ICMS OP calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”, utilizado para cálculo de ressarcimento/restituição de ST, no desfazimento da substituição tributária, quando se utiliza a fórmula descrita nas instruções de preenchimento do campo 11, no item a1).","N","-","06","","",""
"C430","124","08","VL_UNIT_ICMS_OP_EST OQUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","06","","",""
"C430","124","09","VL_UNIT_ICMS_ST_EST OQUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","",""
"C480","129","01","REG","Texto fixo contendo ""C480”","C","004","-","","Não apresentar","O"
"C480","129","02","COD_MOT_REST_C OMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","","O"
"C480","129","03","QUANT_CONV","Quantidade do item","N","-","06","","","O"
"C480","129","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","","O"
"C480","129","05","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","O"
"C480","129","06","VL_UNIT_ICMS_NA _OPERACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, aplicando-se a mesma redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","06","","","OC"
"C480","129","07","VL_UNIT_ICMS_OP _CONV","Valor unitário do ICMS OP calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”, utilizado para cálculo de ressarcimento/restituição de ST, no desfazimento da substituição tributária, quando se utiliza a fórmula descrita nas instruções de preenchimento do campo 11, no item a1).","N","-","06","","","OC"
"C480","130","08","VL_UNIT_ICMS_OP _ESTOQUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","06","","","OC"
"C480","130","09","VL_UNIT_ICMS_ST_ ESTOQUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","OC"
"C591","143","01","REG","Texto fixo contendo ""C591""","C","004","-","","O","O"
"C591","143","02","VL_FCP_OP","Valor do Fundo de Combate à Pobreza (FCP) vinculado à operação própria, na combinação de CST_ICMS, CFOP e alíquota do ICMS","N","-","02","","OC","OC"
"C591","143","03","VL_FCP_ST","Valor do Fundo de Combate à Pobreza (FCP) vinculado à operação de substituição tributária, na combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","OC","OC"
"C595","144","01","REG","Texto fixo contendo ""C595""","C","004","-","","O","O"
"C595","144","02","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","O","O"
"C595","144","03","TXT_COMPL","Descrição complementar do código de observação.","C","-","-","","OC","OC"
"C597","145","01","REG","Texto fixo contendo ""C597""","C","004","-","","O","O"
"C597","145","02","COD_AJ","Código dos ajustes/benefício/incentivo, conforme tabela indicada no item 5.3.","C","010*","-","","O","O"
"C597","145","03","DESCR_COMPL_AJ","Descrição complementar do ajuste do documento fiscal","C","-","-","","OC","OC"
"C597","145","04","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","OC","OC"
"C597","145","05","VL_BC_ICMS","Base de cálculo do ICMS ou do ICMS ST","N","-","02","","OC","OC"
"C597","145","06","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","OC","OC"
"C597","145","07","VL_ICMS","Valor do ICMS ou do ICMS ST","N","-","02","","OC","OC"
"C597","145","08","VL_OUTROS","Outros valores","N","-","02","","OC","OC"
"C810","155","01","REG","Texto fixo contendo ""C810”","C","004","-","","Não apresentar","O"
"C810","155","02","NUM_ITEM","Número do item no documento fiscal","N","003","-","","","O"
"C810","155","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C810","155","04","QTD","Quantidade do item","N","-","05","","","O"
"C810","155","05","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","O"
"C810","155","06","VL_ITEM","Valor total do item (mercadorias ou serviços)","N","","02","","","O"
"C810","155","07","CST_ICMS","Código da Situação Tributária referente ao ICMS","N","003*","-","","","O"
"C810","155","08","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"C815","156","01","REG","Texto fixo contendo ""C815”","C","004","-","","Não apresentar","O"
"C815","156","02","COD_MOT_REST_COMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","","O"
"C815","156","03","QUANT_CONV","Quantidade do item","N","-","06","","","O"
"C815","156","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","","O"
"C815","156","05","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","O"
"C815","156","06","VL_UNIT_ICMS_NA_OPE RACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, aplicando-se a mesma redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","06","","","OC"
"C815","156","07","VL_UNIT_ICMS_OP_CON V","Valor unitário do ICMS OP calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”, utilizado para cálculo de ressarcimento/restituição de ST, no desfazimento da substituição tributária, quando se utiliza a fórmula descrita nas instruções de preenchimento do campo 11, no item a1).","N","-","06","","","OC"
"C815","156","08","VL_UNIT_ICMS_OP_EST OQUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","06","","","OC"
"C815","156","09","VL_UNIT_ICMS_ST_ESTO QUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","OC"
"C870","162","01","REG","Texto fixo contendo ""C870”","C","004","-","","Não apresentar","O"
"C870","162","02","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C870","162","03","QTD","Quantidade do item","N","-","05","","","O"
"C870","162","04","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","O"
"C870","162","05","CST_ICMS","Código da Situação Tributária referente ao ICMS","N","003*","-","","","O"
"C880","163","01","REG","Texto fixo contendo ""C880”","C","004","-","","Não apresentar","O"
"C880","163","02","COD_MOT_REST_COMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","","O"
"C880","163","03","QUANT_CONV","Quantidade do item","N","-","06","","","O"
"C880","163","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","","O"
"C880","163","05","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","03","","","O"
"C880","163","06","VL_UNIT_ICMS_NA_OPE RACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, aplicando-se a mesma redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","03","","","OC"
"C880","164","07","VL_UNIT_ICMS_OP_CON V","Valor unitário do ICMS OP calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”, utilizado para cálculo de ressarcimento/restituição de ST, no desfazimento da substituição tributária, quando se utiliza a fórmula descrita nas instruções de preenchimento do campo 11, no item a1).","N","-","03","","","OC"
"C880","164","08","VL_UNIT_ICMS_OP_EST OQUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","03","","","OC"
"C880","164","09","VL_UNIT_ICMS_ST_EST OQUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","03","","","OC"
"0002","30","01","REG","Texto fixo contendo “0002”.","C","004","-","O","",""
"0002","30","02","CLAS_ESTAB_IND","Informar a classificação do estabelecimento conforme tabela 4.5.5","N","002","-","O","",""
"H030","262","01","REG","Texto fixo contendo ""H030""","C","004","-","O","",""
"H030","262","02","VL_ICMS_OP","Valor médio unitário do ICMS OP","N","-","06","O","",""
"H030","262","03","VL_BC_ICMS_ST","Valor médio unitário da base de cálculo do ICMS ST","N","-","06","O","",""
"H030","262","04","VL_ICMS_ST","Valor médio unitário do ICMS ST","N","-","06","O","",""
"H030","262","05","VL_FCP","Valor médio unitário do FCP","N","-","06","O","",""
"1250","289","01","REG","Texto fixo contendo ""1250”","C","004","-","O","",""
"1250","289","02","VL_CREDITO_ICMS_OP","Informar o valor total do ICMS operação própria que o informante tem direito ao crédito, na forma prevista na legislação, referente às hipóteses de restituição em que há previsão deste crédito.","N","-","02","O","",""
"1250","289","03","VL_ICMS_ST_REST","Informar o valor total do ICMS ST que o informante tem direito ao crédito, na forma prevista na legislação, referente às hipóteses de restituição em que há previsão deste crédito.","N","-","02","O","",""
"1250","289","04","VL_FCP_ST_REST","Informar o valor total do FCP_ST agregado ao valor do ICMS ST informado no campo “VL_ICMS_ST_REST”.","N","-","02","O","",""
"1250","289","05","VL_ICMS_ST_COMPL","Informar o valor total do débito referente ao complemento do imposto, nos casos previstos na legislação.","N","-","02","O","",""
"1250","289","06","VL_FCP_ST_COMPL","Informar o valor total do FCP_ST agregado ao valor informado no campo “VL_ICMS_ST_COMPL”","N","-","02","O","",""
"1255","290","01","REG","Texto fixo contendo “1255”","C","004","-","O","",""
"1255","290","02","COD_MOT_REST_COMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","02","O","",""
"1255","290","03","VL_CREDITO_ICMS_OP_MOT","Informar o valor total do ICMS operação própria que o informante tem direito ao crédito, na forma prevista na legislação, referente às hipóteses de restituição em que há previsão deste crédito, para o mesmo “COD_MOT_REST_COMPL”","N","-","02","O","",""
"1255","290","04","VL_ICMS_ST_REST_MOT","Informar o valor total do ICMS ST que o informante tem direito ao crédito, na forma prevista na legislação, referente às hipóteses de restituição em que há previsão deste crédito, para o mesmo “COD_MOT_REST_COMPL”","N","-","02","O","",""
"1255","290","05","VL_FCP_ST_REST_MOT","Informar o valor total do FCP_ST agregado ao valor do ICMS ST informado no campo “VL_ICMS_ST_REST_MOT”","N","-","02","O","",""
"1255","290","06","VL_ICMS_ST_COMPL_MOT","Informar o valor total do débito referente complemento do imposto, nos casos previstos na legislação, para o mesmo “COD_MOT_REST_COMPL” ao N","-","02","O","","",""
"1255","290","07","VL_FCP_ST_COMPL_MOT","Informar o valor total do FCP_ST agregado ao valor informado no campo “VL_ICMS_ST_COMPL_MOT”","N","-","02","O","",""
"C181","95","01","REG","Texto fixo contendo ""C181”","C","004","-","","O","Não apresentar"
"C181","95","02","COD_MOT_REST_COMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","O",""
"C181","95","03","QUANT_CONV","Quantidade do item","N","-","06","","O",""
"C181","95","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","O",""
"C181","95","05","COD_MOD_SAIDA","Código do modelo do documento fiscal de saída, conforme a tabela indicada no item 4.1.1","C","002*","-","","O",""
"C181","95","06","SERIE_SAIDA","Número de série do documento de saída em papel","C","003","-","","OC",""
"C181","95","07","ECF_FAB_SAIDA","Número de série de fabricação do equipamento ECF","C","021","","","OC",""
"C181","95","08","NUM_DOC_SAIDA","Número do documento fiscal de saída","N","009","-","","OC",""
"C181","95","09","CHV_DFE_SAIDA","Chave do documento fiscal eletrônico de saída","N","044*","","","OC",""
"C181","95","10","DT_DOC_SAIDA","Data da emissão do documento fiscal de saída","N","008*","-","","O",""
"C181","95","11","NUM_ITEM_SAIDA","Número do item em que foi escriturada a saída em um registro C185, C380, C480 ou C815 quando o contribuinte informar a saída em um arquivo de perfil A.","N","003","-","","OC",""
"C181","95","12","VL_UNIT_CONV_SAIDA","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”, correspondente ao valor do campo VL_UNIT_CONV, preenchido na ocasião da saída","N","-","06","","OC",""
"C186","102","01","REG","Texto fixo contendo ""C186”","C","004","-","","Não apresentar","O"
"C186","102","02","NUM_ITEM","Número sequencial do item no documento fiscal de saída","N","003","-","","","O"
"C186","102","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C186","102","04","CST_ICMS","Código da Situação Tributária referente ao ICMS no documento fiscal de saída","N","003*","-","","",""
"C186","102","05","CFOP","Código Fiscal de Operação e Prestação no documento fiscal de saída","N","004*","-","","","O"
"C186","103","06","COD_MOT_REST_COMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","O","O"
"C186","103","07","QUANT_CONV","Quantidade do item no documento fiscal de saída de acordo com as instruções de preenchimento.","N","-","06","","","O"
"C186","103","08","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","","O"
"C186","103","09","COD_MOD_ENTRADA","Código do modelo do documento fiscal de entrada, conforme a tabela indicada no item 4.1.1","C","002*","-","","","O"
"C186","103","10","SERIE_ENTRADA","Número de série do documento de entrada em papel","C","003","-","","","OC"
"C186","103","11","NUM_DOC_ENTRADA","Número do documento fiscal de entrada","N","009","","","","OC"
"C186","103","12","CHV_DFE_ENTRADA","Chave do documento fiscal eletrônico de entrada","N","044*","-","","","OC"
"C186","103","13","DT_DOC_ENTRADA","Data da emissão do documento fiscal de entrada","N","008*","-","","","O"
"C186","103","14","NUM_ITEM_ENTRADA","Item do documento fiscal de entrada","N","003","-","","","O"
"C186","103","15","VL_UNIT_CONV_ENTRADA","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”, correspondente ao valor do campo VL_UNIT_CONV, preenchido na ocasião da entrada","N","-","06","","","OC"
"C186","103","16","VL_UNIT_ICMS_OP_CONV_ ENTRADA","Valor unitário do ICMS correspondente ao valor do campo VL_UNIT_ICMS_OP_CONV, preenchido na ocasião da entrada","N","-","06","","","OC"
"1601","302","01","REG","Texto fixo contendo ""1601""","C","004","-","O","",""
"1601","302","02","COD_PART_IP","Código do participante (campo 02 do Registro 0150): identificação da instituição que efetuou o pagamento","C","060","-","O","",""
"1601","302","03","COD_PART_IT","Código do participante (campo 02 do Registro 0150): identificação do intermediador da transação","C","060","-","OC","",""
"1601","302","04","TOT_VS","Valor total bruto das vendas e/ou prestações de serviços no campo de incidência do ICMS, incluindo operações com imunidade do imposto.","N","-","002","O","",""
"1601","302","05","TOT_ISS","Valor total bruto das prestações de serviços no campo de incidência do ISS","N","-","002","O","",""
"1601","302","06","TOT_OUTROS","Valor total de operações deduzido dos valores dos campos TOT_VS e TOT_ISS.","N","-","002","O","",""
"K010","263","01","REG","Texto fixo contendo ""K010""","C","004","-","O","",""
"K010","263","02","IND_TP_LEIAUTE","Indicador de tipo de leiaute adotado: 0 – Leiaute simplificado 1 - Leiaute completo 2 – Leiaute restrito aos saldos de estoque","C","001*","-","O","",""
"0221","42","01","REG","Texto fixo contendo ""0221""","C","004","-","O","",""
"0221","42","02","COD_ITEM_ ATOMICO","Informar o código do item atômico contido no item informado no 0200 Pai.","C","060","-","O","",""
"0221","42","03","QTD_CONTI DA","Informar quantos itens atômicos estão contidos no item informado no 0200 Pai.","N","-","6","O","",""
"C855","160","01","REG","Texto fixo contendo ""C855""","C","004","-","","O","O"
"C855","160","02","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","O","O"
"C855","160","03","TXT_COMPL","Descrição complementar do código de observação.","C","-","-","","OC","OC"
"C857","161","01","REG","Texto fixo contendo ""C857""","C","004","-","","O","O"
"C857","161","02","COD_AJ","Código do ajustes/benefício/incentivo, conforme tabela indicada no item 5.3.","C","010*","-","","O","O"
"C857","161","03","DESCR_COMPL_AJ","Descrição complementar do ajuste do documento fiscal","C","-","-","","OC","OC"
"C857","161","04","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","OC","OC"
"C857","161","05","VL_BC_ICMS","Base de cálculo do ICMS ou do ICMS ST","N","-","02","","OC","OC"
"C857","161","06","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","OC","OC"
"C857","161","07","VL_ICMS","Valor do ICMS ou do ICMS ST","N","-","02","","OC","OC"
"C857","161","08","VL_OUTROS","Outros valores","N","-","02","","OC","OC"
"C895","167","01","REG","Texto fixo contendo ""C895""","C","004","-","","O","O"
"C895","167","02","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","O","O"
"C895","167","03","TXT_COMPL","Descrição complementar do código de observação.","C","-","-","","OC","OC"
"C897","168","01","REG","Texto fixo contendo ""C897""","C","004","-","","O","O"
"C897","168","02","COD_AJ","Código do ajustes/benefício/incentivo, conforme tabela indicada no item 5.3.","C","010*","-","","O","O"
"C897","168","03","DESCR_COMPL_AJ","Descrição complementar do ajuste do documento fiscal","C","-","-","","OC","OC"
"C897","168","04","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","OC","OC"
"C897","168","05","VL_BC_ICMS","Base de cálculo do ICMS ou do ICMS ST","N","-","02","","OC","OC"
"C897","168","06","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","OC","OC"
"C897","168","07","VL_ICMS","Valor do ICMS ou do ICMS ST","N","-","02","","OC","OC"
"C897","168","08","VL_OUTROS","Outros valores","N","-","02","","OC","OC"
"D700","211","1","REG","Texto fixo contendo ""D700"".","C","4","-","","O","O"
"D700","211","2","IND_OPER","Indicador do tipo de prestação: 0: Entrada 1: Saída","C","001*","-","","O","O"
"D700","211","3","IND_EMIT","Indicador do emitente do documento fiscal: 0: Emissão própria; 1: Terceiros.","C","001*","-","","O","O"
"D700","211","4","COD_PART","Código do participante (Campo 02 do Registro 0150) do prestador, no caso de entradas.","C","60","-","","O","-"
"D700","211","5","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1.","C","002*","-","","O","O"
"D700","211","6","COD_SIT","Código da situação do documento fiscal, conforme a Tabela 4.1.2.","N","002*","-","","O","O"
"D700","211","7","SER","Série do documento fiscal.","N","3","-","","OC","OC"
"D700","211","8","NUM_DOC","Número do documento fiscal.","N","9","-","","O","O"
