"Register","Page","Nº","Campo","Descrição","Tipo","Tam","Dec","Obrig","Entr","Saídas"
"C380","117","06","VL_UNIT_ICMS_NA_O PERACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, aplicando-se a mesma redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","06","","","OC"
"C380","117","07","VL_UNIT_ICMS_OP_C ONV","Valor unitário do ICMS OP calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”, utilizado para cálculo de ressarcimento/restituição de ST, no desfazimento da substituição tributária, quando se utiliza a fórmula descrita nas instruções de preenchimento do campo 11, no item a1).","N","-","06","","","OC"
"C380","118","08","VL_UNIT_ICMS_OP_E STOQUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","06","","","OC"
"C380","118","09","VL_UNIT_ICMS_ST_ES TOQUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","OC"
"C430","124","01","REG","Texto fixo contendo ""C430”","C","004","-","","Não apresentar","O"
"C430","124","02","COD_MOT_REST_COMP L","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","","O"
"C430","125","03","QUANT_CONV","Quantidade do item","N","-","06","","",""
"C430","125","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","",""
"C430","125","05","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","",""
"C430","125","06","VL_UNIT_ICMS_NA_OPE RACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, considerando redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","06","","",""
"C430","125","07","VL_UNIT_ICMS_OP_CO NV","Valor unitário do ICMS OP calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”, utilizado para cálculo de ressarcimento/restituição de ST, no desfazimento da substituição tributária, quando se utiliza a fórmula descrita nas instruções de preenchimento do campo 11, no item a1).","N","-","06","","",""
"C430","125","08","VL_UNIT_ICMS_OP_EST OQUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","06","","",""
"C430","125","09","VL_UNIT_ICMS_ST_EST OQUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","",""
"C480","130","01","REG","Texto fixo contendo ""C480”","C","004","-","","Não apresentar","O"
"C480","130","02","COD_MOT_REST_C OMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","","O"
"C480","130","03","QUANT_CONV","Quantidade do item","N","-","06","","","O"
"C480","130","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","","O"
"C480","130","05","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","O"
"C480","130","06","VL_UNIT_ICMS_NA _OPERACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, aplicando-se a mesma redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","06","","","OC"
"C480","130","07","VL_UNIT_ICMS_OP _CONV","Valor unitário do ICMS OP calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”, utilizado para cálculo de ressarcimento/restituição de ST, no desfazimento da substituição tributária, quando se utiliza a fórmula descrita nas instruções de preenchimento do campo 11, no item a1).","N","-","06","","","OC"
"C480","131","08","VL_UNIT_ICMS_OP _ESTOQUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","06","","","OC"
"C480","131","09","VL_UNIT_ICMS_ST_ ESTOQUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","OC"
"C591","144","01","REG","Texto fixo contendo ""C591""","C","004","-","","O","O"
"C591","144","02","VL_FCP_OP","Valor do Fundo de Combate à Pobreza (FCP) vinculado à operação própria, na combinação de CST_ICMS, CFOP e alíquota do ICMS","N","-","02","","OC","OC"
"C591","144","03","VL_FCP_ST","Valor do Fundo de Combate à Pobreza (FCP) vinculado à operação de substituição tributária, na combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","OC","OC"
"C595","145","01","REG","Texto fixo contendo ""C595""","C","004","-","","O","O"
"C595","145","02","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","O","O"
"C595","145","03","TXT_COMPL","Descrição complementar do código de observação.","C","-","-","","OC","OC"
"C597","146","01","REG","Texto fixo contendo ""C597""","C","004","-","","O","O"
"C597","146","02","COD_AJ","Código dos ajustes/benefício/incentivo, conforme tabela indicada no item 5.3.","C","010*","-","","O","O"
"C597","146","03","DESCR_COMPL_AJ","Descrição complementar do ajuste do documento fiscal","C","-","-","","OC","OC"
"C597","146","04","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","OC","OC"
"C597","146","05","VL_BC_ICMS","Base de cálculo do ICMS ou do ICMS ST","N","-","02","","OC","OC"
"C597","146","06","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","OC","OC"
"C597","146","07","VL_ICMS","Valor do ICMS ou do ICMS ST","N","-","02","","OC","OC"
"C597","146","08","VL_OUTROS","Outros valores","N","-","02","","OC","OC"
"C810","156","01","REG","Texto fixo contendo ""C810”","C","004","-","","Não apresentar","O"
"C810","156","02","NUM_ITEM","Número do item no documento fiscal","N","003","-","","","O"
"C810","157","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C810","157","04","QTD","Quantidade do item","N","-","05","","","O"
"C810","157","05","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","O"
"C810","157","06","VL_ITEM","Valor total do item (mercadorias ou serviços)","N","","02","","","O"
"C810","157","07","CST_ICMS","Código da Situação Tributária referente ao ICMS","N","003*","-","","","O"
"C810","157","08","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"C815","157","01","REG","Texto fixo contendo ""C815”","C","004","-","","Não apresentar","O"
"C815","157","02","COD_MOT_REST_COMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","","O"
"C815","157","03","QUANT_CONV","Quantidade do item","N","-","06","","","O"
"C815","157","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","","O"
"C815","157","05","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","O"
"C815","157","06","VL_UNIT_ICMS_NA_OPE RACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, aplicando-se a mesma redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","06","","","OC"
"C815","157","07","VL_UNIT_ICMS_OP_CON V","Valor unitário do ICMS OP calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”, utilizado para cálculo de ressarcimento/restituição de ST, no desfazimento da substituição tributária, quando se utiliza a fórmula descrita nas instruções de preenchimento do campo 11, no item a1).","N","-","06","","","OC"
"C815","158","08","VL_UNIT_ICMS_OP_EST OQUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","06","","","OC"
"C815","158","09","VL_UNIT_ICMS_ST_ESTO QUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","OC"
"C870","164","01","REG","Texto fixo contendo ""C870”","C","004","-","","Não apresentar","O"
"C870","164","02","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C870","164","03","QTD","Quantidade do item","N","-","05","","","O"
"C870","164","04","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","O"
"C870","164","05","CST_ICMS","Código da Situação Tributária referente ao ICMS","N","003*","-","","","O"
"C870","164","06","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"C880","164","01","REG","Texto fixo contendo ""C880”","C","004","-","","Não apresentar","O"
"C880","164","02","COD_MOT_REST_COMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","","O"
"C880","164","03","QUANT_CONV","Quantidade do item","N","-","06","","","O"
"C880","165","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","","O"
"C880","165","05","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","03","","","O"
"C880","165","06","VL_UNIT_ICMS_NA_OPE RACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, aplicando-se a mesma redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","03","","","OC"
"C880","165","07","VL_UNIT_ICMS_OP_CON V","Valor unitário do ICMS OP calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”, utilizado para cálculo de ressarcimento/restituição de ST, no desfazimento da substituição tributária, quando se utiliza a fórmula descrita nas instruções de preenchimento do campo 11, no item a1).","N","-","03","","","OC"
"C880","165","08","VL_UNIT_ICMS_OP_EST OQUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","03","","","OC"
"C880","165","09","VL_UNIT_ICMS_ST_EST OQUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","03","","","OC"
"0002","31","01","REG","Texto fixo contendo “0002”.","C","004","-","O","",""
"0002","31","02","CLAS_ESTAB_IND","Informar a classificação do estabelecimento conforme tabela 4.5.5","N","002","-","O","",""
"H030","264","01","REG","Texto fixo contendo ""H030""","C","004","-","O","",""
"H030","264","02","VL_ICMS_OP","Valor médio unitário do ICMS OP","N","-","06","O","",""
"H030","264","03","VL_BC_ICMS_ST","Valor médio unitário da base de cálculo do ICMS ST","N","-","06","O","",""
"H030","264","04","VL_ICMS_ST","Valor médio unitário do ICMS ST","N","-","06","O","",""
"H030","264","05","VL_FCP","Valor médio unitário do FCP","N","-","06","O","",""
"1250","291","01","REG","Texto fixo contendo ""1250”","C","004","-","O","",""
"1250","291","02","VL_CREDITO_ICMS_OP","Informar o valor total do ICMS operação própria que o informante tem direito ao crédito, na forma prevista na legislação, referente às hipóteses de restituição em que há previsão deste crédito.","N","-","02","O","",""
"1250","291","03","VL_ICMS_ST_REST","Informar o valor total do ICMS ST que o informante tem direito ao crédito, na forma prevista na legislação, referente às hipóteses de restituição em que há previsão deste crédito.","N","-","02","O","",""
"1250","291","04","VL_FCP_ST_REST","Informar o valor total do FCP_ST agregado ao valor do ICMS ST informado no campo “VL_ICMS_ST_REST”.","N","-","02","O","",""
"1250","291","05","VL_ICMS_ST_COMPL","Informar o valor total do débito referente ao complemento do imposto, nos casos previstos na legislação.","N","-","02","O","",""
"1250","292","06","VL_FCP_ST_COMPL","Informar o valor total do FCP_ST agregado ao valor informado no campo “VL_ICMS_ST_COMPL”","N","-","02","O","",""
"1255","292","01","REG","Texto fixo contendo “1255”","C","004","-","O","",""
"1255","292","02","COD_MOT_REST_COMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","02","O","",""
"1255","292","03","VL_CREDITO_ICMS_OP_MOT","Informar o valor total do ICMS operação própria que o informante tem direito ao crédito, na forma prevista na legislação, referente às hipóteses de restituição em que há previsão deste crédito, para o mesmo “COD_MOT_REST_COMPL”","N","-","02","O","",""
"1255","292","04","VL_ICMS_ST_REST_MOT","Informar o valor total do ICMS ST que o informante tem direito ao crédito, na forma prevista na legislação, referente às hipóteses de restituição em que há previsão deste crédito, para o mesmo “COD_MOT_REST_COMPL”","N","-","02","O","",""
"1255","292","05","VL_FCP_ST_REST_MOT","Informar o valor total do FCP_ST agregado ao valor do ICMS ST informado no campo “VL_ICMS_ST_REST_MOT”","N","-","02","O","",""
"1255","292","06","VL_ICMS_ST_COMPL_MOT","Informar o valor total do débito referente complemento do imposto, nos casos previstos na legislação, para o mesmo “COD_MOT_REST_COMPL” ao N","-","02","O","","",""
"1255","292","07","VL_FCP_ST_COMPL_MOT","Informar o valor total do FCP_ST agregado ao valor informado no campo “VL_ICMS_ST_COMPL_MOT”","N","-","02","O","",""
"C181","96","01","REG","Texto fixo contendo ""C181”","C","004","-","","O","Não apresentar"
"C181","96","02","COD_MOT_REST_COMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","O",""
"C181","96","03","QUANT_CONV","Quantidade do item","N","-","06","","O",""
"C181","96","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","O",""
"C181","96","05","COD_MOD_SAIDA","Código do modelo do documento fiscal de saída, conforme a tabela indicada no item 4.1.1","C","002*","-","","O",""
"C181","96","06","SERIE_SAIDA","Número de série do documento de saída em papel","C","003","-","","OC",""
"C181","96","07","ECF_FAB_SAIDA","Número de série de fabricação do equipamento ECF","C","021","","","OC",""
"C181","96","08","NUM_DOC_SAIDA","Número do documento fiscal de saída","N","009","-","","OC",""
"C181","96","09","CHV_DFE_SAIDA","Chave do documento fiscal eletrônico de saída","N","044*","","","OC",""
"C181","96","10","DT_DOC_SAIDA","Data da emissão do documento fiscal de saída","N","008*","-","","O",""
"C181","96","11","NUM_ITEM_SAIDA","Número do item em que foi escriturada a saída em um registro C185, C380, C480 ou C815 quando o contribuinte informar a saída em um arquivo de perfil A.","N","003","-","","OC",""
"C181","96","12","VL_UNIT_CONV_SAIDA","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”, correspondente ao valor do campo VL_UNIT_CONV, preenchido na ocasião da saída","N","-","06","","OC",""
"C186","103","01","REG","Texto fixo contendo ""C186”","C","004","-","","Não apresentar","O"
"C186","103","02","NUM_ITEM","Número sequencial do item no documento fiscal de saída","N","003","-","","","O"
"C186","103","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C186","103","04","CST_ICMS","Código da Situação Tributária referente ao ICMS no documento fiscal de saída","N","003*","-","","",""
"C186","103","05","CFOP","Código Fiscal de Operação e Prestação no documento fiscal de saída","N","004*","-","","","O"
"C186","103","06","COD_MOT_REST_COMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","O","O"
"C186","103","07","QUANT_CONV","Quantidade do item no documento fiscal de saída de acordo com as instruções de preenchimento.","N","-","06","","","O"
"C186","103","08","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","","O"
"C186","103","09","COD_MOD_ENTRADA","Código do modelo do documento fiscal de entrada, conforme a tabela indicada no item 4.1.1","C","002*","-","","","O"
"C186","104","10","SERIE_ENTRADA","Número de série do documento de entrada em papel","C","003","-","","","OC"
"C186","104","11","NUM_DOC_ENTRADA","Número do documento fiscal de entrada","N","009","","","","OC"
"C186","104","12","CHV_DFE_ENTRADA","Chave do documento fiscal eletrônico de entrada","N","044*","-","","","OC"
"C186","104","13","DT_DOC_ENTRADA","Data da emissão do documento fiscal de entrada","N","008*","-","","","O"
"C186","104","14","NUM_ITEM_ENTRADA","Item do documento fiscal de entrada","N","003","-","","","O"
"C186","104","15","VL_UNIT_CONV_ENTRADA","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”, correspondente ao valor do campo VL_UNIT_CONV, preenchido na ocasião da entrada","N","-","06","","","OC"
"C186","104","16","VL_UNIT_ICMS_OP_CONV_ ENTRADA","Valor unitário do ICMS correspondente ao valor do campo VL_UNIT_ICMS_OP_CONV, preenchido na ocasião da entrada","N","-","06","","","OC"
"1601","304","01","REG","Texto fixo contendo ""1601""","C","004","-","O","",""
"1601","305","02","COD_PART_IP","Código do participante (campo 02 do Registro 0150): identificação da instituição que efetuou o pagamento","C","060","-","O","",""
"1601","305","03","COD_PART_IT","Código do participante (campo 02 do Registro 0150): identificação do intermediador da transação","C","060","-","OC","",""
"1601","305","04","TOT_VS","Valor total bruto das vendas e/ou prestações de serviços no campo de incidência do ICMS, incluindo operações com imunidade do imposto.","N","-","002","O","",""
"1601","305","05","TOT_ISS","Valor total bruto das prestações de serviços no campo de incidência do ISS","N","-","002","O","",""
"1601","305","06","TOT_OUTROS","Valor total de operações deduzido dos valores dos campos TOT_VS e TOT_ISS.","N","-","002","O","",""
"K010","265","01","REG","Texto fixo contendo ""K010""","C","004","-","O","",""
"K010","265","02","IND_TP_LEIAUTE","Indicador de tipo de leiaute adotado: 0 – Leiaute simplificado 1 - Leiaute completo 2 – Leiaute restrito aos saldos de estoque","C","001*","-","O","",""
"0221","42","01","REG","Texto fixo contendo ""0221""","C","004","-","O","",""
"0221","42","02","COD_ITEM_ ATOMICO","Informar o código do item atômico contido no item informado no 0200 Pai.","C","060","-","O","",""
"0221","42","03","QTD_CONTI DA","Informar quantos itens atômicos estão contidos no item informado no 0200 Pai.","N","-","6","O","",""
"C855","161","01","REG","Texto fixo contendo ""C855""","C","004","-","","O","O"
"C855","161","02","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","O","O"
"C855","161","03","TXT_COMPL","Descrição complementar do código de observação.","C","-","-","","OC","OC"
"C857","162","01","REG","Texto fixo contendo ""C857""","C","004","-","","O","O"
"C857","162","02","COD_AJ","Código do ajustes/benefício/incentivo, conforme tabela indicada no item 5.3.","C","010*","-","","O","O"
"C857","162","03","DESCR_COMPL_AJ","Descrição complementar do ajuste do documento fiscal","C","-","-","","OC","OC"
"C857","162","04","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","OC","OC"
"C857","162","05","VL_BC_ICMS","Base de cálculo do ICMS ou do ICMS ST","N","-","02","","OC","OC"
"C857","162","06","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","OC","OC"
"C857","162","07","VL_ICMS","Valor do ICMS ou do ICMS ST","N","-","02","","OC","OC"
"C857","162","08","VL_OUTROS","Outros valores","N","-","02","","OC","OC"
"C895","168","01","REG","Texto fixo contendo ""C895""","C","004","-","","O","O"
"C895","168","02","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","O","O"
"C895","168","03","TXT_COMPL","Descrição complementar do código de observação.","C","-","-","","OC","OC"
"C897","170","01","REG","Texto fixo contendo ""C897""","C","004","-","","O","O"
"C897","170","02","COD_AJ","Código do ajustes/benefício/incentivo, conforme tabela indicada no item 5.3.","C","010*","-","","O","O"
"C897","170","03","DESCR_COMPL_AJ","Descrição complementar do ajuste do documento fiscal","C","-","-","","OC","OC"
"C897","170","04","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","OC","OC"
"C897","170","05","VL_BC_ICMS","Base de cálculo do ICMS ou do ICMS ST","N","-","02","","OC","OC"
"C897","170","06","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","OC","OC"
"C897","170","07","VL_ICMS","Valor do ICMS ou do ICMS ST","N","-","02","","OC","OC"
"C897","170","08","VL_OUTROS","Outros valores","N","-","02","","OC","OC"
"D700","212","1","REG","Texto fixo contendo ""D700"".","C","4","-","","O","O"
"D700","212","2","IND_OPER","Indicador do tipo de prestação: 0: Entrada 1: Saída","C","001*","-","","O","O"
"D700","212","3","IND_EMIT","Indicador do emitente do documento fiscal: 0: Emissão própria; 1: Terceiros.","C","001*","-","","O","O"
"D700","212","4","COD_PART","Código do participante (Campo 02 do Registro 0150) do prestador, no caso de entradas.","C","60","-","","O","-"
"D700","212","5","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1.","C","002*","-","","O","O"
"D700","212","6","COD_SIT","Código da situação do documento fiscal, conforme a Tabela 4.1.2.","N","002*","-","","O","O"
"D700","212","7","SER","Série do documento fiscal.","N","3","-","","O","O"
"D700","212","8","NUM_DOC","Número do documento fiscal.","N","9","-","","O","O"
"D700","213","9","DT_DOC","Data da emissão do documento fiscal.","N","008*","-","","O","O"
"D700","213","10","DT_E_S","Data da entrada ou da saída","N","008*","-","","OC","-"
"D700","213","11","VL_DOC","Valor do documento fiscal.","N","-","2","","O","O"
"D700","213","12","VL_DESC","Valor do desconto.","N","-","2","","OC","OC"
"D700","213","13","VL_SERV","Valor dos serviços tributados pelo ICMS.","N","-","2","","O","O"
"D700","213","14","VL_SERV_NT","Valores cobrados em nome do prestador sem destaque de ICMS.","N","-","2","","OC","OC"
"D700","213","15","VL_TERC","Valores cobrados em nome de terceiros.","N","-","2","","OC","OC"
"D700","213","16","VL_DA","Valor de despesas acessórias indicadas no documento fiscal.","N","-","2","","OC","OC"
"D700","213","17","VL_BC_ICMS","Valor da Base de Cálculo (BC) do ICMS.","N","-","2","","OC","OC"
"D700","213","18","VL_ICMS","Valor do ICMS","N","-","2","","OC","OC"
"D700","213","19","COD_INF","Código da informação complementar do documento fiscal (campo 02 do Registro 0450).","C","6","-","","OC","OC"
"D700","213","20","VL_PIS","Valor do PIS/Pasep.","N","-","2","","OC","OC"
"D700","213","21","VL_COFINS","Valor do Cofins.","N","-","2","","OC","OC"
"D700","213","22","CHV_DOCe","Chave da Nota Fiscal Fatura de Serviço Comunicação Eletrônica. de N","044*","-","O","O","",""
"D700","213","23","FIN_DOCe","Finalidade da emissão do documento eletrônico: 0 - NFCom Normal; 3 - NFCom de Substituição; 4 - NFCom de Ajuste;","N","001*","-","","O","O"
"D700","213","24","TIP_FAT","Tipo de faturamento do documento eletrônico: 0 - Faturamento Normal; 1 - Faturamento centralizado; 2 - Cofaturamento","N","001*","-","","O","O"
"D700","213","25","COD_MOD_DOC_REF","Código do modelo do documento fiscal referenciado, conforme a Tabela 4.1.1.","N","002*","-","","OC","OC"
"D700","213","26","CHV_DOCe_REF","Chave da nota referenciada.","N","044*","-","","OC","OC"
"D700","213","27","HASH_DOC_REF","Código de autenticação digital do registro, campo 36 do registro do Arquivo tipo mestre de documento fiscal, conforme definido no Convênio 115/2003.","C","32","-","","OC","OC"
"D700","213","28","SER_DOC_REF","Série do documento fiscal referenciado.","C","4","-","","OC","OC"
"D700","213","29","NUM_DOC_REF","Número do documento fiscal referenciado.","N","9","-","","OC","OC"
"D700","213","30","MES_DOC_REF","Mês e ano da emissão do documento fiscal referenciado.","N","006*","-","","OC","OC"
"D700","213","31","COD_MUN_DEST","Código do município do destinatário conforme a tabela do IBGE.","N","007*","-","","N","O"
"D700","213","32","DED","Deduções","N","-","2","","OC","OC"
"D730","215","01","REG","Texto fixo contendo "" D730""","C","004","-","","O","O"
"D730","215","02","CST_ICMS","Código da Situação Tributária, conforme a tabela indicada no item 4.3.1","N","003*","-","","O","O"
"D730","215","03","CFOP","Código Fiscal de Operação e Prestação, conforme a tabela indicada no item 4.2.2","N","004*","-","","O","O"
"D730","215","04","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","OC","OC"
"D730","215","05","VL_OPR","Valor total dos itens relacionados aos serviços próprios, com destaque de ICMS, correspondente à combinação de CST_ICMS, CFOP, e alíquota do ICMS.","N","-","02","","O","O"
"D730","215","06","VL_BC_ICMS","Parcela correspondente ao ""Valor da base de cálculo do ICMS"" referente à combinação CST_ICMS, CFOP, e alíquota do ICMS","N","-","02","","O","O"
"D730","216","07","VL_ICMS","Parcela correspondente ao ""Valor do ICMS"" referente à combinação CST_ICMS, CFOP, e alíquota do ICMS, incluindo o FCP, quando aplicável, referente combinação de CST_ICMS, CFOP e alíquota do ICMS. N à","-","02","O","O","",""
"D730","216","08","VL_RED_BC","Valor não tributado em função da redução da base de cálculo do ICMS, referente à combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","O","O"
"D730","216","09","COD_OBS","Código da observação (campo 02 do Registro 0460)","C","006","-","","OC","OC"
"D731","216","01","REG","Texto fixo contendo ""D731""","C","004","-","","O","O"
"D731","216","02","VL_FCP_OP","Valor do Fundo de Combate à Pobreza (FCP) vinculado à operação própria, na combinação de CST_ICMS, CFOP e alíquota do ICMS","N","-","02","","O","O"
"D735","217","01","REG","Texto fixo contendo “D735”","C","004","-","","O","O"
"D735","217","02","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","O","O"
"D735","217","03","TXT_COMPL","Descrição complementar do código de observação.","C","-","-","","OC","OC"
"D737","218","01","REG","Texto fixo contendo “D737”","C","004","-","","O","O"
"D737","218","02","COD_AJ","Código do ajustes/benefício/incentivo, conforme tabela indicada no item 5.3.","C","010*","-","","O","O"
"D737","218","03","DESCR_COMPL_AJ","Descrição complementar do ajuste do documento fiscal","C","-","-","","OC","OC"
"D737","218","04","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","OC","OC"
"D737","218","05","VL_BC_ICMS","Base de cálculo do ICMS","N","-","02","","OC","OC"
"D737","218","06","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","OC","OC"
"D737","218","07","VL_ICMS","Valor do ICMS","N","-","02","","OC","OC"
"D737","218","08","VL_OUTROS","Outros valores","N","-","02","","OC","OC"
"D750","219","01","REG","Texto fixo contendo ""D750""","C","004","-","","-","O"
"D750","219","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","","-","O"
"D750","219","03","SER","Série do documento fiscal","N","003","-","","-","O"
"D750","219","04","DT_DOC","Data da emissão dos documentos","N","008*","-","","-","O"
"D750","219","05","QTD_CONS","Quantidade de documentos consolidados neste registro","N","-","-","","-","O"
"D750","219","06","IND_PREPAGO","Forma de pagamento: 0 – pré pago 1 – pós pago","N","001","-","","-","O"
"D750","219","07","VL_DOC","Valor total dos documentos","N","-","02","","-","O"
"D750","219","08","VL_SERV","Valor dos serviços tributados pelo ICMS.","N","-","02","","-","O"
"D750","219","09","VL_SERV_NT","Valores cobrados em nome do prestador sem destaque de ICMS.","N","-","002","","-","O"
"D750","219","10","VL_TERC","Valor total cobrado em nome de terceiros","N","-","02","","-","O"
"D750","219","11","VL_DESC","Valor total dos descontos","N","-","02","","-","O"
"D750","219","12","VL_DA","Valor total das despesas acessórias","N","-","02","","-","O"
"D750","219","13","VL_BC_ICMS","Valor total da base de cálculo do ICMS","N","-","02","","-","O"
"D750","219","14","VL_ICMS","Valor total do ICMS","N","-","02","","-","O"
"D750","219","15","VL_PIS","Valor total do PIS","N","-","02","","-","OC"
"D750","219","16","VL_COFINS","Valor total da COFINS","N","-","02","","-","OC"
"D750","219","17","DED","Deduções","N","-","02","","-","OC"
"D760","220","01","REG","Texto fixo contendo ""D760""","C","004","-","","O","O"
"D760","220","02","CST_ICMS","Código da Situação Tributária, conforme a tabela indicada no item 4.3.1","N","003*","-","","O","O"
"D760","220","03","CFOP","Código Fiscal de Operação e Prestação, conforme a tabela indicada no item 4.2.2","N","004*","-","","O","O"
