"Register","Page","Nº","Campo","Descrição","Tipo","Tam","Dec","Obrig","Entr","Saídas"
"1970","298","07","G3_05","Saídas incentivadas de PI para fora do Estado","N","-","02","O","",""
"1970","298","08","G3_06","ICMS das saídas incentivadas de PI para fora do Estado","N","-","02","O","",""
"1970","298","09","G3_07","Crédito presumido nas saídas para fora do Estado.","N","-","02","O","",""
"1970","298","10","G3_T","Dedução de incentivo da Importação (crédito presumido)","N","-","02","O","",""
"1970","298","11","G3_08","Saldo devedor do ICMS antes das deduções do incentivo","N","-","02","O","",""
"1970","298","12","G3_09","Saldo devedor do ICMS após deduções do incentivo","N","-","02","O","",""
"1975","299","01","REG","Texto fixo contendo ""1975""","C","004","-","O","",""
"1975","299","02","ALIQ_IMP_BAS E","Alíquota incidente sobre as importações-base","N","-","02","O","",""
"1975","299","03","G3_10","Saídas incentivadas de PI","N","-","02","O","",""
"1975","300","04","G3_11","Importações-base para o crédito presumido","N","-","02","O","",""
"1975","300","05","G3_12","Crédito presumido nas saídas internas","N","-","02","O","",""
"1980","300","01","REG","Texto fixo contendo ""1980""","C","004","-","O","",""
"1980","300","02","IND_AP","Indicador da sub-apuração por tipo de benefício (conforme Tabela 4.7.1)","N","002*","-","O","",""
"1980","300","03","G4_01","Entradas (percentual de incentivo)","N","-","02","O","",""
"1980","300","04","G4_02","Entradas não incentivadas de PI","N","-","02","O","",""
"1980","300","05","G4_03","Entradas incentivadas de PI","N","-","02","O","",""
"1980","300","06","G4_04","Saídas (percentual de incentivo)","N","-","02","O","",""
"1980","300","07","G4_05","Saídas não incentivadas de PI","N","-","02","O","",""
"1980","300","08","G4_06","Saídas incentivadas de PI","N","-","02","O","",""
"1980","300","09","G4_07","Saldo devedor do ICMS antes das deduções do incentivo (PI e itens não incentivados)","N","-","02","O","",""
"1980","300","10","G4_08","Crédito presumido nas entradas incentivadas de PI","N","-","02","O","",""
"1980","300","11","G4_09","Crédito presumido nas saídas incentivadas de PI","N","-","02","O","",""
"1980","300","12","G4_10","Dedução de incentivo da Central de Distribuição (entradas/saídas)","N","-","02","O","",""
"1980","300","13","G4_11","Saldo devedor do ICMS após deduções do incentivo","N","-","02","O","",""
"1980","300","14","G4_12","Índice de recolhimento da central de distribuição","N","-","02","O","",""
"C180","91","01","REG","Texto fixo contendo ""C180”","C","004","-","","O","Não apresentar"
"C180","91","02","COD_RESP_RET","Código que indica o responsável pela retenção do ICMS ST: 1-Remetente Direto 2-Remetente Indireto 3-Próprio declarante","N","001*","-","","O",""
"C180","91","03","QUANT_CONV","Quantidade do item","N","-","06","","O",""
"C180","91","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","O",""
"C180","91","05","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","O",""
"C180","91","06","VL_UNIT_ICMS_OP_CONV","Valor unitário do ICMS operação própria que o informante teria direito ao crédito caso a mercadoria estivesse sob o regime comum de tributação, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","O",""
"C180","91","07","VL_UNIT_BC_ICMS_ST _CONV","Valor unitário da base de cálculo do imposto pago ou retido anteriormente por substituição, considerando a unidade utilizada para informar o campo “QUANT_CONV”, aplicando-se redução, se houver.","N","-","06","","O",""
"C180","91","08","VL_UNIT_ICMS_ST_CONV","Valor unitário do imposto pago ou retido anteriormente por substituição, inclusive FCP se devido, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","O",""
"C180","91","09","VL_UNIT_FCP_ST_CONV","Valor unitário do FCP_ST agregado ao valor informado no campo “VL_UNIT_ICMS_ST_CONV”","N","-","06","","OC",""
"C180","91","10","COD_DA","Código do modelo do documento de arrecadação: 0 – Documento estadual de arrecadação 1 – GNRE","C","001*","-","","OC",""
"C180","91","11","NUM_DA","Número do documento de arrecadação estadual, se houver","C","-","-","","OC",""
"C185","97","01","REG","Texto fixo contendo ""C185”","C","004","-","","Não apresentar","O"
"C185","97","02","NUM_ITEM","Número sequencial do item no documento fiscal","N","003","-","","","O"
"C185","97","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C185","97","04","CST_ICMS","Código da Situação Tributária referente ao ICMS","N","003*","-","","","O"
"C185","97","05","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"C185","97","06","COD_MOT_REST_COMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","","O"
"C185","97","07","QUANT_CONV","Quantidade do item","N","-","06","","","O"
"C185","97","08","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","","O"
"C185","97","09","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","O"
"C185","97","10","VL_UNIT_ICMS_NA_OPE RACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, considerando redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","06","","","OC"
"C185","97","11","VL_UNIT_ICMS_OP_CON V","Valor unitário do ICMS OP calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”, utilizado para cálculo de ressarcimento/restituição de ST, no desfazimento da substituição tributária, quando se utiliza a fórmula descrita nas instruções de preenchimento do campo 15, no item a1).","N","-","06","","","OC"
"C185","97","12","VL_UNIT_ICMS_OP_EST OQUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","06","","","OC"
"C185","97","13","VL_UNIT_ICMS_ST_EST OQUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","06","","","OC"
"C330","110","01","REG","Texto fixo contendo ""C330”","C","004","-","","Não apresentar","O"
"C330","110","02","COD_MOT_REST_COMP L","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","","O"
"C330","110","03","QUANT_CONV","Quantidade do item","N","-","06","","","O"
"C330","110","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","","O"
"C330","110","05","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","O"
"C330","110","06","VL_UNIT_ICMS_NA_OPE RACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, aplicando-se a mesma redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","06","","","OC"
"C330","110","07","VL_UNIT_ICMS_OP_CON V","Valor unitário do ICMS OP calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”, utilizado para cálculo de ressarcimento/restituição de ST, no desfazimento da substituição tributária, quando se utiliza a fórmula descrita nas instruções de preenchimento do campo 11, no item a1).","N","-","06","","","OC"
"C330","111","08","VL_UNIT_ICMS_OP_EST OQUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","06","","","OC"
"C330","111","09","VL_UNIT_ICMS_ST_EST OQUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","OC"
"C380","114","01","REG","Texto fixo contendo ""C380”","C","004","-","","Não apresentar","O"
"C380","115","02","COD_MOT_REST_CO MPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","","O"
"C380","115","03","QUANT_CONV","Quantidade do item","N","-","06","","","O"
"C380","115","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","","O"
"C380","115","05","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","O"
"C380","115","06","VL_UNIT_ICMS_NA_O PERACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, aplicando-se a mesma redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","06","","","OC"
"C380","115","07","VL_UNIT_ICMS_OP_C ONV","Valor unitário do ICMS OP calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”, utilizado para cálculo de ressarcimento/restituição de ST, no desfazimento da substituição tributária, quando se utiliza a fórmula descrita nas instruções de preenchimento do campo 11, no item a1).","N","-","06","","","OC"
"C380","115","08","VL_UNIT_ICMS_OP_E STOQUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","06","","","OC"
"C380","115","09","VL_UNIT_ICMS_ST_ES TOQUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","OC"
"C430","122","01","REG","Texto fixo contendo ""C430”","C","004","-","","Não apresentar","O"
"C430","122","02","COD_MOT_REST_COMP L","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","","O"
"C430","122","03","QUANT_CONV","Quantidade do item","N","-","06","","","O"
"C430","122","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","","O"
"C430","122","05","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","O"
"C430","122","06","VL_UNIT_ICMS_NA_OPE RACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, considerando redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","06","","","OC"
"C430","122","07","VL_UNIT_ICMS_OP_CO NV","Valor unitário do ICMS OP calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”, utilizado para cálculo de ressarcimento/restituição de ST, no desfazimento da substituição tributária, quando se utiliza a fórmula descrita nas instruções de preenchimento do campo 11, no item a1).","N","-","06","","","OC"
"C430","122","08","VL_UNIT_ICMS_OP_EST OQUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","06","","","OC"
"C430","123","09","VL_UNIT_ICMS_ST_EST OQUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","OC"
"C480","128","01","REG","Texto fixo contendo ""C480”","C","004","-","","Não apresentar","O"
"C480","128","02","COD_MOT_REST_C OMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","","O"
"C480","128","03","QUANT_CONV","Quantidade do item","N","-","06","","","O"
"C480","128","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","","O"
"C480","128","05","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","O"
"C480","128","06","VL_UNIT_ICMS_NA _OPERACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, aplicando-se a mesma redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","06","","","OC"
"C480","128","07","VL_UNIT_ICMS_OP _CONV","Valor unitário do ICMS OP calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”, utilizado para cálculo de ressarcimento/restituição de ST, no desfazimento da substituição tributária, quando se utiliza a fórmula descrita nas instruções de preenchimento do campo 11, no item a1).","N","-","06","","","OC"
"C480","128","08","VL_UNIT_ICMS_OP _ESTOQUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","06","","","OC"
"C480","128","09","VL_UNIT_ICMS_ST_ ESTOQUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","OC"
"C591","141","01","REG","Texto fixo contendo ""C591""","C","004","-","","O","O"
"C591","141","02","VL_FCP_OP","Valor do Fundo de Combate à Pobreza (FCP) vinculado à operação própria, na combinação de CST_ICMS, CFOP e alíquota do ICMS","N","-","02","","OC","OC"
"C591","141","03","VL_FCP_ST","Valor do Fundo de Combate à Pobreza (FCP) vinculado à operação de substituição tributária, na combinação de CST_ICMS, CFOP e alíquota do ICMS.","N","-","02","","OC","OC"
"C595","142","01","REG","Texto fixo contendo ""C595""","C","004","-","","O","O"
"C595","142","02","COD_OBS","Código da observação do lançamento fiscal (campo 02 do Registro 0460)","C","006","-","","O","O"
"C595","142","03","TXT_COMPL","Descrição complementar do código de observação.","C","-","-","","OC","OC"
"C597","142","01","REG","Texto fixo contendo ""C597""","C","004","-","","O","O"
"C597","142","02","COD_AJ","Código dos ajustes/benefício/incentivo, conforme tabela","C","010*","-","","O","O"
"C597","143","03","DESCR_COMPL_AJ","Descrição complementar do ajuste do documento fiscal","C","-","-","","OC","OC"
"C597","143","04","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","OC","OC"
"C597","143","05","VL_BC_ICMS","Base de cálculo do ICMS ou do ICMS ST","N","-","02","","OC","OC"
"C597","143","06","ALIQ_ICMS","Alíquota do ICMS","N","006","02","","OC","OC"
"C597","143","07","VL_ICMS","Valor do ICMS ou do ICMS ST","N","-","02","","OC","OC"
"C597","143","08","VL_OUTROS","Outros valores","N","-","02","","OC","OC"
"C810","153","01","REG","Texto fixo contendo ""C810”","C","004","-","","Não apresentar","O"
"C810","153","02","NUM_ITEM","Número do item no documento fiscal","N","003","-","","","O"
"C810","153","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C810","153","04","QTD","Quantidade do item","N","-","05","","","O"
"C810","153","05","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","O"
"C810","153","06","VL_ITEM","Valor total do item (mercadorias ou serviços)","N","","02","","","O"
"C810","153","07","CST_ICMS","Código da Situação Tributária referente ao ICMS","N","003*","-","","","O"
"C810","153","08","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"C815","153","01","REG","Texto fixo contendo ""C815”","C","004","-","","Não apresentar","O"
"C815","153","02","COD_MOT_REST_COMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","","O"
"C815","153","03","QUANT_CONV","Quantidade do item","N","-","06","","","O"
"C815","153","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","","O"
"C815","153","05","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","O"
"C815","154","06","VL_UNIT_ICMS_NA_OPE RACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, aplicando-se a mesma redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","06","","","OC"
"C815","154","07","VL_UNIT_ICMS_OP_CON V","Valor unitário do ICMS OP calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”, utilizado para cálculo de ressarcimento/restituição de ST, no desfazimento da substituição tributária, quando se utiliza a fórmula descrita nas instruções de preenchimento do campo 11, no item a1).","N","-","06","","","OC"
"C815","154","08","VL_UNIT_ICMS_OP_EST OQUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","06","","","OC"
"C815","154","09","VL_UNIT_ICMS_ST_ESTO QUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","06","","","OC"
"C870","158","01","REG","Texto fixo contendo ""C870”","C","004","-","","Não apresentar","O"
"C870","158","02","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C870","158","03","QTD","Quantidade do item","N","-","05","","","O"
"C870","158","04","UNID","Unidade do item (Campo 02 do registro 0190)","C","006","-","","","O"
"C870","158","05","CST_ICMS","Código da Situação Tributária referente ao ICMS","N","003*","-","","","O"
"C870","158","06","CFOP","Código Fiscal de Operação e Prestação","N","004*","-","","","O"
"C880","159","01","REG","Texto fixo contendo ""C880”","C","004","-","","Não apresentar","O"
"C880","159","02","COD_MOT_REST_COMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","","O"
"C880","159","03","QUANT_CONV","Quantidade do item","N","-","06","","","O"
"C880","159","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","","O"
"C880","159","05","VL_UNIT_CONV","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”.","N","-","03","","","O"
"C880","159","06","VL_UNIT_ICMS_NA_OPE RACAO_CONV","Valor unitário para o ICMS na operação, caso não houvesse a ST, considerando unidade utilizada para informar o campo “QUANT_CONV”, aplicando-se a mesma redução da base de cálculo do ICMS ST na tributação, se houver.","N","-","03","","","OC"
"C880","160","07","VL_UNIT_ICMS_OP_CON V","Valor unitário do ICMS OP calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”, utilizado para cálculo de ressarcimento/restituição de ST, no desfazimento da substituição tributária, quando se utiliza a fórmula descrita nas instruções de preenchimento do campo 11, no item a1).","N","-","03","","","OC"
"C880","160","08","VL_UNIT_ICMS_OP_EST OQUE_CONV","Valor médio unitário do ICMS que o contribuinte teria se creditado referente à operação de entrada das mercadorias em estoque caso estivesse submetida ao regime comum de tributação, calculado conforme a legislação de cada UF, considerando a unidade utilizada para informar o campo “QUANT_CONV”","N","-","03","","","OC"
"C880","160","09","VL_UNIT_ICMS_ST_EST OQUE_CONV","Valor médio unitário do ICMS ST, incluindo FCP ST, das mercadorias em estoque, considerando unidade utilizada para informar o campo “QUANT_CONV”.","N","-","03","","","OC"
"0002","28","01","REG","Texto fixo contendo “0002”.","C","004","-","O","",""
"0002","28","02","CLAS_ESTAB_IND","Informar a classificação do estabelecimento conforme","N","002","-","O","",""
"H030","248","01","REG","Texto fixo contendo ""H030""","C","004","-","O","",""
"H030","248","02","VL_ICMS_OP","Valor médio unitário do ICMS OP","N","-","06","O","",""
"H030","248","03","VL_BC_ICMS_ST","Valor médio unitário da base de cálculo do ICMS ST","N","-","06","O","",""
"H030","248","04","VL_ICMS_ST","Valor médio unitário do ICMS ST","N","-","06","O","",""
"H030","248","05","VL_FCP","Valor médio unitário do FCP","N","-","06","O","",""
"1250","274","01","REG","Texto fixo contendo ""1250”","C","004","-","O","",""
"1250","274","02","VL_CREDITO_ICMS_OP","Informar o valor total do ICMS operação própria que o informante tem direito ao crédito, na forma prevista na legislação, referente às hipóteses de restituição em que há previsão deste crédito.","N","-","02","O","",""
"1250","274","03","VL_ICMS_ST_REST","Informar o valor total do ICMS ST que o informante tem direito ao crédito, na forma prevista na legislação, referente às hipóteses de restituição em que há previsão deste crédito.","N","-","02","O","",""
"1250","274","04","VL_FCP_ST_REST","Informar o valor total do FCP_ST agregado ao valor do ICMS ST informado no campo “VL_ICMS_ST_REST”.","N","-","02","O","",""
"1250","274","05","VL_ICMS_ST_COMPL","Informar o valor total do débito referente ao complemento do imposto, nos casos previstos na legislação.","N","-","02","O","",""
"1250","274","06","VL_FCP_ST_COMPL","Informar o valor total do FCP_ST agregado ao valor informado no campo “VL_ICMS_ST_COMPL”","N","-","02","O","",""
"1255","274","01","REG","Texto fixo contendo “1255”","C","004","-","O","",""
"1255","274","02","COD_MOT_REST_COMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","02","O","",""
"1255","275","03","VL_CREDITO_ICMS_OP_MOT","Informar o valor total do ICMS operação própria que o informante tem direito ao crédito, na forma prevista na legislação, referente às hipóteses de restituição em que há previsão deste crédito, para o mesmo “COD_MOT_REST_COMPL”","N","-","02","O","",""
"1255","275","04","VL_ICMS_ST_REST_MOT","Informar o valor total do ICMS ST que o informante tem direito ao crédito, na forma prevista na legislação, referente às hipóteses de restituição em que há previsão deste crédito, para o mesmo “COD_MOT_REST_COMPL”","N","-","02","O","",""
"1255","275","05","VL_FCP_ST_REST_MOT","Informar o valor total do FCP_ST agregado ao valor do ICMS ST informado no campo “VL_ICMS_ST_REST_MOT”","N","-","02","O","",""
"1255","275","06","VL_ICMS_ST_COMPL_MOT","Informar o valor total do débito referente complemento do imposto, nos casos previstos na legislação, para o mesmo “COD_MOT_REST_COMPL” ao N","-","02","O","","",""
"1255","275","07","VL_FCP_ST_COMPL_MOT","Informar o valor total do FCP_ST agregado ao valor informado no campo “VL_ICMS_ST_COMPL_MOT”","N","-","02","O","",""
"C181","93","01","REG","Texto fixo contendo ""C181”","C","004","-","","O","Não apresentar"
"C181","93","02","COD_MOT_REST_COMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","O",""
"C181","93","03","QUANT_CONV","Quantidade do item","N","-","06","","O",""
"C181","93","04","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","O",""
"C181","93","05","COD_MOD_SAIDA","Código do modelo do documento fiscal de saída, conforme a tabela indicada no item 4.1.1","C","002*","-","","O",""
"C181","93","06","SERIE_SAIDA","Número de série do documento de saída em papel","C","003","-","","OC",""
"C181","93","07","ECF_FAB_SAIDA","Número de série de fabricação do equipamento ECF","C","021","","","OC",""
"C181","93","08","NUM_DOC_SAIDA","Número do documento fiscal de saída","N","009","-","","OC",""
"C181","93","09","CHV_DFE_SAIDA","Chave do documento fiscal eletrônico de saída","N","044*","","","OC",""
"C181","93","10","DT_DOC_SAIDA","Data da emissão do documento fiscal de saída","N","008*","-","","O",""
"C181","93","11","NUM_ITEM_SAIDA","Número do item em que foi escriturada a saída em um registro C185, C380, C480 ou C815 quando o contribuinte informar a saída em um arquivo de perfil A.","N","003","-","","OC",""
"C181","93","12","VL_UNIT_CONV_SAIDA","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”, correspondente ao valor do campo VL_UNIT_CONV, preenchido na ocasião da saída","N","-","06","","OC",""
"C186","100","01","REG","Texto fixo contendo ""C186”","C","004","-","","Não apres entar","O"
"C186","100","02","NUM_ITEM","Número sequencial do item no documento fiscal de saída","N","003","-","","","O"
"C186","101","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","","","O"
"C186","101","04","CST_ICMS","Código da Situação Tributária referente ao ICMS no documento fiscal de saída","N","003*","-","","",""
"C186","101","05","CFOP","Código Fiscal de Operação e Prestação no documento fiscal de saída","N","004*","-","","","O"
"C186","101","06","COD_MOT_REST_COMPL","Código do motivo da restituição ou complementação conforme Tabela 5.7","C","005*","-","","O","O"
"C186","101","07","QUANT_CONV","Quantidade do item no documento fiscal de saída de acordo com as instruções de preenchimento.","N","-","06","","","O"
"C186","101","08","UNID","Unidade adotada para informar o campo QUANT_CONV.","C","006","-","","","O"
"C186","101","09","COD_MOD_ENTRADA","Código do modelo do documento fiscal de entrada, conforme a tabela indicada no item 4.1.1","C","002*","-","","","O"
"C186","101","10","SERIE_ENTRADA","Número de série do documento de entrada em papel","C","003","-","","","OC"
"C186","101","11","NUM_DOC_ENTRADA","Número do documento fiscal de entrada","N","009","","","","OC"
"C186","101","12","CHV_DFE_ENTRADA","Chave do documento fiscal eletrônico de entrada","N","044*","-","","","OC"
"C186","101","13","DT_DOC_ENTRADA","Data da emissão do documento fiscal de entrada","N","008*","-","","","O"
"C186","101","14","NUM_ITEM_ENTRADA","Item do documento fiscal de entrada","N","003","-","","","O"
"C186","101","15","VL_UNIT_CONV_ENTRADA","Valor unitário da mercadoria, considerando a unidade utilizada para informar o campo “QUANT_CONV”, correspondente ao valor do campo VL_UNIT_CONV, preenchido na ocasião da entrada","N","-","06","","","OC"
"C186","101","16","VL_UNIT_ICMS_OP_CONV_ ENTRADA","Valor unitário do ICMS correspondente ao valor do campo VL_UNIT_ICMS_OP_CONV, preenchido na ocasião da entrada","N","-","06","","","OC"
"0000","26","01","REG","Texto fixo contendo “0000”.","C","004","-","O","",""
"0000","26","02","COD_VER","Código da versão do leiaute conforme a tabela indicada no Ato COTEPE.","N","003*","-","O","",""
"0000","26","03","COD_FIN","Código da finalidade do arquivo: 0 - Remessa do arquivo original; 1 - Remessa do arquivo substituto.","N","001","-","O","",""
"0000","26","04","DT_INI","Data inicial das informações contidas no arquivo.","N","008*","-","O","",""
"0000","26","05","DT_FIN","Data final das informações contidas no arquivo.","N","008*","-","O","",""
"0000","26","06","NOME","Nome empresarial da entidade.","C","100","-","O","",""
"0000","26","07","CNPJ","Número de inscrição da entidade no CNPJ.","N","014*","-","OC","",""
"0000","26","08","CPF","Número de inscrição da entidade no CPF.","N","011*","","OC","",""
"0001","28","01","REG","Texto fixo contendo “0001”.","C","004","-","O","",""
"0001","28","02","IND_MOV","Indicador de movimento: 0- Bloco com dados informados; 1- Bloco sem dados informados.","N","001","-","O","",""
"0005","29","01","REG","Texto fixo contendo “0005”","C","004","-","O","",""
"0005","29","02","FANTASIA","Nome de fantasia associado ao nome empresarial.","C","060","-","O","",""
"0005","29","03","CEP","Código de Endereçamento Postal.","N","008*","-","O","",""
"0005","29","04","END","Logradouro e endereço do imóvel.","C","060","-","O","",""
"0005","29","05","NUM","Número do imóvel.","C","010","-","OC","",""
"0005","29","06","COMPL","Dados complementares do endereço.","C","060","-","OC","",""
"0005","29","07","BAIRRO","Bairro em que o imóvel está situado.","C","060","-","O","",""
"0005","29","08","FONE","Número do telefone (DDD+FONE).","C","11","-","OC","",""
"0005","29","09","FAX","Número do fax.","C","11","-","OC","",""
"0005","29","10","EMAIL","Endereço do correio eletrônico.","C","-","-","OC","",""
"0015","29","01","REG","Texto fixo contendo ""0015""","C","004","-","O","",""
"0015","29","02","UF_ST","Sigla da unidade da federação do contribuinte substituído ou unidade de federação do consumidor final não contribuinte - ICMS Destino EC 87/15.","C","002*","-","O","",""
"0015","29","03","IE_ST","Inscrição Estadual do contribuinte substituto na unidade da federação do contribuinte substituído ou unidade de federação do consumidor final não contribuinte - ICMS Destino EC 87/15.","C","014","-","O","",""
"0100","30","01","REG","Texto fixo contendo “0100”.","C","004","-","O","",""
"0100","30","02","NOME","Nome do contabilista.","C","100","-","O","",""
"0100","30","03","CPF","Número de inscrição do contabilista no CPF.","N","011*","-","O","",""
"0100","30","04","CRC","Número de inscrição do contabilista no Conselho Regional de Contabilidade.","C","015","-","O","",""
"0100","30","05","CNPJ","Número de inscrição do escritório de contabilidade no CNPJ, se houver.","N","014*","-","OC","",""
"0100","30","06","CEP","Código de Endereçamento Postal.","N","008*","-","OC","",""
"0100","30","07","END","Logradouro e endereço do imóvel.","C","060","-","OC","",""
"0100","30","08","NUM","Número do imóvel.","C","010","-","OC","",""
"0100","30","09","COMPL","Dados complementares do endereço.","C","060","-","OC","",""
"0100","30","10","BAIRRO","Bairro em que o imóvel está situado.","C","060","-","OC","",""
"0100","30","11","FONE","Número do telefone (DDD+FONE).","C","11","-","OC","",""
"0100","30","12","FAX","Número do fax.","C","11","-","OC","",""
