"Register","Page","Nº","Campo","Descrição","Tipo","Tam","Dec","Obrig"
"C485","142","07","ALIQ_COFINS_QUANT","Alíquota da COFINS (em reais)","N","-","04","N"
"C485","142","08","VL_COFINS","Valor da COFINS","N","-","02","N"
"C485","142","09","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","N"
"C485","142","10","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"C489","144","01","REG","Texto fixo contendo ""C489""","C","004*","-","S"
"C489","144","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-","S"
"C489","144","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 - Outros.","C","001*","-","S"
"C490","144","01","REG","Texto fixo contendo ""C490”","C","004*","-","S"
"C490","144","02","DT_DOC_INI","Data de Emissão Inicial dos Documentos","N","008*","-","S"
"C490","144","03","DT_DOC_FIN","Data de Emissão Final dos Documentos","N","008*","-","S"
"C490","144","04","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","S"
"C491","145","01","REG","Texto fixo contendo ""C491”","C","004*","-","S"
"C491","145","02","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","N"
"C491","145","03","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002*","-","S"
"C491","145","04","CFOP","Código fiscal de operação e prestação","N","004*","-","N"
"C491","145","05","VL_ITEM","Valor total dos itens","N","-","02","S"
"C491","145","06","VL_BC_PIS","Valor da base de cálculo do PIS/PASEP","N","-","02","N"
"C491","145","07","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"C491","145","08","QUANT_BC_PIS","Quantidade – Base de cálculo PIS/PASEP","N","-","03","N"
"C491","145","09","ALIQ_PIS_QUANT","Alíquota do PIS/PASEP (em reais)","N","-","04","N"
"C491","145","10","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"C491","145","11","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"C495","147","01","REG","Texto fixo contendo ""C495”","C","004*","-","S"
"C495","147","02","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","N"
"C495","147","03","CST_COFINS","Código da Situação Tributária referente a COFINS.","N","002*","-","S"
"C495","147","04","CFOP","Código fiscal de operação e prestação","N","004*","-","N"
"C495","147","05","VL_ITEM","Valor total dos itens","N","-","02","S"
"C495","147","06","VL_BC_COFINS","Valor da base de cálculo da COFINS","N","-","02","N"
"C495","147","07","ALIQ_COFINS","Alíquota da COFINS (em percentual)","N","008","04","N"
"C495","147","08","QUANT_BC_COFINS","Quantidade – Base de cálculo da COFINS","N","-","03","N"
"C495","147","09","ALIQ_COFINS_QUA NT","Alíquota da COFINS (em reais)","N","-","04","N"
"C495","147","10","VL_COFINS","Valor da COFINS","N","-","02","N"
"C495","147","11","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"C499","148","01","REG","Texto fixo contendo ""C499""","C","004*","-","S"
"C499","148","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-","S"
"C499","148","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil","C","001*","-","S"
"C500","149","01","REG","Texto fixo contendo ""C500""","C","004*","-","S"
"C500","149","02","COD_PART","Código do participante do fornecedor (campo 02 do Registro 0150).","C","060","-","S"
"C500","149","03","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","S"
"C500","149","04","COD_SIT","Código da situação do documento fiscal, conforme a Tabela 4.1.2","N","002*","-","S"
"C500","149","05","SER","Série do documento fiscal","C","004","-","N"
"C500","149","06","SUB","Subsérie do documento fiscal","N","003","-","N"
"C500","149","07","NUM_DOC","Número do documento fiscal","N","009","-","S"
"C500","149","08","DT_DOC","Data da emissão do documento fiscal","N","008*","-","S"
"C500","149","09","DT_ENT","Data da entrada","N","008*","-","N"
"C500","149","10","VL_DOC","Valor total do documento fiscal","N","-","02","S"
"C500","149","11","VL_ICMS","Valor acumulado do ICMS","N","-","02","N"
"C500","149","12","COD_INF","Código da informação complementar do documento fiscal (campo 02 do Registro 0450)","C","006","-","N"
"C500","149","13","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"C500","149","14","VL_COFINS","Valor da COFINS","N","-","02","N"
"C501","150","01","REG","Texto fixo contendo ""C501”","C","004*","-","S"
"C501","150","02","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002*","-","S"
"C501","151","03","VL_ITEM","Valor total dos itens","N","-","02","S"
"C501","151","04","NAT_BC_CRED","Código da Base de Cálculo do Crédito, conforme a Tabela indicada no item 4.3.7.","C","002*","-","N"
"C501","151","05","VL_BC_PIS","Valor da base de cálculo do PIS/PASEP","N","-","02","S"
"C501","151","06","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","S"
"C501","151","07","VL_PIS","Valor do PIS/PASEP","N","-","02","S"
"C501","151","08","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"C505","152","01","REG","Texto fixo contendo ""C505”","C","004*","-","S"
"C505","152","02","CST_COFINS","Código da Situação Tributária referente a COFINS","N","002*","-","S"
"C505","152","03","VL_ITEM","Valor total dos itens","N","-","02","S"
"C505","152","04","NAT_BC_CRED","Código da Base de Cálculo do Crédito, conforme a Tabela indicada no item 4.3.7","C","002*","-","N"
"C505","152","05","VL_BC_COFINS","Valor da base de cálculo da COFINS","N","-","02","S"
"C505","152","06","ALIQ_COFINS","Alíquota da COFINS (em percentual)","N","008","04","S"
"C505","152","07","VL_COFINS","Valor da COFINS","N","-","02","S"
"C505","152","08","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"C509","154","01","REG","Texto fixo contendo ""C509""","C","004*","-","S"
"C509","154","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-","S"
"C509","154","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros.","C","001*","-","S"
"C600","155","01","REG","Texto fixo contendo ""C600""","C","004*","-","S"
"C600","155","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","S"
"C600","155","03","COD_MUN","Código do município dos pontos de consumo, conforme a tabela IBGE","N","007*","-","N"
"C600","155","04","SER","Série do documento fiscal","C","004","-","N"
"C600","155","05","SUB","Subsérie do documento fiscal","N","003","-","N"
"C600","155","06","COD_CONS","Código de classe de consumo de energia elétrica, conforme a Tabela 4.4.5, ou Código de Consumo de Fornecimento D´água – Tabela 4.4.2 ou Código da classe de consumo de gás canalizado conforme Tabela 4.4.3.","N","002*","-","N"
"C600","155","07","QTD_CONS","Quantidade de documentos consolidados neste registro","N","-","-","S"
"C600","155","08","QTD_CANC","Quantidade de documentos cancelados","N","-","-","N"
"C600","155","09","DT_DOC","Data dos documentos consolidados","N","008*","-","S"
"C600","155","10","VL_DOC","Valor total dos documentos","N","-","02","S"
"C600","155","11","VL_DESC","Valor acumulado dos descontos","N","-","02","N"
"C600","155","12","CONS","Consumo total acumulado, em kWh (Código 06)","N","-","-","N"
"C600","155","13","VL_FORN","Valor acumulado do fornecimento","N","-","02","N"
"C600","155","14","VL_SERV_NT","Valor acumulado dos serviços não-tributados pelo ICMS","N","-","02","N"
"C600","155","15","VL_TERC","Valores cobrados em nome de terceiros","N","-","02","N"
"C600","155","16","VL_DA","Valor acumulado das despesas acessórias","N","-","02","N"
"C600","155","17","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS","N","-","02","N"
"C600","155","18","VL_ICMS","Valor acumulado do ICMS","N","-","02","N"
"C600","155","19","VL_BC_ICMS_ ST","Valor acumulado da base de cálculo do ICMS substituição tributária","N","-","02","N"
"C600","155","20","VL_ICMS_ST","Valor acumulado do ICMS retido por substituição tributária","N","-","02","N"
"C600","155","21","VL_PIS","Valor acumulado do PIS/PASEP","N","-","02","S"
"C600","155","22","VL_COFINS","Valor acumulado da COFINS","N","-","02","S"
"C601","156","01","REG","Texto fixo contendo ""C601”","C","004*","-","S"
"C601","156","02","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002*","-","S"
"C601","156","03","VL_ITEM","Valor total dos itens","N","-","02","S"
"C601","156","04","VL_BC_PIS","Valor da base de cálculo do PIS/PASEP","N","-","02","S"
"C601","156","05","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","S"
"C601","156","06","VL_PIS","Valor do PIS/PASEP","N","-","02","S"
"C601","156","07","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"C605","157","01","REG","Texto fixo contendo ""C605”","C","004*","-","S"
"C605","157","02","CST_COFINS","Código da Situação Tributária referente a COFINS","N","002*","-","S"
"C605","157","03","VL_ITEM","Valor total dos itens","N","-","02","S"
"C605","157","04","VL_BC_COFINS","Valor da base de cálculo da COFINS","N","","02","S"
"C605","157","05","ALIQ_COFINS","Alíquota da COFINS (em percentual)","N","008","04","S"
"C605","157","06","VL_COFINS","Valor da COFINS","N","-","02","S"
"C605","157","07","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"C609","158","01","REG","Texto fixo contendo ""C609""","C","004*","-","S"
"C609","158","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-","S"
"C609","158","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros.","C","001*","-","S"
"C800","159","01","REG","Texto fixo contendo ""C800""","C","004","-","S"
"C800","159","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002","-","S"
"C800","159","03","COD_SIT","Código da situação do documento fiscal, conforme a Tabela 4.1.2","N","002","-","S"
"C800","159","04","NUM_CFE","Número do Cupom Fiscal Eletrônico","N","009","-","S"
"C800","159","05","DT_DOC","Data da emissão do Cupom Fiscal Eletrônico","N","008","-","S"
"C800","159","06","VL_CFE","Valor total do Cupom Fiscal Eletrônico","N","-","02","S"
"C800","159","07","VL_PIS","Valor total do PIS","N","-","02","N"
"C800","159","08","VL_COFINS","Valor total da COFINS","N","-","02","N"
"C800","159","09","CNPJ_CPF","CNPJ ou CPF do destinatário","N","14","-","N"
"C800","159","10","NR_SAT","Número de Série do equipamento SAT","N","009","-","N"
"C800","159","11","CHV_CFE","Chave do Cupom Fiscal Eletrônico","N","044","-","N"
"C800","159","12","VL_DESC","Valor total do desconto/exclusão sobre item","N","-","02","N"
"C800","159","13","VL_MERC","Valor total das mercadorias e serviços","N","-","02","N"
"C800","159","14","VL_OUT_DA","Valor de outras desp. Acessórias (acréscimo)","N","-","02","N"
"C800","159","15","VL_ICMS","Valor do ICMS","N","-","02","N"
"C800","159","16","VL_PIS_ST","Valor total do PIS retido por subst. trib.","N","-","02","N"
"C800","159","17","VL_COFINS_ST","Valor total da COFINS retido por subst. trib.","N","-","02","N"
"C810","161","01","REG","Texto fixo contendo ""C810""","C","004*","-","S"
"C810","161","02","CFOP","Código fiscal de operação e prestação","N","004","-","S"
"C810","161","03","VL_ITEM","Valor total dos itens","N","-","02","S"
"C810","161","04","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","N"
"C810","161","05","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002*","-","S"
"C810","161","06","VL_BC_PIS","Valor da base de cálculo do PIS/PASEP","N","","02","N"
"C810","161","07","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"C810","161","08","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"C810","161","09","CST_COFINS","Código da Situação Tributária referente a COFINS","N","002*","-","S"
"C810","161","10","VL_BC_COFIN S","Valor da base de cálculo da COFINS","N","","02","N"
"C810","161","11","ALIQ_COFINS","Alíquota da COFINS (em percentual)","N","008","04","N"
"C810","161","12","VL_COFINS","Valor da COFINS","N","-","02","N"
"C810","161","13","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"C820","163","01","REG","Texto fixo contendo ""C820""","C","004*","-","S"
"C820","163","02","CFOP","Código fiscal de operação e prestação","N","004*","-","S"
"C820","163","03","VL_ITEM","Valor total dos itens","N","-","02","S"
"C820","163","04","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","N"
"C820","163","05","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002*","-","S"
"C820","163","06","QUANT_BC_PIS","Base de cálculo em quantidade - PIS/PASEP","N","-","03","N"
"C820","163","07","ALIQ_PIS_QUANT","Alíquota do PIS/PASEP (em reais)","N","-","04","N"
"C820","163","08","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"C820","163","09","CST_COFINS","Código da Situação Tributária referente a COFINS","N","002*","-","S"
"C820","163","10","QUANT_BC_COFI NS","Base de cálculo em quantidade – COFINS","N","-","03","N"
"C820","163","11","ALIQ_COFINS_QU ANT","Alíquota da COFINS (em reais)","N","-","04","N"
"C820","163","12","VL_COFINS","Valor da COFINS","N","-","02","N"
"C820","163","13","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"C830","165","01","REG","Texto fixo contendo ""C830”","C","004","-","S"
"C830","165","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-","S"
"C830","165","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 - Outros.","C","001*","-","S"
"C860","166","01","REG","Texto fixo contendo ""C860""","C","004","-","S"
"C860","166","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002","-","S"
"C860","166","03","NR_SAT","Número de Série do equipamento SAT","N","009","-","S"
"C860","166","04","DT_DOC","Data de emissão dos documentos fiscais","N","008","-","N"
"C860","166","05","DOC_INI","Número do documento inicial","N","009","-","N"
"C860","166","06","DOC_FIM","Número do documento final","N","009","-","N"
"C870","167","01","REG","Texto fixo contendo ""C870""","C","004*","-","S"
"C870","167","02","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","N"
"C870","167","03","CFOP","Código fiscal de operação e prestação","N","004*","-","S"
"C870","167","04","VL_ITEM","Valor total dos itens","N","-","02","S"
"C870","167","05","VL_DESC","Valor da exclusão/desconto comercial dos itens","N","-","02","N"
"C870","167","06","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002*","-","S"
"C870","167","07","VL_BC_PIS","Valor da base de cálculo do PIS/PASEP","N","","02","N"
"C870","167","08","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"C870","167","09","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"C870","167","10","CST_COFINS","Código da Situação Tributária referente a COFINS","N","002*","-","S"
"C870","167","11","VL_BC_COFINS","Valor da base de cálculo da COFINS","N","","02","N"
"C870","167","12","ALIQ_COFINS","Alíquota da COFINS (em percentual)","N","008","04","N"
"C870","167","13","VL_COFINS","Valor da COFINS","N","-","02","N"
"C870","167","14","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"C880","169","01","REG","Texto fixo contendo ""C880""","C","004*","-","S"
"C880","169","02","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","N"
"C880","169","03","CFOP","Código fiscal de operação e prestação","N","004*","-","S"
"C880","169","04","VL_ITEM","Valor total dos itens","N","-","02","S"
"C880","169","05","VL_DESC","Valor da exclusão/desconto comercial dos itens","N","-","02","N"
"C880","169","06","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002*","-","S"
"C880","169","07","QUANT_BC_PIS","Base de cálculo em quantidade - PIS/PASEP","N","-","03","N"
"C880","169","08","ALIQ_PIS_QUANT","Alíquota do PIS/PASEP (em reais)","N","-","04","N"
"C880","169","09","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"C880","169","10","CST_COFINS","Código da Situação Tributária referente a COFINS","N","002*","-","S"
"C880","169","11","QUANT_BC_COFI NS","Base de cálculo em quantidade – COFINS","N","-","03","N"
"C880","169","12","ALIQ_COFINS_QU ANT","Alíquota da COFINS (em reais)","N","-","04","N"
"C880","169","13","VL_COFINS","Valor da COFINS","N","-","02","N"
"C880","169","14","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"C890","171","01","REG","Texto fixo contendo ""C890”","C","004","-","S"
"C890","171","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-","S"
"C890","171","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 - Outros.","C","001*","-","S"
"C990","172","01","REG","Texto fixo contendo ""C990""","C","004*","-","S"
"C990","172","02","QTD_LIN_C","Quantidade total de linhas do Bloco C","N","-","-","S"
"D001","172","01","REG","Texto fixo contendo ""D001""","C","004*","-","S"
"D001","172","02","IND_MOV","Indicador de movimento: 0- Bloco com dados informados; 1- Bloco sem dados informados","C","001","-","S"
"D010","173","01","REG","Texto fixo contendo “D010”.","C","004*","-","S"
"D010","173","02","CNPJ","Número de inscrição do estabelecimento no CNPJ.","N","014*","-","S"
"D100","174","01","REG","Texto fixo contendo ""D100""","C","004*","-","S"
"D100","174","02","IND_OPER","Indicador do tipo de operação: 0- Aquisição","C","001*","-","S"
"D100","174","03","IND_EMIT","Indicador do emitente do documento fiscal: 0- Emissão Própria; 1- Emissão por Terceiros","C","001*","-","S"
"D100","174","04","COD_PART","Código do participante (campo 02 do Registro 0150).","C","060","-","S"
"D100","174","05","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","S"
"D100","174","06","COD_SIT","Código da situação do documento fiscal, conforme a Tabela 4.1.2","N","002*","-","S"
"D100","174","07","SER","Série do documento fiscal","C","004","-","N"
"D100","174","08","SUB","Subsérie do documento fiscal","C","003","-","N"
"D100","174","09","NUM_DOC","Número do documento fiscal","N","009","-","S"
"D100","174","10","CHV_CTE","Chave do Conhecimento de Transporte Eletrônico","N","044*","-","N"
"D100","174","11","DT_DOC","Data de referência/emissão dos documentos fiscais","N","008*","-","S"
"D100","174","12","DT_A_P","Data da aquisição ou da prestação do serviço","N","008*","-","N"
"D100","174","13","TP_CT-e","Tipo de Conhecimento de Transporte Eletrônico conforme definido no Manual de Integração do CT-e","N","001*","-","N"
"D100","174","14","CHV_CTE_REF","Chave do CT-e de referência cujos valores foram complementados (opção “1” do campo anterior) ou","N","044*","-","N"
"D100","175","15","VL_DOC","Valor total do documento fiscal","N","-","02","S"
"D100","175","16","VL_DESC","Valor total do desconto","N","-","02","N"
"D100","175","17","IND_FRT","Indicador do tipo do frete: 0- Por conta de terceiros; 1- Por conta do emitente; 2- Por conta do destinatário; 9- Sem cobrança de frete.","C","001*","-","S"
"D100","175","18","VL_SERV","Valor total da prestação de serviço","N","-","02","S"
"D100","175","19","VL_BC_ICMS","Valor da base de cálculo do ICMS","N","-","02","N"
"D100","175","20","VL_ICMS","Valor do ICMS","N","-","02","N"
"D100","175","21","VL_NT","Valor não-tributado do ICMS","N","-","02","N"
"D100","175","22","COD_INF","Código da informação complementar do documento fiscal (campo 02 do Registro 0450)","C","006","-","N"
"D100","175","23","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"D101","177","01","REG","Texto fixo contendo ""D101”","C","004*","-","S"
"D101","177","02","IND_NAT_FRT","Indicador da Natureza do Frete Contratado, referente a: 0 – Operações de vendas, com ônus suportado pelo estabelecimento vendedor; 1 – Operações de vendas, com ônus suportado pelo adquirente; 2 – Operações de compras (bens para revenda, matérias-prima e outros produtos, geradores de crédito); 3 – Operações de compras (bens para revenda, matérias-prima e outros produtos, não geradores de crédito); 4 – Transferência de produtos acabados entre estabelecimentos da pessoa jurídica; 5 – Transferência de produtos em elaboração entre estabelecimentos da pessoa jurídica 9 – Outras.","C","001*","-","S"
"D101","177","03","VL_ITEM","Valor total dos itens","N","-","02","S"
"D101","177","04","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002*","-","S"
"D101","177","05","NAT_BC_CRED","Código da Base de Cálculo do Crédito, conforme a Tabela indicada no item 4.3.7.","C","002*","-","N"
"D101","177","06","VL_BC_PIS","Valor da base de cálculo do PIS/PASEP","N","-","02","N"
"D101","177","07","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"D101","177","08","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"D101","177","09","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"D105","179","01","REG","Texto fixo contendo ""D105”","C","004*","-","S"
"D105","179","02","IND_NAT_FRT","Indicador da Natureza do Frete Contratado, referente a: 0 – Operações de vendas, com ônus suportado pelo estabelecimento vendedor; 1 – Operações de vendas, com ônus suportado pelo adquirente; 2 – Operações de compras (bens para revenda, matérias- prima e outros produtos, geradores de crédito); 3 – Operações de compras (bens para revenda, matérias- prima e outros produtos, não geradores de crédito); 4 – Transferência de produtos acabados entre estabelecimentos da pessoa jurídica 5 – Transferência de produtos em elaboração entre estabelecimentos da pessoa jurídica 9 – Outras.","C","001*","-","S"
"D105","179","03","VL_ITEM","Valor total dos itens","N","-","02","S"
"D105","179","04","CST_COFINS","Código da Situação Tributária referente a COFINS","N","002*","-","S"
"D105","179","05","NAT_BC_CRED","Código da base de Cálculo do Crédito, conforme a Tabela indicada no item 4.3.7","C","002*","-","N"
"D105","179","06","VL_BC_COFINS","Valor da base de cálculo da COFINS","N","-","02","N"
"D105","179","07","ALIQ_COFINS","Alíquota da COFINS (em percentual)","N","008","04","N"
"D105","179","08","VL_COFINS","Valor da COFINS","N","-","02","N"
"D105","179","09","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"D111","181","01","REG","Texto fixo contendo ""D111""","C","004*","-","S"
"D111","181","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-","S"
"D111","182","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros.","C","001*","-","S"
"D200","182","01","REG","Texto fixo contendo ""D200""","C","004*","-","S"
"D200","182","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","S"
"D200","182","03","COD_SIT","Código da situação do documento fiscal, conforme a Tabela 4.1.2","N","002*","-","S"
"D200","182","04","SER","Série do documento fiscal","C","004","-","N"
"D200","182","05","SUB","Subsérie do documento fiscal","C","003","-","N"
"D200","182","06","NUM_DOC_INI","Número do documento fiscal inicial emitido no período (mesmo modelo, série e subsérie).","N","009","-","S"
"D200","182","07","NUM_DOC_FIN","Número do documento fiscal final emitido no período (mesmo modelo, série e subsérie).","N","009","-","S"
"D200","182","08","CFOP","Código Fiscal de Operação e Prestação conforme tabela indicada no item 4.2.2","N","004*","-","S"
"D200","182","09","DT_REF","Data do dia de referência do resumo diário","N","008*","-","S"
"D200","182","10","VL_DOC","Valor total dos documentos fiscais","N","-","02","S"
"D200","182","11","VL_DESC","Valor total dos descontos","N","-","02","N"
"D201","183","01","REG","Texto fixo contendo ""D201""","C","004*","-","S"
"D201","183","02","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002*","-","S"
"D201","183","03","VL_ITEM","Valor total dos itens","N","-","02","S"
"D201","183","04","VL_BC_PIS","Valor da base de cálculo do PIS/PASEP","N","-","02","N"
"D201","183","05","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"D201","183","06","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"D201","183","07","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"D205","184","01","REG","Texto fixo contendo ""D205""","C","004*","-","S"
"D205","184","02","CST_COFINS","Código da Situação Tributária referente a COFINS.","N","002*","-","S"
"D205","184","03","VL_ITEM","Valor total dos itens","N","-","02","S"
"D205","184","04","VL_BC_COFINS","Valor da base de cálculo da COFINS","N","-","02","N"
"D205","184","05","ALIQ_COFINS","Alíquota da COFINS (em percentual)","N","008","04","N"
"D205","184","06","VL_COFINS","Valor da COFINS","N","-","02","N"
"D205","184","07","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"D209","185","01","REG","Texto fixo contendo ""D209""","C","004*","-","S"
"D209","185","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-","S"
"D209","185","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal;","C","001*","-","S"
"D300","186","01","REG","Texto fixo contendo ""D300""","C","004*","-","S"
"D300","186","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1.","C","002*","-","S"
"D300","186","03","SER","Série do documento fiscal","C","004","-","N"
"D300","186","04","SUB","Subsérie do documento fiscal","N","003","-","N"
"D300","186","05","NUM_DOC_INI","Número do primeiro documento fiscal emitido no período (mesmo modelo, série e subsérie)","N","006","-","N"
"D300","186","06","NUM_DOC_FI N","Número do último documento fiscal emitido no período (mesmo modelo, série e subsérie)","N","006","-","N"
"D300","186","07","CFOP","Código Fiscal de Operação e Prestação conforme tabela indicada no item 4.2.2","N","004*","-","S"
"D300","186","08","DT_REF","Data do dia de referência do resumo diário","N","008*","-","S"
"D300","186","09","VL_DOC","Valor total dos documentos fiscais emitidos","N","-","02","S"
"D300","186","10","VL_DESC","Valor total dos descontos","N","-","02","N"
"D300","186","11","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002*","-","S"
"D300","186","12","VL_BC_PIS","Valor da base de cálculo do PIS/PASEP","N","-","02","N"
"D300","186","13","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"D300","186","14","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"D300","186","15","CST_COFINS","Código da Situação Tributária referente a COFINS","N","002*","-","S"
"D300","186","16","VL_BC_COFIN S","Valor da base de cálculo da COFINS","N","-","02","N"
"D300","186","17","ALIQ_COFINS","Alíquota da COFINS (em percentual)","N","008","04","N"
"D300","186","18","VL_COFINS","Valor da COFINS","N","-","02","N"
"D300","186","19","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"D309","188","01","REG","Texto fixo contendo ""D309""","C","004*","-","S"
"D309","188","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-","S"
"D309","188","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros.","C","001*","-","S"
"D350","188","01","REG","Texto fixo contendo ""D350""","C","004*","-","S"
"D350","188","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1","C","002*","-","S"
"D350","188","03","ECF_MOD","Modelo do equipamento","C","020","-","S"
"D350","188","04","ECF_FAB","Número de série de fabricação do ECF","C","021","-","S"
"D350","188","05","DT_DOC","Data do movimento a que se refere a Redução Z","N","008*","-","S"
"D350","188","06","CRO","Posição do Contador de Reinício de Operação","N","003","-","S"
"D350","188","07","CRZ","Posição do Contador de Redução Z","N","006","-","S"
"D350","188","08","NUM_COO_FIN","Número do Contador de Ordem de Operação do último documento emitido no dia. (Número do COO na Redução Z)","N","006","-","S"
"D350","188","09","GT_FIN","Valor do Grande Total final","N","-","02","S"
"D350","188","10","VL_BRT","Valor da venda bruta","N","-","02","S"
"D350","188","11","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002*","-","S"
"D350","188","12","VL_BC_PIS","Valor da base de cálculo do PIS/PASEP","N","-","02","N"
"D350","188","13","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"D350","188","14","QUANT_BC_PIS","Quantidade – Base de cálculo PIS/PASEP","N","-","03","N"
"D350","189","15","ALIQ_PIS_QUANT","Alíquota do PIS/PASEP (em reais)","N","-","04","N"
"D350","189","16","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"D350","189","17","CST_COFINS","Código da Situação Tributária referente a COFINS","N","002*","-","S"
