"Register","Page","Nº","Campo","Descrição","Tipo","Tamanho","Decimal","Valores Válidos","Obrigatório"
"E030","114","3","DT_FIN","Data do Fim do período","N","8","-","-","Sim"
"E030","115","4","PER_APUR","I R S Período de Apuração [para 0010.FORMA_APUR = “A”]: A00 – Anual A01 – Rec. Bruta de janeiro /Balanço suspensão redução até janeiro A02 – Rec. Bruta de fevereiro /Balanço suspensão redução até fevereiro A03 – Rec. Bruta de março /Balanço suspensão redução até março A04 – Rec. Bruta de abril /Balanço suspensão redução até abril A05 – Rec. Bruta de maio /Balanço suspensão redução até maio A06 – Rec. Bruta de junho /Balanço suspensão redução até junho A07 – Rec. Bruta de julho /Balanço suspensão redução até julho A08 – Rec. Bruta de agosto /Balanço suspensão redução até agosto A09 – Rec. Bruta de setembro /Balanço suspensão redução até setembro A10 – Rec. Bruta de outubro/Balanço suspensão redução até outubro A11 – Rec. Bruta de novembro /Balanço suspensão redução até novembro A12 – Rec. Bruta de dezembro/Balanço suspensão redução até dezembro ndicador do período de referência [para 0010.FORMA_APUR = “T” OU (0010.FORMA_APUR = “A” E 0010.FORMA_TRIB = “2”)]: T01 – 1º Trimestre T02 – 2º Trimestre T03 – 3º Trimestre T04 – 4º Trimestre Regra: O período deve estar compreendido entre a data início e data fim da escrituração. egra: SE 0010.FORMA_APUR = “A” - Deve existir um registro A00. - Deve existir um registro [A01..A012] para cada mês marcado no 0010.MES_BAL_RED [1..12] como “B” E 0010.FORMA_APUR = “T” - Deve existir um registro [T01..T04] para cada trimestre marcado no 0010.FORMA_TRIB_PER[1..4] como “R”","C","3","-","[A00; A01; A02; A03; A04; A05; A06; A07; A08; A09; A10; A11; A12; T01; T02; T03; T04]","Sim"
"E155","116","1","REG","Texto Fixo Contendo a Identificação do Registro (E155).","C","4","-","[E155]","Sim"
"E155","116","2","COD_CTA","Código da Conta Analítica.","C","-","-","-","Sim"
"E155","116","3","COD_CCUS","Código do Centro de Custos.","C","-","-","-","Não"
"E155","116","4","VL_SLD_INI","Valor do Saldo Inicial do Período.","N","19","2","-","Sim"
"E155","116","5","IND_VL_SLD_INI","Indicador da Situação do Saldo Inicial: D – Devedor C – Credor","C","1","-","[D; C]","Sim"
"E155","116","6","VL_DEB","Valor Total dos Débitos no Período.","N","19","2","-","Sim"
"E155","116","7","VL_CRED","Valor Total dos Créditos no Período.","N","19","2","-","Sim"
"E155","116","8","VL_SLD_FIN","Valor do Saldo Final do Período.","N","19","2","-","Sim"
"E155","116","9","IND_VL_SLD_FIN","Indicador da Situação do Saldo Final: D – Devedor C – Credor","C","1","-","[D; C]","Sim"
"E355","117","1","REG","Texto Fixo Contendo a Identificação do Registro (E355).","C","4","-","[E355]","Sim"
"E355","117","2","COD_CTA","Código da Conta Analítica de Resultado.","C","-","-","-","Sim"
"E355","117","3","COD_CCUS","Código do Centro de Custos.","C","-","-","-","Não"
"E355","117","4","VL_SLD_FIN","Valor do Saldo Final Antes do Lançamento de Encerramento.","N","19","2","-","Sim"
"E355","117","5","IND_VL_SLD_FIN","Indicador da Situação do Saldo Final: D – Devedor. C – Credor.","C","1","-","[D; C]","Sim"
"E990","118","1","REG","Texto fixo contendo a identificação do registro (E990).","C","4","-","[E990]","Sim"
"E990","118","2","QTD_LIN","Quantidade total de registros do Bloco E.","N","-","-","-","Sim"
"J001","119","1","REG","Texto fixo contendo a identificação do registro (J001).","C","4","-","[J001]","Sim"
"J001","119","2","IND_DAD","Indicador de movimento: 0 – Bloco com dados informados. 1 – Bloco sem dados informados.","N","1","-","[0;1]","Sim"
"J050","120","1","REG","Texto fixo contendo a identificação do registro (J050).","C","4","-","[J050]","Sim"
"J050","120","2","DT_ALT","Data de Atualização (inclusão/ alteração).","N","8","-","-","Sim"
"J050","120","3","COD_NAT","Código da Natureza da Conta Analítica ou Sintética: 01 – Contas do Ativo 02 – Contas do Passivo 03 – Contas do Patrimônio Líquido 04 – Contas de Resultado 05 – Contas de Compensação 09 – Outras","C","2","-","[01; 02; 03; 04; 05; 09]","Sim"
"J050","120","4","IND_CTA","Indicador do Tipo de Conta: S - Sintética (grupo de contas) A - Analítica (conta)","C","1","-","[S; A]","Sim"
"J050","120","5","NÍVEL","Nível da Conta Analítica/Sintética: Número crescente a partir da conta de menor detalhamento. Deve ser acrescido de “1” a cada mudança de nível. Exemplo: Nível 1 = Ativo Nível 2 = Ativo Circulante Nível 3 = Disponível Nível 4 = Caixa Geral Nível 5 = Caixa","N","-","-","-","Sim"
"J050","120","6","COD_CTA","Código da Conta Analítica/Sintética.","C","-","-","-","Sim"
"J050","120","7","COD_CTA_SUP","Código da Conta Sintética de Nível Imediatamente Superior.","C","-","-","-","Não"
"J050","120","8","CTA","Nome da Conta Analítica.","C","-","-","-","Sim"
"J051","123","1","REG","Texto Fixo Contendo a Identificação do Registro (J051).","C","4","-","[J051]","Sim"
"J051","123","2","COD_CCUS","Código do Centro de Custos.","C","-","-","-","Não"
"J051","123","3","COD_CTA_REF","Código da Conta no Plano de Contas Referencial Definido em 0010.COD_QUALIF_PJ, conforme tabela publicada no Sped.","C","-","-","-","Sim"
"J053","125","1","REG","Texto Fixo Contendo a Identificação do Registro (J053).","C","4","-","[J053]","Sim"
"J053","125","2","COD_IDT","Código de Identificação do Grupo Formado por Conta-Subconta(s). (Criado pela pessoa jurídica).","C","6","-","-","Sim"
"J053","125","3","COD_CNT_CORR","Código da Subconta Correlata. (Deve estar no plano de contas e só pode estar relacionada a um único grupo)","C","-","-","-","Sim"
"J053","125","4","NAT_SUB_CNT","Natureza da Subconta Correlata. (Conforme tabela de natureza da subconta )","C","2","-","-","Sim"
"J100","128","1","REG","Texto Fixo Contendo a Identificação do Registro (J100).","C","4","-","[J100]","Sim"
"J100","128","2","DT_ALT","Data da Inclusão/Alteração.","N","8","-","-","Sim"
"J100","128","3","COD_CCUS","Código do Centro de Custos.","C","-","-","-","Sim"
"J100","128","4","CCUS","Nome do Centro de Custos.","C","-","-","-","Sim"
"J990","129","1","REG","Texto fixo contendo a identificação do registro (J990).","C","4","-","[J990]","Sim"
"J990","129","2","QTD_LIN","Quantidade total de registros do Bloco J.","N","-","-","-","Sim"
"K001","130","1","REG","Texto fixo contendo a identificação do registro (K001).","C","4","-","[K001]","Sim"
"K001","130","2","IND_DAD","Indicador de movimento: 0 – Bloco com dados informados. 1 – Bloco sem dados informados.","N","1","-","[0;1]","Sim"
"K030","131","1","REG","Texto Fixo Contendo a Identificação do Registro (K030).","C","4","-","[K030]","Sim"
"K030","131","2","DT_INI","Data do Início do Período","N","8","-","-","Sim"
"K030","131","3","DT_FIN","Data do Fim do período","N","8","-","-","Sim"
"K030","132","4","PER_APUR","I P Período de Apuração [para 0010.FORMA_APUR = “A” ou (0010.FORMA_APUR_I = “A” OU 0010.APUR_CSLL = “A” E 0010.TIP_ESC_PRE = “C”)]: A00 – Anual A01 – Rec. Bruta de janeiro /Balanço suspensão redução até janeiro A02 – Rec. Bruta de fevereiro /Balanço suspensão redução até fevereiro A03 – Rec. Bruta de março /Balanço suspensão redução até março A04 – Rec. Bruta de abril /Balanço suspensão redução até abril A05 – Rec. Bruta de maio /Balanço suspensão redução até maio A06 – Rec. Bruta de junho /Balanço suspensão redução até junho A07 – Rec. Bruta de julho /Balanço suspensão redução até julho A08 – Rec. Bruta de agosto /Balanço suspensão redução até agosto A09 – Rec. Bruta de setembro /Balanço suspensão redução até setembro A10 – Rec. Bruta de outubro/Balanço suspensão redução até outubro A11 – Rec. Bruta de novembro /Balanço suspensão redução até novembro A12 – Rec. Bruta de dezembro/Balanço suspensão redução até dezembro ndicador do período de referência [para 0010.FORMA_APUR = “T” OU (0010.FORMA_APUR = “A” E 0010.FORMA_TRIB = “2”) ou (0010.FORMA_APUR_I = “T” OU 0010.APUR_CSLL = “T” E 0010.TIP_ESC_PRE = “C”)]: T01 – 1º Trimestre T02 – 2º Trimestre T03 – 3º Trimestre T04 – 4º Trimestre Regra: O período deve estar compreendido entre a data início e data fim da escrituração. eríodo de Apuração [para 0010.FORMA_APUR_I = “D” OU 0010.APUR_CSLL = “D” E 0010.TIP_ESC_PRE = “C”)]: A00 – Anual","C","3","-","[A00; A01; A02; A03; A04; A05; A06; A07; A08; A09; A10; A11; A12; T01; T02; T03; T04]","Sim"
"K155","134","1","REG","Texto Fixo Contendo a Identificação do Registro (K155).","C","4","-","[K155]","Sim"
"K155","134","2","COD_CTA","Código da Conta Analítica Patrimonial.","C","-","-","-","Sim"
"K155","134","3","COD_CCUS","Código do Centro de Custos.","C","-","-","-","Não"
"K155","135","4","VL_SLD_INI","Valor do Saldo Inicial do Período.","N","19","2","-","Sim"
"K155","135","5","IND_VL_SLD_INI","Indicador da Situação do Saldo Inicial: D – Devedor C – Credor","C","1","-","[D; C]","Sim"
"K155","135","6","VL_DEB","Valor Total dos Débitos no Período.","N","19","2","-","Sim"
"K155","135","7","VL_CRED","Valor Total dos Créditos no Período.","N","19","2","-","Sim"
"K155","135","8","VL_SLD_FIN","Valor do Saldo Final do Período.","N","19","2","-","Sim"
"K155","135","9","IND_VL_SLD_FIN","Indicador da Situação do Saldo Final: D – Devedor C – Credor","C","1","-","[D; C]","Sim"
"K156","137","1","REG","Texto Fixo Contendo a Identificação do Registro (K156).","C","4","-","[K156]","Sim"
"K156","137","2","COD_CTA_REF","Código da Conta no Plano de Contas Referencial, conforme tabela do Sped. (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
"K156","137","3","VL_SLD_INI","Valor do Saldo Inicial do Período.","N","19","2","-","Sim"
"K156","137","4","IND_VL_SLD_INI","Indicador da Situação do Saldo Inicial: D – Devedor C – Credor","C","1","-","[D; C]","Sim"
"K156","137","5","VL_DEB","Valor Total dos Débitos no Período.","N","19","2","-","Sim"
"K156","138","6","VL_CRED","Valor Total dos Créditos no Período.","N","19","2","-","Sim"
"K156","138","7","VL_SLD_FIN","Valor do Saldo Final do Período.","N","19","2","-","Sim"
"K156","138","8","IND_VL_SLD_FIN","Indicador da Situação do Saldo Final: D – Devedor C – Credor","C","1","-","[D; C]","Sim"
"K355","139","1","REG","Texto Fixo Contendo a Identificação do Registro (K355).","C","4","-","[K355]","Sim"
"K355","139","2","COD_CTA","Código da Conta Analítica de Resultado.","C","-","-","-","Sim"
"K355","139","3","COD_CCUS","Código do Centro de Custos.","C","-","-","-","Não"
"K355","139","4","VL_SLD_FIN","Valor do Saldo Final Antes do Lançamento de Encerramento.","N","19","2","-","Sim"
"K355","139","5","IND_VL_SLD_FIN","Indicador da Situação do Saldo Final: D – Devedor. C – Credor.","C","1","-","[D; C]","Sim"
"K356","141","1","REG","Texto Fixo Contendo a Identificação do Registro (K356).","C","4","-","[K356]","Sim"
"K356","141","2","COD_CTA_REF","Código da Conta no Plano de Contas Referencial, conforme tabela do Sped. (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","-","-","-","Sim"
"K356","141","3","VL_SLD_FIN","Valor do Saldo Final Antes do Lançamento de Encerramento.","N","19","2","-","Sim"
"K356","141","4","IND_VL_SLD_FIN","Indicador da Situação do Saldo Final: D – Devedor C – Credor","C","1","-","-","Sim"
"K915","143","1","REG","Texto Fixo Contendo a Identificação do Registro (K915).","C","4","-","[K915]","Sim"
"K915","143","2","PER_APUR","Período de Apuração [para 0010.FORMA_APUR = “A” ou (0010.FORMA_APUR_I = “A” OU 0010.APUR_CSLL = “A” E 0010.TIP_ESC_PRE = “C”)]: A00 – Anual A01 – Rec. Bruta de janeiro /Balanço suspensão redução até janeiro A02 – Rec. Bruta de fevereiro /Balanço suspensão redução até fevereiro A03 – Rec. Bruta de março /Balanço suspensão redução até março A04 – Rec. Bruta de abril /Balanço suspensão redução até abril A05 – Rec. Bruta de maio /Balanço suspensão redução até maio A06 – Rec. Bruta de junho /Balanço suspensão redução até junho A07 – Rec. Bruta de julho /Balanço suspensão redução até julho A08 – Rec. Bruta de agosto /Balanço suspensão redução até agosto A09 – Rec. Bruta de setembro /Balanço suspensão redução até setembro A10 – Rec. Bruta de outubro/Balanço suspensão redução até outubro A11 – Rec. Bruta de novembro /Balanço suspensão redução até novembro A12 – Rec. Bruta de dezembro/Balanço suspensão redução até dezembro","C","3","-","[A00; A01; A02; A03; A04; A05; A06; A07; A08; A09; A10; A11; A12; T01; T02; T03; T04]","Sim"
"K915","144","3","COD_CTA","Código da conta contábil.","C","-","-","-","Sim"
"K915","144","4","COD_CCUS","Código do centro de custos.","C","-","-","-","Não"
"K915","144","5","ID_REGRA","Identificação da regra que foi descumprida. O sistema deverá preencher com as seguintes regras: REGRA_COMPATIBILIDADE_K155_E155: (Verifica se os valores utilizados no registro K155 são iguais aos valores calculados do registro E155.) ou REGRA_COMPATIBILIDADE_E155_K155: Verifica se os campos do registro E155 com algum valor maior que zero, são referenciados no registro K155 para o mesmo período de apuração.","C","-","-","-","Sim"
"K915","144","6","VL_SLD_INI_ESP","Valor do saldo inicial recuperado da ECD para o período fiscal. Este campo será calculado automaticamente pelo PGE da ECF durante a validação do arquivo da ECF.","N","19","2","-","N"
"K915","144","7","IND_VL_SLD_INI_ESP","Indicador de situação do saldo inicial esperado: D – Devedor; e C – Credor. Este campo será calculado automaticamente pelo PGE da ECF durante a validação do arquivo da ECF.","C","1","-","[“D”; “C”]","N"
"K915","144","8","VL_DEB_ESP","Valor total de débitos recuperado da ECD para o período fiscal. Este campo será calculado automaticamente pelo PGE da ECF durante a validação do arquivo da ECF.","N","19","2","-","N"
"K915","145","9","VL_CRED_ESP","Valor total de créditos recuperado da ECD para o período fiscal. Este campo será calculado automaticamente pelo PGE da ECF durante a validação do arquivo da ECF.","N","19","2","-","N"
"K915","145","10","VL_SLD_FIN_ESP","Valor do saldo final recuperado da ECD para o período fiscal. Este campo será calculado automaticamente pelo PGE da ECF durante a validação do arquivo da ECF.","N","19","2","-","N"
"K915","145","11","IND_VL_SLD_FIN_ESP","Indicador de situação do saldo final esperado: D – Devedor; e C – Credor. Este campo será calculado automaticamente pelo PGE da ECF durante a validação do arquivo da ECF.","C","1","-","[“D”; “C”]","N"
"K915","145","12","SLD_INI_PRE","Saldo inicial preenchido no registro K155.","N","19","2","-","N"
"K915","145","13","IND_SLD_INI_PRE","Indicador de situação do saldo inicial preenchido no registro K155: D – Devedor; e C – Credor.","C","1","-","[“D”; “C”]","N"
"K915","145","14","VL_DEB_PRE","Valor total dos débitos preenchido no registro K155.","N","19","2","-","N"
"K915","145","15","VL_CRED_PRE","Valor total dos créditos preenchido no registro K155.","N","19","2","-","N"
"K915","145","16","SLD_FIN_PRE","Saldo final preenchido no registro K155.","N","19","2","-","N"
"K915","145","17","IND_SLD_FIN_PRE","Indicador de situação do saldo final preenchido no registro K155: D – Devedor; e C – Credor.","C","1","-","[“D”; “C”]","N"
"K915","145","18","JUSTIFICATIVA","Justificativa da divergência entre o(s) valor(es) calculado(s) pelo PGE da ECF e o(s) valor(es) preenchido(s).","C","500","-","-","S"
"K935","147","1","REG","Texto Fixo Contendo a Identificação do Registro (K935).","C","4","-","[K935]","Sim"
"K935","147","2","PER_APUR","Período de Apuração [para 0010.FORMA_APUR = “A” ou (0010.FORMA_APUR_I = “A” OU 0010.APUR_CSLL = “A” E 0010.TIP_ESC_PRE = “C”)]: A00 – Anual A01 – Rec. Bruta de janeiro /Balanço suspensão redução até janeiro A02 – Rec. Bruta de fevereiro /Balanço suspensão redução até fevereiro A03 – Rec. Bruta de março /Balanço suspensão redução até março A04 – Rec. Bruta de abril /Balanço suspensão redução até abril A05 – Rec. Bruta de maio /Balanço suspensão redução até maio A06 – Rec. Bruta de junho /Balanço suspensão redução até junho A07 – Rec. Bruta de julho /Balanço suspensão redução até julho A08 – Rec. Bruta de agosto /Balanço suspensão redução até agosto A09 – Rec. Bruta de setembro /Balanço suspensão redução até setembro A10 – Rec. Bruta de outubro/Balanço suspensão redução até outubro A11 – Rec. Bruta de novembro /Balanço suspensão redução até novembro A12 – Rec. Bruta de dezembro/Balanço suspensão redução até dezembro","C","3","-","[A00; A01; A02; A03; A04; A05; A06; A07; A08; A09; A10; A11; A12; T01; T02; T03; T04]","Sim"
"K935","148","3","COD_CTA","Código da conta contábil.","C","-","-","-","Sim"
"K935","148","4","COD_CCUS","Código do centro de custos.","C","-","-","-","Não"
"K935","148","5","ID_REGRA","R Identificação da regra que foi descumprida. O sistema deverá preencher com as seguintes regras: EGRA_COMPATIBILIDADE_K355_E355: Verifica se os valores utilizados no registro K355 são iguais aos valores calculados do registro E355. ou REGRA_COMPATIBILIDADE_E355_K355: Verifica se os campos do registro E355 com algum valor maior que zero, são referenciados no registro K355 para o mesmo período de apuração.","C","-","-","-","Sim"
"K935","148","6","VL_SLD_FIN_ESP","Valor do saldo final recuperado da ECD para o período fiscal. Este campo será calculado automaticamente pelo PGE da ECF durante a validação do arquivo da ECF.","N","19","2","-","N"
"K935","148","7","IND_VL_SLD_FIN_ESP","Indicador de situação do saldo final esperado: D – Devedor; e C – Credor. Este campo será calculado automaticamente pelo PGE da ECF durante a validação do arquivo da ECF.","C","1","-","[“D”; “C”]","N"
"K935","149","8","SLD_FIN_PRE","Saldo final preenchido no registro K355.","N","19","2","-","N"
"K935","149","9","IND_SLD_FIN_PRE","Indicador de situação do saldo final preenchido no registro K355: D – Devedor; e C – Credor.","C","1","-","[“D”; “C”]","N"
"K935","149","10","JUSTIFICATIVA","Justificativa da divergência entre o(s) valor(es) calculado(s) pelo PGE da ECF e o(s) valor(es) preenchido(s).","C","500","-","-","S"
"K990","150","1","REG","Texto fixo contendo a identificação do registro (K990).","C","4","-","[K990]","Sim"
"K990","150","2","QTD_LIN","Quantidade total de registros do Bloco K.","N","-","-","-","Sim"
"L001","208","1","REG","Texto fixo contendo a identificação do registro (L001).","C","4","-","[L001]","Sim"
"L001","208","2","IND_DAD","Indicador de movimento: 0 – Bloco com dados informados. 1 – Bloco sem dados informados.","N","1","-","[0;1]","Sim"
"L030","209","1","REG","Texto Fixo Contendo a Identificação do Registro (L030).","C","4","-","[L030]","Sim"
"L030","209","2","DT_INI","Data do Início do Período","N","8","-","-","Sim"
"L030","209","3","DT_FIN","Data do Fim do período","N","8","-","-","Sim"
"L030","210","4","PER_APUR","Período de apuração [para 0010.FORMA_APUR = “A”]: A00 – Receita Bruta/ Balanço de Suspensão e Redução Anual A01 – Balanço de Suspensão e Redução até Janeiro A02 – Balanço de Suspensão e Redução até Fevereiro A03 – Balanço de Suspensão e Redução até Março A04 – Balanço de Suspensão e Redução até Abril A05 – Balanço de Suspensão e Redução até Maio A06 – Balanço de Suspensão e Redução até Junho A07 – Balanço de Suspensão e Redução até Julho A08 – Balanço de Suspensão e Redução até Agosto A09 – Balanço de Suspensão e Redução até Setembro A10 – Balanço de Suspensão e Redução até Outubro A11 – Balanço de Suspensão e Redução até Novembro A12 – Balanço de Suspensão e Redução até Dezembro Indicador do período de referência [para 0010.FORMA_APUR = “T” OU (0010.FORMA_APUR = “A” E 0010.FORMA_TRIB = “2”)]: T01 – 1º Trimestre T02 – 2º Trimestre T03 – 3º Trimestre T04 – 4º Trimestre Regra: O período deve estar compreendido entre a data início e data fim da escrituração. Regra: SE 0010.FORMA_APUR = “A” - Deve existir um registro A00. - Deve existir um registro [A01..A012] para cada mês marcado no 0010.MES_BAL_RED [1..12] como “B” SE 0010.FORMA_APUR = “T” - Deve existir um registro [T01..T04] para cada trimestre marcado no 0010.FORMA_TRIB_PER[1..4] como “R”","C","3","-","[A00; A01; A02; A03; A04; A05; A06; A07; A08; A09; A10; A11; A12; T01; T02; T03; T04]","Sim"
"L100","212","1","REG","Texto Fixo Contendo a Identificação do Registro (L100).","C","4","-","[L100]","Sim"
"L100","212","2","CODIGO","Código da Conta Referencial (Analíticas e Sintéticas), conforme tabela dinâmica do Sped (Disponibilizada no item II deste registro e no programa da ECF, no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","50","-","-","Sim"
"L100","212","3","DESCRICAO","Descrição da Conta Referencial.","C","-","-","-","Não"
"L100","212","4","TIPO","Indicador do Tipo de Conta: S – Sintética A – Analítica","C","1","-","[S; A]","Sim"
"L100","212","5","NIVEL","Nível da Conta.","N","3","-","-","Não"
"L100","212","6","COD_NAT","Natureza da Conta, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","2","-","-","Não"
"L100","212","7","COD_CTA_SUP","Código da Conta Sintética de Nível Imediatamente Superior.","C","-","-","-","Não"
"L100","212","8","VAL_CTA_REF_INI","Saldo Inicial da Conta Referencial.","N","19","2","-","Sim"
"L100","212","9","IND_VAL_CTA_REF_INI","Indicador da Situação do Saldo Inicial: D – Devedor C – Credor","C","1","-","[D; C]","Sim"
"L100","212","10","VAL_CTA_REF_DEB","Valor Total dos Débitos: Somatório dos valores mapeados.","N","19","2","-","Sim"
"L100","213","11","VAL_CTA_REF_CRED","Valor Total dos Créditos: Somatório dos valores mapeados.","N","19","2","-","Sim"
"L100","213","12","VAL_CTA_REF_FIN","Saldo Final da Conta Referencial","C","19","2","-","Sim"
"L100","213","13","IND_ VAL_CTA_REF_FIN","Indicador da Situação do Saldo Final: D – Devedor C – Credor","C","1","-","[D; C]","Sim"
"L200","216","1","REG","Texto Fixo Contendo a Identificação do Registro (L200).","C","4","-","[L200]","Sim"
"L200","216","2","IND_AVAL_ESTOQ","Método de Avaliação do Estoque Final: 1 – Custo Médio Ponderado 2 – PEPS (Primeiro que entra, primeiro que sai) 3 – Arbitramento - art. 296, Inc. I e II, do RIR/99 4 – Custo Específico 5 – Valor Realizável Líquido 6 – Inventário Periódico 7 – Outros 8 – Não há (Exemplo: Empresas Prestadoras de Serviços)","C","1","-","[1; 2; 3; 4; 5; 6; 7; 8]","Sim"
"L210","217","1","REG","Texto Fixo Contendo a Identificação do Registro (L210).","C","4","-","[L210]","Sim"
"L210","217","2","CODIGO","Código da Conta de Custos (Analítica), conforme tabela dinâmica do Sped.","C","-","-","","Sim"
"L210","217","3","DESCRICAO","Descrição da Conta de Custos.","C","-","-","","Não"
"L210","217","4","VALOR","Saldo Final da Conta de Custos Antes do Encerramento.","NS","19","2","","Não"
"L300","219","1","REG","Texto Fixo Contendo a Identificação do Registro (L300).","C","4","-","[L300]","Sim"
"L300","219","2","CODIGO","Código da Conta Referencial (Analíticas e Sintéticas), conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF, no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas).","C","50","-","-","Sim"
"L300","219","3","DESCRICAO","Descrição da Conta Referencial.","C","-","-","-","Não"
"L300","219","4","TIPO","Indicador do Tipo de Conta: S – Sintética A – Analítica","C","1","-","[S; A]","Sim"
"L300","219","5","NIVEL","Nível da Conta.","N","3","-","-","Não"
"L300","219","6","COD_NAT","Natureza da Conta: 04 – Contas de Resultado","C","2","-","[04]","Não"
"L300","219","7","COD_CTA_SUP","Código da Conta Sintética de Nível Imediatamente Superior.","C","-","-","-","Não"
"L300","219","8","VALOR","Saldo Final da Conta Referencial.","N","19","2","-","Sim"
"L300","219","9","IND_ VALOR","Indicador do Sinal do Saldo Final: C – Credor D – Devedor","C","1","-","[D; C]","Sim"
"L990","222","1","REG","Texto fixo contendo a identificação do registro (L990).","C","4","-","[L990]","Sim"
"L990","222","2","QTD_LIN","Quantidade total de registros do Bloco L.","N","-","-","-","Sim"
"M001","223","1","REG","Texto fixo contendo a identificação do registro (M001).","C","4","-","[M001]","Sim"
"M001","223","2","IND_DAD","Indicador de movimento: 0 – Bloco com dados informados. 1 – Bloco sem dados informados.","N","1","-","[0;1]","Sim"
"M010","224","1","REG","Texto fixo contendo a identificação do registro (M010).","C","4","-","[M010]","Sim"
"M010","224","2","COD_CTA_B","Código Unívoco Atribuído pela Pessoa Jurídica à Conta no e-Lalur","C","-","-","-","Sim"
"M010","224","3","DESC_CTA_LAL","Descrição da Conta.","C","-","-","-","Sim"
"M010","224","4","DT_AP_LAL","Data Final: Data final do período de apuração em que a conta foi criada.","C","8","-","-","Sim"
"M010","224","5","COD_PB_RFB","O Código da tabela padrão da Parte B. Vide planilha PARTEB_PADRAO do arquivo “Tabelas_Dinamicas_ECF_Leiaute_8_AC2021_SIT_ESP_2022.xlsx” a partir do linkhttp://sped.rfb.gov.br/pasta/show/1644. s relacionamentos possíveis das contas padrão da Parte B do e-Lalur e do e-Lacs com as linhas da Parte A constam da planilha PARTEB_PARTEA do mesmo arquivo.","C","6","-","-","Sim"
"M010","224","6","DT_LIM_LAL","Data Limite: Data limite para a exclusão, adição ou compensação do valor controlado, se houver.","C","8","-","-","Não"
"M010","224","7","COD_TRIBUTO","Indicador do Tributo da Adição/Exclusão: I – Imposto de Renda Pessoa Jurídica C – Contribuição Social sobre o Lucro Líquido;","C","1","-","[I; C]","Sim"
"M010","224","8","VL_SALDO_INI","Saldo Inicial: Saldo no período inicial desta escrituração. Se M010.DT_AP_LAL for no período da escrituração, então o valor deve ser zero","N","19","2","-","Sim"
"M010","225","9","IND_VL_SALDO_INI","Indicador do Saldo Inicial: D – Para prejuízos ou valores que reduzam o lucro real ou a base de cálculo da contribuição social em períodos subsequentes. C – Para valores que aumentem o lucro real ou a base de cálculo da contribuição social em períodos subsequentes.","C","1","-","[D; C]","Sim"
"M010","225","10","CNPJ_SIT_ESP","E CNPJ da outra pessoa jurídica relacionada com evento originário da conta. xemplos: 1- Identificar a investida no caso de valores (ganhos/perdas no novo AVJ) da participação societária anterior, nos caso de aquisições em estágios. 2- Identificar a investida no caso de amortização de mais-valia e menos-valia. 3- Identificar a investida no caso de impairment de goodwill, mais-valia e menos-valia. 4- Identificar a investida no caso de ganho por compra vantajosa. 5- Identificar a investida no caso registro do ágio gerado na aquisição de participação societária ocorrida até 31/12/2009. 6 - Identificar a investida no caso de ágio gerado pela sistemática de transição disciplinada no art. 65, Lei Nº 12.973/14. 7 - Identificar a pessoa jurídica antecessora no caso de conta incorporada devido a evento societário.","N","14","-","-","Não"
"M030","228","1","REG","Texto Fixo Contendo a Identificação do Registro (M030).","C","4","-","[M030]","Sim"
"M030","228","2","DT_INI","Data do Início do Período","N","8","-","-","Sim"
"M030","228","3","DT_FIN","Data do Fim do período","N","8","-","-","Sim"
